"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
2,8,2,0.6108558177948,2.01540994644165,9.05742502212524,"0",2,7,1
2,4,1,0.858393907546997,1.9991672039032,27.0908401012421,"0",0,3,1
2,20,1,0.701364040374756,1.99892687797546,47.1414811611176,"0",1,1,1
2,8,1,0.500317096710205,1.99964189529419,67.191987991333,"0",1,7,1
2,20,1,0.523452997207642,1.99908995628357,87.242192029953,"0",1,3,1
2,4,2,1.00008702278137,1.99932503700256,107.29256606102,"0",1,2,1
2,20,1,0.731986045837402,1.99873399734497,125.32599902153,"0",0,3,1
2,8,1,0.998777151107788,1.99907302856445,145.376691102982,"0",0,5,1
2,4,1,0.608544111251831,1.99881601333618,165.426738977432,"0",0,6,1
2,4,1,0.629462957382202,1.9992458820343,185.494246959686,"0",1,4,1
2,8,1,0.76469898223877,2.01597690582275,205.561422109604,"0",2,1,1
2,20,1,0.847679853439331,1.99945688247681,225.611661195755,"0",1,0,1
2,4,1,0.64537501335144,1.99940204620361,245.662008047104,"0",1,3,1
2,4,1,0.730248928070068,1.99918818473816,265.71222114563,"0",1,1,1
2,20,1,0.494693994522095,1.99911093711853,285.762673139572,"0",1,7,1
2,8,2,0.997430086135864,2.01583099365234,305.829560041428,"0",2,6,1
2,20,1,0.728494882583618,1.99923896789551,323.863306045532,"0",1,1,1
2,8,1,0.996645927429199,1.999027967453,343.913675069809,"0",0,4,1
2,20,1,0.725531101226807,1.99897909164429,363.96405005455,"0",1,6,1
2,4,1,0.596966028213501,1.9992470741272,384.014414072037,"0",1,2,1
2,8,1,0.638154983520508,1.99885392189026,404.064555168152,"0",0,0,1
14,4,1,0.748603105545044,1.99971008300781,431.248593091965,"0",1,4,2
14,4,1,0.784484148025513,3.99983286857605,433.248716115952,"0",0,3,2
14,4,1,0.764256954193115,5.99996495246887,435.248847961426,"0",1,4,2
14,4,1,0.607528924942017,7.99959206581116,437.248475074768,"0",0,0,2
14,4,1,0.522719860076904,9.99963688850403,439.24852013588,"0",0,6,2
14,4,1,0.568161010742188,12.0000488758087,441.248932123184,"0",1,2,2
14,4,1,0.881466865539551,14.0166480541229,443.26553106308,"0",2,2,2
14,20,1,0.512492179870605,1.99898290634155,451.315649986267,"0",1,4,2
14,20,2,0.672542095184326,3.99905896186829,453.315726041794,"0",0,2,2
14,20,1,0.997828960418701,5.9990599155426,455.315726995468,"0",2,2,2
14,20,1,0.444756031036377,7.99911785125732,457.315785169601,"0",1,3,2
14,20,1,0.64152193069458,10.0158128738403,459.332480192184,"0",0,3,2
14,20,1,0.714792966842651,12.0158548355103,461.332520961761,"0",2,2,2
