"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
2,20,1,0.626024007797241,1.99923419952393,9.04755306243896,"0",1,5,1
2,20,1,0.698081016540527,1.99896287918091,29.1142361164093,"0",1,6,1
2,8,1,0.897165060043335,2.01652097702026,49.1813981533051,"0",2,2,1
2,4,1,0.757589101791382,1.99935603141785,69.2315151691437,"0",0,7,1
2,8,1,0.666695117950439,1.9991500377655,89.3484301567078,"0",0,7,1
2,4,1,0.628064155578613,1.99857211112976,109.398019075394,"0",0,1,1
2,20,1,0.632773160934448,1.99929809570312,129.448668956757,"0",0,5,1
2,4,1,0.571952104568481,1.99930095672607,149.498965024948,"0",1,7,1
2,20,1,0.525460958480835,2.00005292892456,169.549244165421,"0",1,4,1
2,8,1,0.590425968170166,1.9994101524353,189.599426031113,"0",0,0,1
2,8,1,0.469048976898193,1.99912118911743,209.649599075317,"0",1,3,1
2,4,2,0.997080087661743,2.01601696014404,229.716743946075,"0",2,6,1
2,8,1,0.564935922622681,2.01584315299988,247.766710042953,"0",2,3,1
2,20,1,0.558271884918213,1.99921798706055,267.816920995712,"0",0,7,1
2,4,1,0.815407991409302,2.01571106910706,287.883641004562,"0",2,2,1
2,8,1,0.465476036071777,2.01621294021606,307.95060300827,"0",2,3,1
2,20,1,0.537515878677368,1.99927616119385,328.000899076462,"0",0,2,1
2,4,1,0.528349161148071,1.999263048172,348.051104068756,"0",0,5,1
2,20,1,0.748469114303589,2.01608204841614,368.117953062057,"0",2,5,1
2,4,2,0.514580965042114,2.00002694129944,388.168138980865,"0",1,1,1
2,20,1,0.511175155639648,1.9994649887085,406.20165014267,"0",0,3,1
14,4,0,0.453333854675293,0.456731081008911,430.85938501358,"0",1,2,2
14,8,1,0.782364130020142,2.01666307449341,436.902470111847,"0",2,1,2
14,8,1,0.514307975769043,4.01602721214294,438.901833057404,"0",2,2,2
14,8,1,0.430644035339355,6.01577520370483,440.901581048965,"0",2,5,2
14,8,1,0.431427001953125,8.01603317260742,442.901839017868,"0",2,2,2
14,8,1,0.663233995437622,10.0162110328674,444.902018070221,"0",2,3,2
14,8,1,0.765589952468872,11.9996042251587,446.885411024094,"0",1,6,2
14,8,1,0.605001926422119,13.9996681213379,448.885473966599,"0",0,7,2
14,20,1,0.521283864974976,1.9996120929718,456.935565948486,"0",0,1,2
14,20,2,0.898249864578247,4.01594710350037,458.951900959015,"0",2,5,2
14,20,1,0.673748016357422,5.99960207939148,460.935557126999,"0",1,4,2
14,20,1,0.574604988098145,7.99958109855652,462.935536146164,"0",0,4,2
14,20,1,0.497652053833008,9.99939608573914,464.935349941254,"0",1,3,2
14,20,2,0.631987810134888,12.0163052082062,466.952259063721,"0",2,7,2
14,8,1,0.917458057403564,1.9990770816803,472.985301971436,"0",0,3,2
14,8,1,0.53087592124939,3.99921202659607,474.98543715477,"0",1,1,2
14,8,1,0.58606219291687,5.99942302703857,476.985649108887,"0",1,6,2
14,8,1,0.555063009262085,7.99945116043091,478.985676050186,"0",1,1,2
14,8,1,0.546763896942139,10.0162379741669,481.002463102341,"0",2,4,2
14,8,1,0.778600931167603,11.9993031024933,482.985527992249,"0",0,3,2
14,8,1,0.881065845489502,14.0162401199341,485.002465009689,"0",2,7,2
14,20,1,0.764899015426636,2.01648187637329,493.06955909729,"0",2,1,2
14,20,1,0.499370098114014,3.99948191642761,495.052559137344,"0",0,4,2
14,20,1,0.528681039810181,5.99932289123535,497.052400112152,"0",1,4,2
14,20,1,0.532014131546021,7.99933505058289,499.052412033081,"0",1,1,2
14,20,1,0.797445058822632,10.0158998966217,501.068977117538,"0",2,6,2
14,20,1,0.647017955780029,11.9993970394135,503.052474021912,"0",0,6,2
14,20,1,0.553577184677124,13.999568939209,505.0526471138,"0",1,6,2
14,4,0,0.331588983535767,0.336035966873169,511.439435005188,"0",1,4,2
14,8,1,0.475266218185425,1.9994969367981,517.469529151917,"0",1,4,2
14,8,1,0.531128883361816,3.99884986877441,519.468882083893,"0",0,2,2
14,8,1,0.598735094070435,5.99927997589111,521.469311952591,"0",1,6,2
14,8,1,0.420131921768188,7.99940395355225,523.469436168671,"0",1,7,2
14,8,1,0.426337003707886,9.99946308135986,525.469496011734,"0",1,1,2
14,8,1,0.864986896514893,12.0155730247498,527.485604047775,"0",2,3,2
14,8,1,0.56481409072876,13.9995119571686,529.469545125961,"0",0,3,2
14,20,1,0.540353059768677,1.99901509284973,537.51945400238,"0",1,3,2
14,20,1,0.511650800704956,3.99920296669006,539.519643068314,"0",1,0,2
14,20,1,0.488152027130127,5.99922204017639,541.5196621418,"0",1,2,2
14,20,1,0.472589015960693,7.99904298782349,543.519482135773,"0",1,2,2
14,20,1,0.606217861175537,9.99929404258728,545.519732952118,"0",0,5,2
14,20,1,0.781440019607544,12.0159170627594,547.536355018616,"0",2,7,2
14,20,1,0.614632844924927,14.0157680511475,549.536206007004,"0",2,3,2
14,20,1,0.641608953475952,1.99967193603516,557.586594104767,"0",0,4,2
14,20,1,0.53988790512085,3.99969696998596,559.586619138718,"0",0,5,2
14,20,1,0.488955020904541,5.99971914291382,561.586641073227,"0",1,1,2
14,20,1,0.553008079528809,7.99973297119141,563.586656093597,"0",0,3,2
14,20,1,0.964657068252563,10.0164151191711,565.603337049484,"0",2,7,2
14,20,1,0.499356985092163,11.9996659755707,567.586589097977,"0",0,3,2
14,20,1,0.473026037216187,13.9997029304504,569.586626052856,"0",1,3,2
14,8,1,0.782120943069458,2.01589703559875,577.653485059738,"0",2,0,2
14,8,1,0.524990081787109,3.99928092956543,579.636868953705,"0",0,2,2
14,8,2,0.89805006980896,6.01589798927307,581.653486967087,"0",2,1,2
14,8,1,0.58586311340332,7.99941682815552,583.637005090714,"0",1,6,2
14,8,1,0.593299865722656,9.99869990348816,585.636288166046,"0",0,7,2
14,8,2,0.996227025985718,12.015909910202,587.653499126434,"0",2,3,2
14,4,0,0.299154996871948,0.300984144210815,591.988753080368,"0",2,5,2
14,4,0,1.56715297698975,1.56719303131104,597.588633060455,"0",2,7,2
14,8,1,0.491204023361206,1.99930286407471,603.620448112488,"0",0,2,2
14,8,1,0.796706914901733,4.01590085029602,605.637047052383,"0",2,0,2
14,8,1,0.562160968780518,5.99904704093933,607.620192050934,"0",0,6,2
14,8,1,0.441049098968506,7.99905705451965,609.620202064514,"0",1,3,2
14,8,1,0.485247850418091,9.99930095672607,611.620445966721,"0",0,6,2
14,8,1,0.747340202331543,12.0157558917999,613.636901140213,"0",2,6,2
14,8,1,0.713925838470459,13.9993178844452,615.620464086533,"0",0,2,2
14,20,1,0.549165010452271,1.99895787239075,623.670272111893,"0",0,7,2
14,20,1,0.747113943099976,4.01599192619324,625.687306165695,"0",2,6,2
14,20,1,0.525754928588867,5.99906706809998,627.670381069183,"0",0,2,2
14,20,1,0.548413991928101,7.99939799308777,629.670711994171,"0",0,3,2
14,20,1,0.384552001953125,9.99929904937744,631.670613050461,"0",1,3,2
14,20,1,0.664148807525635,12.0160100460052,633.687325000763,"0",2,6,2
14,20,1,0.546995878219604,13.999391078949,635.670706033707,"0",1,2,2
14,4,0,0.249018907546997,0.250906944274902,641.972285985947,"0",2,4,2
14,20,1,0.644035816192627,1.99918293952942,648.004101037979,"0",1,6,2
14,20,2,0.763658046722412,4.01593899726868,650.020856142044,"0",2,3,2
14,20,1,0.646611213684082,6.01572394371033,652.020641088486,"0",2,6,2
14,20,1,0.531400918960571,8.01599502563477,654.02091217041,"0",2,4,2
14,20,1,0.612380027770996,9.99916005134583,656.004076957703,"0",0,3,2
14,20,1,0.609488964080811,11.9993469715118,658.004264116287,"0",0,2,2
14,20,1,0.480544090270996,13.9991769790649,660.004093170166,"0",1,5,2
14,4,0,0.381850957870483,0.401564836502075,666.456673145294,"0",0,2,2
14,8,1,0.765529870986938,2.01647090911865,672.504670143127,"0",2,5,2
14,8,2,0.996542930603027,4.01532006263733,674.503519058228,"0",2,3,2
14,8,1,0.531647920608521,6.01632595062256,676.504523992538,"0",2,7,2
14,8,1,0.44684910774231,8.01635599136353,678.504554986954,"0",2,7,2
14,8,1,0.698325872421265,10.0164048671722,680.504604101181,"0",2,1,2
14,8,1,0.594840049743652,11.9994430541992,682.487642049789,"0",0,4,2
14,8,1,0.464881181716919,14.0164070129395,684.50460600853,"0",2,7,2
14,8,1,0.517116069793701,1.99944519996643,692.554620027542,"0",0,4,2
14,8,1,0.507368087768555,3.99943113327026,694.554605007172,"0",1,2,2
14,8,1,0.530663013458252,6.01622009277344,696.571393966675,"0",2,3,2
14,8,1,0.580442905426025,8.01627707481384,698.571452140808,"0",2,7,2
14,8,1,0.451520919799805,9.99954009056091,700.554713964462,"0",1,3,2
14,8,1,0.511842966079712,11.9993431568146,702.554517030716,"0",1,1,2
14,8,1,0.506839990615845,13.9994161128998,704.554589986801,"0",0,6,2
14,8,0,0.410624980926514,0.43061900138855,711.03607416153,"0",0,2,2
14,4,0,0.478245973587036,0.498055934906006,715.57037115097,"0",0,7,2
14,20,1,0.665938854217529,2.01689600944519,721.621919155121,"0",2,2,2
14,20,1,0.430392980575562,4.0163950920105,723.621417999268,"0",2,6,2
14,20,1,0.463171005249023,5.99992609024048,725.604949951172,"0",1,7,2
14,20,1,0.53110408782959,8.01660203933716,727.621626138687,"0",2,7,2
14,20,1,0.390671014785767,9.99999499320984,729.60501909256,"0",1,5,2
14,20,1,0.38064980506897,11.9996690750122,731.604691982269,"0",1,4,2
14,20,1,0.470498085021973,14.000030040741,733.605052947998,"0",0,6,2
14,20,1,0.436439990997314,1.99946403503418,741.655109167099,"0",1,7,2
14,20,1,0.557898044586182,3.99949598312378,743.655141115189,"0",1,2,2
14,20,1,0.447219133377075,5.99951004981995,745.655154943466,"0",1,3,2
14,20,1,0.431407928466797,7.99931311607361,747.654957056046,"0",1,2,2
14,20,1,0.425975799560547,9.99939393997192,749.655038118362,"0",0,6,2
14,20,1,0.748291969299316,12.0162270069122,751.671870946884,"0",2,1,2
14,20,1,0.536674022674561,13.9996140003204,753.655259132385,"0",1,2,2
14,4,0,0.278348922729492,0.282817125320435,759.988624095917,"0",1,4,2
14,8,0,0.232234954833984,0.251873970031738,764.274770021439,"0",0,1,2
14,8,0,0.260180950164795,0.280104160308838,768.586579084396,"0",0,7,2
14,20,1,0.648636102676392,2.01663994789124,774.639600992203,"0",2,2,2
14,20,1,0.631791114807129,3.99916887283325,776.62212896347,"0",0,3,2
14,20,1,0.411857128143311,5.99920392036438,778.622166156769,"0",1,0,2
14,20,1,0.577445030212402,7.99928784370422,780.622250080109,"0",0,7,2
14,20,1,0.388302803039551,9.99924898147583,782.622210979462,"0",1,1,2
14,20,1,0.697937965393066,12.0160048007965,784.638967037201,"0",2,6,2
14,20,1,0.561291933059692,13.9990928173065,786.622054100037,"0",0,6,2
14,4,0,1.351154088974,1.3511950969696,794.024374008179,"0",2,2,2
14,4,0,0.248284101486206,0.250036001205444,798.306682109833,"0",2,5,2
14,20,1,0.514857053756714,2.01635503768921,804.355934143066,"0",2,1,2
14,20,1,0.448317050933838,3.99937319755554,806.338952064514,"0",0,1,2
14,20,1,0.420039892196655,5.9995641708374,808.339143037796,"0",1,2,2
14,20,1,0.547065019607544,7.99968004226685,810.339259147644,"0",0,7,2
14,20,1,0.414129972457886,9.99942517280579,812.339004039764,"0",1,1,2
14,20,1,0.598229169845581,12.0163531303406,814.355931043625,"0",2,3,2
14,20,1,0.666447877883911,13.9994661808014,816.339046001434,"0",0,3,2
14,8,0,0.265993118286133,0.267758846282959,822.658002138138,"0",2,0,2
14,4,0,0.326240062713623,0.346190929412842,827.036347150803,"0",0,6,2
14,20,1,0.715120792388916,2.01624798774719,833.08958697319,"0",2,2,2
14,20,1,0.930683135986328,4.01612496376038,835.089465141296,"0",2,7,2
14,20,1,0.846585988998413,6.01602005958557,837.089359998703,"0",2,3,2
14,20,1,0.640771150588989,7.99925899505615,839.072597980499,"0",1,6,2
14,20,1,0.511790990829468,9.9993040561676,841.072643041611,"0",1,6,2
14,20,1,0.531956911087036,11.9995000362396,843.072839021683,"0",0,3,2
14,20,1,0.487071990966797,13.9994468688965,845.072785139084,"0",1,2,2
10,8,1,0.614856958389282,2.01526117324829,859.506139039993,"0",2,7,3
10,8,1,0.734296083450317,3.99880599975586,861.489685058594,"0",0,6,3
10,8,1,0.531337022781372,5.99887919425964,863.489758014679,"0",1,0,3
10,8,1,0.614699125289917,8.01534199714661,865.50622010231,"0",2,1,3
10,8,1,0.538771152496338,9.99888110160828,867.489760160446,"0",1,5,3
10,4,0,0.246362924575806,0.267918109893799,877.808423042297,"0",0,2,3
10,8,1,0.552604913711548,1.9991660118103,887.83996295929,"0",1,1,3
10,8,1,0.462837934494019,3.99917101860046,889.839969158173,"0",1,1,3
