"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
10,20,1,0.654237031936646,1.99866199493408,9.04258394241333,"0",1,4,1
10,20,1,0.611823797225952,4.01499199867249,11.0589139461517,"0",2,5,1
10,20,1,0.570554971694946,5.99871516227722,13.0426368713379,"0",1,5,1
10,20,2,0.848288059234619,8.01537108421326,15.0592939853668,"0",2,2,1
10,20,2,1.00010991096497,9.99876809120178,17.0426898002625,"0",0,4,1
10,4,1,0.511985063552856,1.99900007247925,27.0759918689728,"0",1,7,1
10,4,1,0.69374418258667,3.99891710281372,29.0759079456329,"0",1,0,1
10,4,1,0.644577026367188,5.99920105934143,31.0761938095093,"0",1,1,1
10,4,1,0.79789400100708,8.01597189903259,33.0929639339447,"0",2,1,1
10,4,1,0.431759119033813,10.0154819488525,35.0924739837646,"0",2,4,1
10,8,2,1.00009703636169,1.99912595748901,47.1427459716797,"0",0,4,1
10,8,1,0.467683792114258,3.9990439414978,49.1426639556885,"0",0,5,1
10,8,1,0.412409067153931,5.99931192398071,51.1429309844971,"0",1,3,1
10,8,1,0.647974967956543,8.01599311828613,53.1596119403839,"0",2,0,1
10,8,1,0.60237193107605,9.9993109703064,55.1429309844971,"0",1,0,1
10,4,0,0.482491016387939,0.485364198684692,65.6954369544983,"0",1,0,1
10,20,1,0.497862100601196,2.01589918136597,75.7429308891296,"0",2,6,1
10,20,1,0.896727085113525,4.0154139995575,77.7424459457397,"0",2,6,1
10,20,1,0.78156304359436,6.01561498641968,79.7426469326019,"0",2,5,1
10,20,1,0.509200096130371,7.99888706207275,81.725919008255,"0",0,3,1
10,20,1,0.430665016174316,10.015820980072,83.7428538799286,"0",2,5,1
10,8,1,0.58827805519104,1.99868512153625,95.7924008369446,"0",1,6,1
10,8,1,0.636400938034058,3.99901700019836,97.7927329540253,"0",0,1,1
10,8,1,0.665240049362183,6.01557898521423,99.8092949390411,"0",2,2,1
10,8,1,0.402083873748779,7.9991090297699,101.792825937271,"0",1,4,1
10,8,1,0.418567180633545,9.9991409778595,103.792857885361,"0",0,3,1
10,4,1,0.593362092971802,1.99922013282776,115.842660903931,"0",1,5,1
10,4,1,0.449902057647705,3.99922108650208,117.842661857605,"0",1,1,1
10,4,1,0.481772899627686,6.01574397087097,119.8591837883,"0",2,2,1
10,4,2,0.480627059936523,8.01610803604126,121.859548807144,"0",2,3,1
10,4,1,0.448491096496582,9.99842405319214,123.841863870621,"0",0,0,1
10,20,1,0.515085935592651,1.99920606613159,135.892737865448,"0",1,4,1
10,20,1,0.4812331199646,3.99902701377869,137.892558813095,"0",1,6,1
10,20,1,0.418310880661011,5.99888396263123,139.892417907715,"0",0,3,1
10,20,1,0.464939117431641,8.01573610305786,141.909268856049,"0",2,2,1
10,20,1,0.409013986587524,9.99938607215881,143.89291882515,"0",1,5,1
10,8,1,0.500070095062256,1.99929189682007,155.942822933197,"0",1,4,1
10,8,2,0.69737982749939,4.01600909233093,157.959539890289,"0",2,7,1
10,8,1,0.688361883163452,5.99925088882446,159.942782878876,"0",0,1,1
10,8,1,0.764173030853271,8.01555395126343,161.959085941315,"0",2,5,1
10,8,1,0.472255945205688,9.99908590316772,163.942616939545,"0",1,6,1
10,20,1,0.614404916763306,1.99912405014038,175.992818832397,"0",1,0,1
10,20,1,0.66581916809082,3.9991250038147,177.992819786072,"0",0,1,1
10,20,1,0.96456503868103,6.01560306549072,180.009296894073,"0",2,5,1
