"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
10,4,0,0.363149881362915,0.367746829986572,7.42045187950134,"0",1,0,1
10,20,1,0.640079021453857,1.99913811683655,17.4520490169525,"0",1,2,1
10,20,1,0.761338949203491,4.0158429145813,19.4687540531158,"0",2,5,1
10,20,1,0.687831878662109,5.9994580745697,21.4523689746857,"0",0,0,1
10,20,2,0.916282176971436,7.9992458820343,23.4521570205688,"0",0,5,1
10,20,2,0.997112989425659,10.0160980224609,25.4690089225769,"0",2,2,1
10,4,0,1.13313794136047,1.1331799030304,34.6364738941193,"0",2,6,1
10,8,1,0.724530935287476,1.99859094619751,44.6689999103546,"0",0,3,1
10,8,2,1.00009608268738,3.9986310005188,46.6690399646759,"0",0,7,1
10,8,1,0.659148931503296,5.9986469745636,48.6690559387207,"0",1,3,1
10,8,1,0.619268178939819,7.99894285202026,50.6693520545959,"0",1,5,1
10,8,2,0.996630907058716,10.015722990036,52.6861329078674,"0",2,3,1
10,8,1,0.635229110717773,1.99903702735901,62.7194790840149,"0",1,3,1
10,8,1,0.772490978240967,3.998859167099,64.7193009853363,"0",0,0,1
10,8,2,0.996735811233521,6.01570010185242,66.7361419200897,"0",2,5,1
10,8,1,0.563225030899048,7.99937009811401,68.7198131084442,"0",1,7,1
10,8,2,0.996521949768066,10.0155670642853,70.7360088825226,"0",2,2,1
10,20,1,0.973716974258423,1.99939393997192,80.7697329521179,"0",0,7,1
10,20,1,0.770397901535034,3.99891877174377,82.7692580223083,"0",0,1,1
10,20,2,0.997210025787354,6.01585984230042,84.786199092865,"0",2,5,1
10,20,1,0.60875415802002,7.99924898147583,86.7695879936218,"0",1,1,1
10,20,1,0.509774923324585,9.99947500228882,88.7698149681091,"0",1,4,1
10,8,2,0.997462034225464,2.01579284667969,100.852977991104,"0",2,6,1
10,8,1,0.0088350772857666,3.99948692321777,102.836672067642,"0",0,7,1
10,8,1,0.56556510925293,5.99927687644958,104.8364610672,"0",1,1,1
10,8,1,0.540915012359619,7.9993109703064,106.836494922638,"0",1,6,1
10,8,1,0.965395212173462,10.0162630081177,108.853446960449,"0",2,2,1
10,4,2,0.997396945953369,2.01635503768921,120.937068939209,"0",2,6,1
10,4,0,0.808921813964844,2.84998798370361,121.770700931549,"0",0,6,1
10,20,1,0.832204818725586,2.01580190658569,131.820301055908,"0",2,7,1
10,20,1,0.715136051177979,4.0156090259552,133.820107936859,"0",2,3,1
10,20,1,0.519559144973755,5.99925398826599,135.803754091263,"0",0,7,1
10,20,1,0.797681093215942,8.01575493812561,137.820254087448,"0",2,6,1
10,20,1,0.514838933944702,9.99932789802551,139.803827047348,"0",0,1,1
10,20,1,0.721156120300293,1.99952912330627,151.853976964951,"0",1,6,1
10,20,1,0.598428964614868,3.99935102462769,153.853797912598,"0",0,2,1
10,20,1,0.525484800338745,5.99957990646362,155.854027986526,"0",1,4,1
10,20,1,0.631927013397217,8.01637601852417,157.870822906494,"0",2,3,1
10,20,1,0.664841890335083,10.0165009498596,159.870948076248,"0",2,2,1
10,8,1,0.832510948181152,2.01560997962952,171.937059879303,"0",2,1,1
10,8,1,0.58159613609314,4.01619911193848,173.937649965286,"0",2,2,1
10,8,1,0.497560024261475,6.01601505279541,175.937464952469,"0",2,0,1
10,8,1,0.4652099609375,7.99934196472168,177.920790910721,"0",1,4,1
10,8,2,0.998361110687256,9.99957990646362,179.92103099823,"0",2,4,1
10,4,0,0.403496980667114,0.423004865646362,190.393948078156,"0",0,4,1
10,8,1,0.965023040771484,2.01588797569275,200.43802690506,"0",2,6,1
10,8,1,0.906197071075439,3.99922108650208,202.421360015869,"0",0,2,1
10,8,1,0.589679956436157,5.9990348815918,204.421173095703,"0",1,2,1
10,8,1,0.547933101654053,7.99914002418518,206.421278953552,"0",1,0,1
10,8,1,0.466068983078003,9.99892497062683,208.421063899994,"0",1,7,1
10,20,1,0.533408880233765,1.9991660118103,220.471643924713,"0",0,2,1
10,20,1,0.627593994140625,3.99920701980591,222.471684932709,"0",0,1,1
10,20,1,0.483256101608276,5.99922204017639,224.471699953079,"0",1,7,1
10,20,1,0.441923856735229,7.9992949962616,226.471774101257,"0",1,3,1
10,20,1,0.734658002853394,9.99909400939941,228.471571922302,"0",0,5,1
10,8,0,0.729879856109619,0.749299764633179,239.272170066833,"0",0,0,1
10,4,0,0.392108917236328,0.395378112792969,247.701560974121,"0",1,5,1
10,20,1,0.563878059387207,1.99911403656006,257.738893032074,"0",1,4,1
10,20,1,0.497587203979492,3.99909710884094,259.738876104355,"0",0,3,1
10,20,1,0.717779874801636,5.9991672039032,261.738945960999,"0",0,7,1
10,20,1,0.748381853103638,8.01587414741516,263.75565290451,"0",2,2,1
10,20,1,0.510300159454346,9.99923515319824,265.739013910294,"0",1,5,1
10,4,0,0.316225051879883,0.317961931228638,276.107805967331,"0",2,7,1
10,4,0,0.616111040115356,0.618051052093506,284.757622003555,"0",2,3,1
10,8,1,0.544126033782959,1.99925708770752,294.78923201561,"0",0,1,1
10,8,1,0.514133930206299,4.01558804512024,296.805562973022,"0",2,0,1
10,8,1,0.582606077194214,5.99896001815796,298.78893494606,"0",0,7,1
10,8,1,0.51975417137146,7.99918103218079,300.789156913757,"0",0,4,1
10,8,1,0.564997911453247,10.0158729553223,302.805849075317,"0",2,1,1
10,8,0,0.311619997024536,0.316991090774536,313.172477960587,"0",1,6,1
10,20,1,0.499109029769897,2.01564908027649,323.222327947617,"0",2,0,1
10,20,1,0.575435876846313,3.99911212921143,325.205790996552,"0",1,6,1
10,20,1,0.621222972869873,5.9993360042572,327.20601606369,"0",1,7,1
10,20,1,0.466330051422119,7.9993200302124,329.206000089645,"0",0,1,1
10,20,1,0.526928186416626,9.99934792518616,331.206027984619,"0",1,5,1
10,4,0,0.338655948638916,0.343999862670898,341.600678920746,"0",1,6,1
