"","Handling","Offer","Choice","RT","Experiment.Time","Block"
"1",2,8,1,2.01490306854248,9.07353806495667,1
"2",2,20,1,2.01565003395081,29.1407430171967,1
"3",2,20,1,2.01655602455139,49.2074339389801,1
"4",2,4,1,2.01578211784363,69.2748169898987,1
"5",2,4,0,0.317766904830933,87.6436939239502,1
"6",2,8,1,2.01533102989197,105.691603899002,1
"7",2,4,0,0.217725038528442,123.960697889328,1
"8",2,4,1,2.0155029296875,142.009210109711,1
"9",2,8,1,2.01579403877258,162.076195955276,1
"10",2,20,1,2.01503992080688,182.142613887787,1
"11",2,20,1,2.01554393768311,202.209800958633,1
"12",2,8,1,2.01527094841003,222.276777029037,1
"13",2,4,0,0.20081901550293,240.529037952423,1
"14",2,8,1,2.01588296890259,258.577763080597,1
"15",2,4,0,0.149266958236694,276.778055906296,1
"16",2,8,1,2.01619577407837,294.827939987183,1
"17",2,20,1,2.01548218727112,314.895061016083,1
"18",2,20,1,2.01526808738708,334.961905002594,1
"19",2,8,1,2.01565384864807,355.029337882996,1
"20",2,20,1,2.01534414291382,375.095994949341,1
"21",2,20,1,2.01575183868408,395.163350105286,1
"22",2,4,0,0.217631816864014,413.432295084,1
"23",14,4,0,0.217649936676025,436.132128953934,2
"24",14,20,1,14.0159108638763,454.180819988251,2
"25",14,8,1,14.0169899463654,474.247694015503,2
"26",14,4,0,0.30122709274292,480.600069046021,2
"27",14,20,1,14.0152730941772,498.647722959518,2
"28",14,8,0,0.284735918045044,504.984208106995,2
"29",14,20,1,14.0159268379211,523.031804084778,2
"30",14,20,1,14.0158448219299,543.09877204895,2
"31",14,4,0,0.265655994415283,549.415838003159,2
"32",14,8,0,0.250759124755859,553.700814962387,2
"33",14,8,0,0.284075021743774,558.017777919769,2
"34",14,4,0,0.267884016036987,562.317867994308,2
"35",14,8,0,0.267764091491699,566.618092060089,2
"36",14,20,1,14.0154159069061,584.665756940842,2
"37",14,4,0,0.217689037322998,590.935199022293,2
"38",14,20,1,14.0154981613159,608.982820987701,2
"39",14,4,0,0.284139156341553,615.318541049957,2
"40",14,8,0,0.267872095108032,619.619030952454,2
"41",14,20,1,14.0164339542389,637.666650056839,2
"42",14,8,0,0.267591953277588,643.985840082169,2
"43",14,4,0,0.25106406211853,648.269181966782,2
"44",14,4,0,0.584679126739502,652.886743068695,2
"45",14,20,1,14.01597905159,670.93425989151,2
"46",14,8,0,0.285226821899414,677.269740104675,2
"47",14,20,1,14.0154881477356,695.317867994308,2
"48",14,20,1,14.0152590274811,715.38452911377,2
"49",14,4,0,0.334023952484131,721.770212888718,2
"50",14,8,0,0.234558820724487,726.037254095078,2
"51",14,4,0,0.251202821731567,730.320691108704,2
"52",14,8,0,0.384485960006714,734.737624883652,2
"53",14,8,0,0.267415046691895,739.037482976913,2
"54",14,20,1,14.0157148838043,757.085560083389,2
"55",14,4,0,0.184623956680298,763.321443080902,2
"56",14,4,0,0.383939981460571,767.737869977951,2
"57",14,20,1,14.0159268379211,785.786029100418,2
"58",14,8,0,0.283899068832397,792.121268987656,2
"59",14,20,1,14.0159409046173,810.169786930084,2
"60",14,4,0,0.26784086227417,816.488874912262,2
"61",14,20,1,14.0156080722809,834.536842107773,2
"62",14,8,0,0.217988014221191,840.805908918381,2
"63",14,8,0,0.250962018966675,845.089205980301,2
"64",10,8,1,10.0154418945312,865.220437049866,3
"65",10,20,1,10.0157599449158,885.287791013718,3
"66",10,4,0,0.268295049667358,895.606446027756,3
"67",10,20,1,10.015191078186,913.654454946518,3
"68",10,4,0,0.25114917755127,923.957329034805,3
"69",10,8,1,10.0161530971527,942.005235910416,3
"70",10,4,0,0.267184972763062,952.324230909348,3
"71",10,20,1,10.0157089233398,970.372333049774,3
"72",10,8,0,0.418337821960449,980.841566085815,3
"73",10,4,0,0.0182819366455078,988.891393899918,3
"74",10,8,1,10.0158388614655,1006.93957710266,3
"75",10,20,1,10.0152690410614,1027.00626993179,3
"76",10,4,0,0.250986814498901,1037.30899310112,3
"77",10,8,0,0.248780012130737,1045.59045600891,3
"78",10,4,0,0.0835530757904053,1053.70837497711,3
"79",10,20,1,10.01580119133,1071.75731801987,3
"80",10,20,1,10.0153250694275,1091.82441902161,3
"81",10,8,0,0.250818014144897,1102.12647390366,3
"82",10,8,0,0.217335939407349,1110.37581396103,3
"83",10,4,0,0.2342209815979,1118.64323806763,3
"84",10,20,1,10.0156879425049,1136.6917989254,3
"85",10,8,0,0.265674114227295,1147.00875806808,3
"86",10,20,1,10.0156660079956,1165.05890893936,3
"87",10,4,0,0.284486055374146,1175.39469695091,3
"88",10,20,1,10.0151479244232,1193.44223690033,3
"89",10,8,0,0.334352016448975,1203.82832288742,3
"90",10,20,1,10.0155711174011,1221.87642002106,3
"91",10,4,0,0.333868980407715,1232.2615339756,3
"92",10,8,0,0.418630838394165,1240.71207404137,3
"93",10,4,0,0.1512291431427,1248.89603805542,3
"94",10,20,1,10.0153651237488,1266.94338798523,3
"95",2,20,1,2.01566410064697,1287.54369902611,4
"96",2,8,1,2.01535296440125,1307.61099910736,4
"97",2,8,1,2.01534199714661,1327.67775797844,4
"98",2,20,1,2.01501297950745,1347.74470710754,4
"99",2,4,1,2.01531100273132,1367.81172800064,4
"100",2,4,1,2.01521492004395,1387.87866592407,4
"101",2,20,1,2.01531410217285,1407.94596099854,4
"102",2,8,1,2.01555299758911,1428.01307702065,4
"103",2,8,1,2.01694989204407,1448.08045196533,4
"104",2,4,1,2.01563286781311,1468.14705204964,4
"105",2,20,1,2.01491117477417,1488.2136080265,4
"106",2,4,1,2.0153980255127,1508.28094100952,4
"107",2,4,1,2.01533198356628,1528.34786200523,4
"108",2,20,1,2.01643776893616,1548.41501808167,4
"109",2,8,1,2.0153181552887,1568.48158407211,4
"110",2,4,1,2.01441407203674,1588.54902696609,4
"111",2,8,1,2.01412510871887,1608.61611294746,4
"112",2,20,1,2.01440095901489,1628.68295693398,4
"113",2,8,1,2.01379895210266,1648.74974989891,4
"114",2,4,1,2.01451897621155,1668.81693005562,4
"115",2,20,1,2.01378989219666,1688.88388395309,4
"116",14,4,0,0.182132959365845,1713.15106797218,5
"117",14,8,0,0.251507043838501,1717.43664097786,5
"118",14,20,1,14.0159869194031,1735.48449611664,5
"119",14,8,0,0.149362087249756,1741.68520498276,5
"120",14,20,1,14.0155830383301,1759.73455691338,5
"121",14,4,0,0.384435176849365,1766.79710507393,5
"122",14,8,0,0.234579086303711,1771.06376600266,5
"123",14,4,0,0.234615087509155,1775.33068299294,5
"124",14,20,1,14.0155940055847,1793.37858390808,5
"125",14,4,0,0.217768907546997,1799.64768910408,5
"126",14,20,1,14.0157389640808,1817.69562911987,5
"127",14,8,0,0.267767906188965,1824.01474308968,5
"128",14,8,0,0.267551898956299,1828.31461811066,5
"129",14,4,0,0.217867851257324,1832.56493210793,5
"130",14,20,1,14.0155198574066,1850.61251807213,5
"131",14,8,0,0.249066114425659,1856.91323494911,5
"132",14,20,1,14.0154860019684,1874.96293592453,5
"133",14,4,0,0.251137018203735,1881.26575303078,5
"134",14,20,1,14.0156180858612,1899.31363201141,5
"135",14,4,0,0.284582853317261,1905.64913511276,5
"136",14,4,0,0.233942031860352,1909.9158449173,5
"137",14,8,0,0.268305063247681,1914.21572494507,5
"138",14,20,1,14.0162870883942,1932.26419997215,5
"139",14,8,0,0.267563104629517,1938.5831079483,5
"140",14,20,1,14.0153331756592,1956.63090205193,5
"141",14,20,1,14.0152928829193,1976.69790410995,5
"142",14,8,0,0.251008987426758,1983.00071310997,5
"143",14,4,0,0.285029888153076,1987.31772089005,5
"144",14,4,0,0.250760078430176,1991.60063004494,5
"145",14,8,0,0.251604080200195,1995.88450193405,5
"146",14,20,1,14.0152339935303,2013.93185591698,5
"147",14,20,1,14.0159862041473,2033.99899101257,5
"148",14,4,0,0.301192045211792,2040.35169291496,5
"149",14,8,0,0.284096956253052,2044.66792201996,5
"150",14,8,0,0.250578880310059,2048.95154809952,5
"151",14,4,0,0.13460898399353,2053.11866497993,5
"152",14,20,1,14.0157010555267,2071.16647410393,5
"153",14,8,0,0.234011173248291,2077.4518020153,5
"154",14,4,0,0.282397031784058,2081.76685595512,5
"155",14,4,0,0.266692876815796,2086.06824588776,5
"156",14,8,0,0.249226808547974,2090.35049510002,5
"157",14,20,1,14.0158708095551,2108.40059804916,5
"158",14,4,0,0.284028053283691,2114.73536300659,5
"159",14,4,0,0.251211166381836,2119.01933503151,5
"160",14,20,1,14.0155749320984,2137.0674290657,5
"161",10,20,1,10.0154809951782,2159.18467903137,6
"162",10,20,1,10.0155141353607,2179.25154900551,6
"163",10,8,0,0.234516143798828,2189.53731298447,6
"164",10,8,1,10.0155260562897,2207.58537197113,6
"165",10,4,0,0.265907049179077,2217.90265703201,6
"166",10,4,0,0.434391021728516,2226.371311903,6
"167",10,8,0,0.267047166824341,2234.67069101334,6
"168",10,8,1,10.0154991149902,2252.719383955,6
"169",10,20,1,10.01597905159,2272.78611207008,6
"170",10,4,0,0.26587700843811,2283.1036260128,6
"171",10,4,0,0.284309148788452,2291.42217206955,6
"172",10,20,1,10.0156080722809,2309.47002601624,6
"173",10,8,1,10.0156109333038,2329.53734207153,6
"174",10,4,0,0.251090049743652,2339.83971190453,6
"175",10,20,1,10.0153441429138,2357.88752198219,6
"176",10,4,0,3.30118703842163,2371.24037790298,6
"177",10,20,1,10.0156919956207,2389.28832292557,6
"178",10,8,0,0.300660133361816,2399.64015197754,6
"179",10,20,1,10.0159270763397,2417.68878602982,6
"180",10,8,0,0.251032829284668,2427.99124407768,6
"181",10,4,0,0.0999538898468018,2436.12368392944,6
"182",10,8,1,10.015636920929,2454.1726899147,6
"183",10,4,0,0.234078884124756,2464.45807695389,6
"184",10,20,1,10.0152068138123,2482.50618004799,6
"185",10,4,0,0.234606027603149,2492.79239392281,6
"186",10,4,0,0.218070030212402,2501.0427479744,6
"187",10,20,1,10.0158669948578,2519.09047007561,6
"188",10,8,0,0.267786026000977,2529.40962791443,6
"189",10,8,0,0.251466035842896,2537.69334888458,6
"190",10,20,1,10.0150458812714,2555.74037289619,6
