sub,cond,date,V1,Handling,Offer,Choice,RT,Experiment.Time,Block,HandleTime,TravelTime,condCode
368,phys,15052018,96,2,4,0,1.02492594718933,1766.75003600121,4,4,16,3
368,phys,15052018,97,2,4,1,2.02357888221741,1784.81520581245,4,4,16,3
368,phys,15052018,98,2,20,1,2.02239799499512,1804.89836883545,4,4,16,3
368,phys,15052018,99,2,8,1,2.02236413955688,1824.98173189163,4,4,16,3
368,phys,15052018,100,2,4,1,2.02026700973511,1845.06380295753,4,4,16,3
368,phys,15052018,101,14,20,1,14.025013923645,1884.00039982796,5,16,4,3
368,phys,15052018,102,14,8,0,1.0185010433197,1891.07825398445,5,16,4,3
368,phys,15052018,103,14,20,1,14.0249810218811,1909.1349170208,5,16,4,3
368,phys,15052018,104,14,4,0,1.02113890647888,1916.21497583389,5,16,4,3
368,phys,15052018,105,14,8,0,1.02133297920227,1921.26521682739,5,16,4,3
368,phys,15052018,106,14,4,0,1.02095699310303,1926.31511187553,5,16,4,3
368,phys,15052018,107,14,8,0,1.02134203910828,1931.36535382271,5,16,4,3
368,phys,15052018,108,14,4,0,1.02082896232605,1936.41517400742,5,16,4,3
368,phys,15052018,109,14,20,1,14.0231630802155,1954.46766781807,5,16,4,3
368,phys,15052018,110,14,4,0,1.01841688156128,1961.54682302475,5,16,4,3
368,phys,15052018,111,14,20,1,14.0329511165619,1979.61141085625,5,16,4,3
368,phys,15052018,112,14,8,0,1.01864409446716,1986.68068385124,5,16,4,3
368,phys,15052018,113,14,20,1,14.0325729846954,2004.74515080452,5,16,4,3
368,phys,15052018,114,14,4,0,1.01811695098877,2011.81399583817,5,16,4,3
368,phys,15052018,115,14,4,0,1.01881289482117,2016.86536097527,5,16,4,3
368,phys,15052018,116,14,8,0,1.01882100105286,2021.91543102264,5,16,4,3
368,phys,15052018,117,14,8,0,1.01901698112488,2026.96585488319,5,16,4,3
368,phys,15052018,118,14,20,1,14.0259699821472,2045.0229139328,5,16,4,3
368,phys,15052018,119,14,8,1,14.0201420783997,2065.10097193718,5,16,4,3
368,phys,15052018,120,14,20,1,14.0250768661499,2085.18969893456,5,16,4,3
368,phys,15052018,121,14,4,0,1.01905512809753,2092.26755785942,5,16,4,3
368,phys,15052018,122,14,4,0,1.02127695083618,2097.32015395164,5,16,4,3
368,phys,15052018,123,14,8,0,1.02114200592041,2102.36999893188,5,16,4,3
368,phys,15052018,124,14,20,1,14.0318288803101,2120.43083000183,5,16,4,3
368,phys,15052018,125,14,20,1,14.0267708301544,2140.50954699516,5,16,4,3
368,phys,15052018,126,14,8,0,1.01879191398621,2147.58548283577,5,16,4,3
368,phys,15052018,127,14,8,1,14.0255382061005,2165.64264392853,5,16,4,3
368,phys,15052018,128,14,4,0,1.01851606369019,2172.71918988228,5,16,4,3
368,phys,15052018,129,14,4,0,1.01877784729004,2177.76964497566,5,16,4,3
368,phys,15052018,130,14,20,1,14.0324821472168,2195.83348488808,5,16,4,3
368,phys,15052018,131,14,4,0,1.01887106895447,2202.9037528038,5,16,4,3
368,phys,15052018,132,14,4,0,1.01886510848999,2207.95387792587,5,16,4,3
368,phys,15052018,133,14,20,1,14.0326981544495,2226.01785182953,5,16,4,3
368,phys,15052018,134,14,8,0,1.01860499382019,2233.08756279945,5,16,4,3
368,phys,15052018,135,14,20,0,1.66014504432678,2238.77922582626,5,16,4,3
368,phys,15052018,136,14,8,0,1.01844000816345,2243.83746981621,5,16,4,3
368,phys,15052018,137,14,4,0,1.01914405822754,2248.8885807991,5,16,4,3
368,phys,15052018,138,14,4,0,1.01864099502563,2253.93824386597,5,16,4,3
368,phys,15052018,139,14,20,1,14.0216717720032,2271.99139094353,5,16,4,3
368,phys,15052018,140,14,8,0,1.02112698554993,2279.07471585274,5,16,4,3
368,phys,15052018,141,10,20,1,10.0333499908447,2300.35367679596,6,12,8,3
368,phys,15052018,142,10,20,1,10.0330448150635,2320.43753695488,6,12,8,3
368,phys,15052018,143,10,8,0,1.0193350315094,2331.50766181946,6,12,8,3
368,phys,15052018,144,10,4,0,1.02141404151917,2340.5600039959,6,12,8,3
368,phys,15052018,145,10,4,0,1.02142786979675,2349.61021995544,6,12,8,3
368,phys,15052018,146,10,8,1,10.0337491035461,2367.67254185677,6,12,8,3
368,phys,15052018,147,10,20,1,10.0337121486664,2387.75671386719,6,12,8,3
368,phys,15052018,148,10,20,1,10.0331339836121,2407.83993887901,6,12,8,3
368,phys,15052018,149,10,4,0,1.01804709434509,2418.9086098671,6,12,8,3
368,phys,15052018,150,10,8,1,10.0333909988403,2436.99081802368,6,12,8,3
368,phys,15052018,151,10,4,0,1.01867294311523,2448.06010699272,6,12,8,3
368,phys,15052018,152,10,8,1,10.0288331508636,2466.12052488327,6,12,8,3
368,phys,15052018,153,10,4,0,1.02131795883179,2477.19687986374,6,12,8,3
368,phys,15052018,154,10,8,1,10.025365114212,2495.25121688843,6,12,8,3
368,phys,15052018,155,10,20,1,10.0333781242371,2515.34310483932,6,12,8,3
368,phys,15052018,156,10,20,1,10.0332689285278,2535.426831007,6,12,8,3
368,phys,15052018,157,10,4,0,1.01867389678955,2546.49593687057,6,12,8,3
368,phys,15052018,158,10,8,1,10.0329010486603,2564.56033802032,6,12,8,3
368,phys,15052018,159,10,20,1,10.0324759483337,2584.64400601387,6,12,8,3
368,phys,15052018,160,10,8,1,10.0199768543243,2604.71546697617,6,12,8,3
368,phys,15052018,161,10,8,0,1.02167892456055,2615.8024559021,6,12,8,3
368,phys,15052018,162,10,4,0,1.02023482322693,2624.85145902634,6,12,8,3
368,phys,15052018,163,10,4,0,1.02439403533936,2633.90530180931,6,12,8,3
368,phys,15052018,164,10,20,1,10.0219850540161,2651.95367980003,6,12,8,3
368,phys,15052018,165,10,20,1,10.0281920433044,2672.04384589195,6,12,8,3
368,phys,15052018,166,10,4,0,1.02111411094666,2683.12035489082,6,12,8,3
368,phys,15052018,167,10,4,0,1.02046298980713,2692.1674258709,6,12,8,3
368,phys,15052018,168,10,8,1,10.0206179618835,2710.21976590157,6,12,8,3
371,wait,26022018,1,14,4,0,0.318021059036255,7.37215805053711,1,16,4,1
371,wait,26022018,2,14,4,0,5.40110301971436,16.8051679134369,1,16,4,1
371,wait,26022018,3,14,20,1,14.0155699253082,34.8528010845184,1,16,4,1
371,wait,26022018,4,14,8,0,0.317709922790527,41.2215690612793,1,16,4,1
371,wait,26022018,5,14,8,0,0.284373044967651,45.53852891922,1,16,4,1
371,wait,26022018,6,14,20,1,14.0159831047058,63.586550951004,1,16,4,1
371,wait,26022018,7,14,8,0,0.367960929870605,70.0054199695587,1,16,4,1
371,wait,26022018,8,14,8,0,0.66725492477417,74.7051169872284,1,16,4,1
371,wait,26022018,9,14,4,0,0.317622900009155,79.0554111003876,1,16,4,1
371,wait,26022018,10,14,4,0,0.598886013031006,83.6870369911194,1,16,4,1
371,wait,26022018,11,14,20,1,14.0155282020569,101.73685002327,1,16,4,1
371,wait,26022018,12,14,20,1,14.0159139633179,121.803728103638,1,16,4,1
371,wait,26022018,13,14,20,1,14.0155489444733,141.870615005493,1,16,4,1
371,wait,26022018,14,14,4,0,0.0172619819641113,147.938978910446,1,16,4,1
371,wait,26022018,15,14,20,1,14.0157370567322,165.987624883652,1,16,4,1
371,wait,26022018,16,14,8,0,0.71772289276123,172.756459951401,1,16,4,1
371,wait,26022018,17,14,8,0,2.33413290977478,179.122459888458,1,16,4,1
371,wait,26022018,18,14,4,0,0.0346288681030273,183.190079927444,1,16,4,1
371,wait,26022018,19,14,20,1,14.015674829483,201.238065004349,1,16,4,1
371,wait,26022018,20,14,20,1,14.0156111717224,221.304821014404,1,16,4,1
371,wait,26022018,21,14,8,0,0.15114688873291,227.50733089447,1,16,4,1
371,wait,26022018,22,14,4,0,0.118031024932861,231.65714097023,1,16,4,1
371,wait,26022018,23,14,8,0,0.150926113128662,235.840456962585,1,16,4,1
371,wait,26022018,24,14,4,0,0.484317064285278,240.356899023056,1,16,4,1
371,wait,26022018,25,14,20,1,14.0156350135803,258.405318021774,1,16,4,1
371,wait,26022018,26,14,8,0,0.18558406829834,264.641865968704,1,16,4,1
371,wait,26022018,27,14,4,0,1.93476510047913,270.608021974564,1,16,4,1
371,wait,26022018,28,14,8,0,0.484735012054443,275.124495029449,1,16,4,1
371,wait,26022018,29,14,20,1,14.0156669616699,293.172264099121,1,16,4,1
371,wait,26022018,30,14,4,1,14.0155389308929,313.239192962646,1,16,4,1
371,wait,26022018,31,14,20,1,14.0155398845673,333.306092023849,1,16,4,1
371,wait,26022018,32,14,4,0,0.267710208892822,339.625108003616,1,16,4,1
371,wait,26022018,33,14,8,0,3.06757402420044,346.724972963333,1,16,4,1
371,wait,26022018,34,14,8,0,0.667639017105103,351.425169944763,1,16,4,1
371,wait,26022018,35,14,20,1,14.0155830383301,369.473102092743,1,16,4,1
371,wait,26022018,36,14,4,0,0.184828042984009,375.709162950516,1,16,4,1
371,wait,26022018,37,14,4,0,1.18468284606934,380.925388097763,1,16,4,1
371,wait,26022018,38,14,4,0,0.235044956207275,385.192488908768,1,16,4,1
371,wait,26022018,39,14,20,1,14.0155861377716,403.240155935287,1,16,4,1
371,wait,26022018,40,14,20,1,14.0155398845673,423.306696891785,1,16,4,1
371,wait,26022018,41,2,8,1,2.01493382453918,437.606785058975,2,4,16,1
371,wait,26022018,42,2,4,0,0.167259216308594,455.825850009918,2,4,16,1
371,wait,26022018,43,2,20,1,2.01550984382629,473.874252080917,2,4,16,1
371,wait,26022018,44,2,8,1,2.01538896560669,493.941196918488,2,4,16,1
371,wait,26022018,45,2,20,1,2.01537585258484,514.007703065872,2,4,16,1
371,wait,26022018,46,2,4,0,0.0839540958404541,532.143503904343,2,4,16,1
371,wait,26022018,47,2,8,1,2.01566505432129,550.191772937775,2,4,16,1
371,wait,26022018,48,2,8,1,2.01555609703064,570.258791923523,2,4,16,1
371,wait,26022018,49,2,20,1,2.01535487174988,590.325571060181,2,4,16,1
371,wait,26022018,50,2,4,0,0.034372091293335,608.411433935165,2,4,16,1
371,wait,26022018,51,2,4,0,0.0842769145965576,624.52822303772,2,4,16,1
371,wait,26022018,52,2,20,1,2.01543807983398,642.576149940491,2,4,16,1
371,wait,26022018,53,2,4,0,0.0992779731750488,660.726942062378,2,4,16,1
371,wait,26022018,54,2,20,1,2.01504397392273,678.776182889938,2,4,16,1
371,wait,26022018,55,2,4,0,0.201436996459961,697.028955936432,2,4,16,1
371,wait,26022018,56,2,8,1,2.01536917686462,715.076956987381,2,4,16,1
371,wait,26022018,57,2,20,1,2.01535105705261,735.143824100494,2,4,16,1
371,wait,26022018,58,2,8,1,2.01501107215881,755.21035194397,2,4,16,1
371,wait,26022018,59,2,8,1,2.01546001434326,775.277641057968,2,4,16,1
371,wait,26022018,60,2,20,1,2.01550602912903,795.344616889954,2,4,16,1
371,wait,26022018,61,2,20,1,2.01558208465576,815.41141295433,2,4,16,1
371,wait,26022018,62,2,8,1,2.01521611213684,835.478219985962,2,4,16,1
371,wait,26022018,63,10,20,1,10.0150649547577,869.678723096848,3,12,8,1
371,wait,26022018,64,10,8,1,10.0157580375671,889.745773077011,3,12,8,1
371,wait,26022018,65,10,8,0,0.468337059020996,900.265080928802,3,12,8,1
371,wait,26022018,66,10,4,0,0.234148025512695,908.530855894089,3,12,8,1
371,wait,26022018,67,10,4,0,0.116742849349976,916.680771112442,3,12,8,1
371,wait,26022018,68,10,20,1,10.015184879303,934.729108095169,3,12,8,1
371,wait,26022018,69,10,20,1,10.0156209468842,954.796359062195,3,12,8,1
371,wait,26022018,70,10,8,0,0.434828996658325,965.282322883606,3,12,8,1
371,wait,26022018,71,10,4,0,0.0509090423583984,973.365494012833,3,12,8,1
371,wait,26022018,72,10,4,0,0.100605010986328,981.498989105225,3,12,8,1
371,wait,26022018,73,10,8,0,0.050462007522583,989.582300901413,3,12,8,1
371,wait,26022018,74,10,20,1,10.0158929824829,1007.63045310974,3,12,8,1
371,wait,26022018,75,10,20,1,10.0156359672546,1027.69721603394,3,12,8,1
371,wait,26022018,76,10,4,0,1.20086622238159,1038.94906902313,3,12,8,1
371,wait,26022018,77,10,8,0,1.01772499084473,1047.99963402748,3,12,8,1
371,wait,26022018,78,10,20,1,10.0152010917664,1066.04726600647,3,12,8,1
371,wait,26022018,79,10,4,0,0.267679929733276,1076.3666779995,3,12,8,1
371,wait,26022018,80,10,8,0,0.817697048187256,1085.21681499481,3,12,8,1
371,wait,26022018,81,10,8,0,0.167389154434204,1093.4168510437,3,12,8,1
371,wait,26022018,82,10,20,1,10.0154371261597,1111.46480894089,3,12,8,1
371,wait,26022018,83,10,8,0,0.101042032241821,1121.61721301079,3,12,8,1
371,wait,26022018,84,10,4,0,0.0676989555358887,1129.71725511551,3,12,8,1
371,wait,26022018,85,10,4,0,0.167880058288574,1137.91760993004,3,12,8,1
371,wait,26022018,86,10,20,1,10.0156419277191,1155.96537089348,3,12,8,1
371,wait,26022018,87,10,20,1,10.0150949954987,1176.0319108963,3,12,8,1
371,wait,26022018,88,10,8,0,0.117626905441284,1186.20112395287,3,12,8,1
371,wait,26022018,89,10,4,0,0.16838812828064,1194.40164804459,3,12,8,1
371,wait,26022018,90,10,20,1,10.0155980587006,1212.44932198524,3,12,8,1
371,wait,26022018,91,10,4,0,0.100322961807251,1222.60085988045,3,12,8,1
371,wait,26022018,92,10,8,0,0.0510730743408203,1230.68513298035,3,12,8,1
371,wait,26022018,93,10,8,0,0.0842239856719971,1238.80151796341,3,12,8,1
371,wait,26022018,94,10,20,1,10.0154838562012,1256.84957408905,3,12,8,1
371,wait,26022018,95,10,4,0,0.0676901340484619,1266.96893405914,3,12,8,1
371,wait,26022018,96,14,20,1,14.0158760547638,1297.56700205803,4,16,4,1
371,wait,26022018,97,14,8,0,0.0511300563812256,1303.66936397552,4,16,4,1
371,wait,26022018,98,14,20,1,14.0160160064697,1321.71727108955,4,16,4,1
371,wait,26022018,99,14,4,0,0.117650032043457,1327.88628792763,4,16,4,1
371,wait,26022018,100,14,4,0,0.0684938430786133,1331.98631811142,4,16,4,1
371,wait,26022018,101,14,8,0,0.166701078414917,1336.18545103073,4,16,4,1
371,wait,26022018,102,14,20,1,14.0156688690186,1354.23443508148,4,16,4,1
371,wait,26022018,103,14,8,0,0.400912046432495,1360.68659090996,4,16,4,1
371,wait,26022018,104,14,4,0,0.101557016372681,1364.82033896446,4,16,4,1
371,wait,26022018,105,14,20,1,14.0157310962677,1382.86813688278,4,16,4,1
371,wait,26022018,106,14,4,1,14.0157649517059,1402.93489789963,4,16,4,1
371,wait,26022018,107,14,8,0,0.101522922515869,1409.08767795563,4,16,4,1
371,wait,26022018,108,14,8,0,0.134382009506226,1413.25403594971,4,16,4,1
371,wait,26022018,109,14,4,0,0.0843100547790527,1417.37064504623,4,16,4,1
371,wait,26022018,110,14,4,0,0.0489239692687988,1421.45200800896,4,16,4,1
371,wait,26022018,111,14,20,1,14.0153141021729,1439.50167298317,4,16,4,1
371,wait,26022018,112,14,8,0,0.084618091583252,1445.63776898384,4,16,4,1
371,wait,26022018,113,14,20,1,14.0152409076691,1463.68526291847,4,16,4,1
371,wait,26022018,114,14,20,1,14.0157330036163,1483.75251507759,4,16,4,1
371,wait,26022018,115,14,20,1,14.0155611038208,1503.81946206093,4,16,4,1
371,wait,26022018,116,14,4,0,0.0512800216674805,1509.92171096802,4,16,4,1
371,wait,26022018,117,14,8,0,0.0660650730133057,1514.01990795135,4,16,4,1
371,wait,26022018,118,14,8,0,0.148761987686157,1518.2032930851,4,16,4,1
371,wait,26022018,119,14,4,0,0.167858123779297,1522.40551400185,4,16,4,1
371,wait,26022018,120,14,8,0,0.03436279296875,1526.47201609612,4,16,4,1
371,wait,26022018,121,14,20,1,14.0156841278076,1544.51999592781,4,16,4,1
371,wait,26022018,122,14,4,0,0.0841648578643799,1550.65543889999,4,16,4,1
371,wait,26022018,123,14,4,0,0.267294883728027,1554.9553771019,4,16,4,1
371,wait,26022018,124,14,8,0,0.0178689956665039,1559.00584197044,4,16,4,1
371,wait,26022018,125,14,20,1,14.0159010887146,1577.05371499062,4,16,4,1
371,wait,26022018,126,14,4,0,0.167964220046997,1583.27265906334,4,16,4,1
371,wait,26022018,127,14,4,0,0.184119939804077,1587.48929810524,4,16,4,1
371,wait,26022018,128,14,20,1,14.0155448913574,1605.53732895851,4,16,4,1
371,wait,26022018,129,14,8,0,0.134111166000366,1611.72241902351,4,16,4,1
371,wait,26022018,130,14,20,1,14.0155689716339,1629.77092909813,4,16,4,1
371,wait,26022018,131,14,8,0,0.167627096176147,1635.99003100395,4,16,4,1
371,wait,26022018,132,14,20,1,14.0158338546753,1654.03794288635,4,16,4,1
371,wait,26022018,133,14,4,0,0.150234937667847,1660.24018788338,4,16,4,1
371,wait,26022018,134,14,8,0,5.3337299823761,1669.60621500015,4,16,4,1
371,wait,26022018,135,14,20,1,14.0156409740448,1687.65499091148,4,16,4,1
371,wait,26022018,136,14,4,0,0.134274005889893,1693.84057593346,4,16,4,1
371,wait,26022018,137,2,20,1,2.01567578315735,1706.10511803627,5,4,16,1
371,wait,26022018,138,2,20,1,2.01532888412476,1726.17195892334,5,4,16,1
371,wait,26022018,139,2,4,1,2.01560592651367,1746.23881196976,5,4,16,1
371,wait,26022018,140,2,4,1,2.01536011695862,1766.30562901497,5,4,16,1
371,wait,26022018,141,2,8,1,2.01549291610718,1786.37246704102,5,4,16,1
371,wait,26022018,142,2,8,1,2.01551699638367,1806.4392580986,5,4,16,1
371,wait,26022018,143,2,4,1,2.01563286781311,1826.50616192818,5,4,16,1
371,wait,26022018,144,2,8,1,2.0152370929718,1846.58922791481,5,4,16,1
371,wait,26022018,145,2,4,1,2.01535391807556,1866.65643310547,5,4,16,1
371,wait,26022018,146,2,20,1,2.01568603515625,1886.72330188751,5,4,16,1
371,wait,26022018,147,2,20,1,2.01515698432922,1906.78976607323,5,4,16,1
371,wait,26022018,148,2,8,1,2.01531291007996,1926.85690808296,5,4,16,1
371,wait,26022018,149,2,8,1,2.01635503768921,1946.9237549305,5,4,16,1
371,wait,26022018,150,2,8,1,2.01544499397278,1966.99060511589,5,4,16,1
371,wait,26022018,151,2,4,1,2.01535582542419,1987.0574400425,5,4,16,1
371,wait,26022018,152,2,20,1,2.01537489891052,2007.12430310249,5,4,16,1
371,wait,26022018,153,2,4,1,2.01560688018799,2027.19123005867,5,4,16,1
371,wait,26022018,154,2,20,1,2.0164201259613,2047.25791597366,5,4,16,1
371,wait,26022018,155,2,8,1,2.01532006263733,2067.32474899292,5,4,16,1
371,wait,26022018,156,2,8,1,2.01552104949951,2087.39163303375,5,4,16,1
371,wait,26022018,157,2,20,1,2.01626491546631,2107.45842289925,5,4,16,1
371,wait,26022018,158,10,20,1,10.0153980255127,2141.85873293877,6,12,8,1
371,wait,26022018,159,10,8,1,10.0157680511475,2161.92552399635,6,12,8,1
371,wait,26022018,160,10,20,1,10.0156538486481,2181.9923350811,6,12,8,1
371,wait,26022018,161,10,8,1,10.015408039093,2202.05912899971,6,12,8,1
371,wait,26022018,162,10,4,1,10.0153071880341,2222.1258289814,6,12,8,1
371,wait,26022018,163,10,4,1,10.015594959259,2242.19288492203,6,12,8,1
371,wait,26022018,164,10,4,1,10.0155799388885,2262.25949192047,6,12,8,1
371,wait,26022018,165,10,20,1,10.0154230594635,2282.32638502121,6,12,8,1
371,wait,26022018,166,10,20,1,10.0155148506165,2302.3931760788,6,12,8,1
371,wait,26022018,167,10,8,1,10.0154750347137,2322.45999288559,6,12,8,1
371,wait,26022018,168,10,4,0,0.11719012260437,2332.62866806984,6,12,8,1
371,wait,26022018,169,10,8,1,10.0155339241028,2350.67689108849,6,12,8,1
371,wait,26022018,170,10,8,1,10.0157599449158,2370.74384307861,6,12,8,1
371,wait,26022018,171,10,4,1,10.0156090259552,2390.8105430603,6,12,8,1
371,wait,26022018,172,10,8,0,1.38422703742981,2402.24594688416,6,12,8,1
371,wait,26022018,173,10,20,1,10.0154070854187,2420.29406404495,6,12,8,1
371,wait,26022018,174,10,4,0,0.034080982208252,2430.3794438839,6,12,8,1
371,wait,26022018,175,10,20,1,10.0156819820404,2448.42771196365,6,12,8,1
371,wait,26022018,176,10,8,1,10.0154418945312,2468.49405288696,6,12,8,1
371,wait,26022018,177,10,4,1,10.015615940094,2488.56126594543,6,12,8,1
371,wait,26022018,178,10,8,1,10.0158500671387,2508.62807893753,6,12,8,1
371,wait,26022018,179,10,20,1,10.0155320167542,2528.69480490685,6,12,8,1
371,wait,26022018,180,10,20,1,10.0153529644012,2548.7615339756,6,12,8,1
376,wait,16022018,1,2,4,1,2.01535606384277,9.0637378692627,1,4,16,1
376,wait,16022018,2,2,20,1,2.01556706428528,29.1306068897247,1,4,16,1
376,wait,16022018,3,2,8,0,0.501709938049316,47.682238817215,1,4,16,1
376,wait,16022018,4,2,20,1,2.01528215408325,65.7302279472351,1,4,16,1
376,wait,16022018,5,2,4,0,0.334407091140747,84.1158769130707,1,4,16,1
376,wait,16022018,6,2,8,1,2.01553297042847,102.163605928421,1,4,16,1
376,wait,16022018,7,2,8,0,0.516031980514526,120.730582952499,1,4,16,1
376,wait,16022018,8,2,4,0,0.317821979522705,137.082539796829,1,4,16,1
376,wait,16022018,9,2,4,0,1.9009120464325,155.015572786331,1,4,16,1
376,wait,16022018,10,2,20,1,2.01544308662415,173.063139915466,1,4,16,1
376,wait,16022018,11,2,20,1,2.01555299758911,193.130023956299,1,4,16,1
376,wait,16022018,12,2,8,0,0.352023124694824,211.548950910568,1,4,16,1
376,wait,16022018,13,2,20,1,2.015625,229.596682786942,1,4,16,1
376,wait,16022018,14,2,20,1,2.01572680473328,249.663383960724,1,4,16,1
376,wait,16022018,15,2,8,0,0.25128698348999,267.965531826019,1,4,16,1
376,wait,16022018,16,2,4,0,0.36769700050354,284.365231990814,1,4,16,1
376,wait,16022018,17,2,8,0,0.418076038360596,300.815414905548,1,4,16,1
376,wait,16022018,18,2,4,0,0.334371089935303,317.181851863861,1,4,16,1
376,wait,16022018,19,2,8,1,2.01619505882263,335.229996919632,1,4,16,1
376,wait,16022018,20,2,4,0,0.434278011322021,353.714940786362,1,4,16,1
376,wait,16022018,21,2,20,1,2.01569414138794,371.762992858887,1,4,16,1
376,wait,16022018,22,2,4,0,0.701364994049072,390.514530897141,1,4,16,1
376,wait,16022018,23,2,20,1,2.0166289806366,408.562661886215,1,4,16,1
376,wait,16022018,24,10,4,0,0.567798137664795,433.147914886475,2,12,8,1
376,wait,16022018,25,10,4,0,0.817758083343506,441.998143911362,2,12,8,1
376,wait,16022018,26,10,20,1,10.0155918598175,460.045794963837,2,12,8,1
376,wait,16022018,27,10,8,1,10.0153939723969,480.112394809723,2,12,8,1
376,wait,16022018,28,10,20,1,10.0152721405029,500.179273843765,2,12,8,1
376,wait,16022018,29,10,8,0,0.968124866485596,511.198292970657,2,12,8,1
376,wait,16022018,30,10,4,0,0.333391904830933,519.563694000244,2,12,8,1
376,wait,16022018,31,10,20,1,10.0164399147034,537.612198829651,2,12,8,1
376,wait,16022018,32,10,20,1,10.015398979187,557.6788418293,2,12,8,1
376,wait,16022018,33,10,8,0,0.634460926055908,568.364597797394,2,12,8,1
376,wait,16022018,34,10,8,0,0.351005792617798,576.747766971588,2,12,8,1
376,wait,16022018,35,10,4,0,0.317989110946655,585.097869873047,2,12,8,1
376,wait,16022018,36,10,4,0,0.417604923248291,593.547739982605,2,12,8,1
376,wait,16022018,37,10,20,1,10.01518201828,611.595312833786,2,12,8,1
376,wait,16022018,38,10,8,1,10.0153150558472,631.661975860596,2,12,8,1
376,wait,16022018,39,10,4,0,0.399066925048828,642.112312793732,2,12,8,1
376,wait,16022018,40,10,8,0,0.33434009552002,650.480927944183,2,12,8,1
376,wait,16022018,41,10,20,1,10.0159668922424,668.529132843018,2,12,8,1
376,wait,16022018,42,10,4,0,0.350824117660522,678.930620908737,2,12,8,1
376,wait,16022018,43,10,20,0,0.600263118743896,687.563454866409,2,12,8,1
376,wait,16022018,44,10,20,1,10.0153851509094,705.611769914627,2,12,8,1
376,wait,16022018,45,10,4,0,1.03347778320312,716.696856975555,2,12,8,1
376,wait,16022018,46,10,8,0,0.667788982391357,725.397447824478,2,12,8,1
376,wait,16022018,47,10,8,0,0.367763996124268,733.797372817993,2,12,8,1
376,wait,16022018,48,10,8,0,1.53433799743652,743.363988876343,2,12,8,1
376,wait,16022018,49,10,20,1,10.0153567790985,761.411567926407,2,12,8,1
376,wait,16022018,50,10,8,0,0.983942031860352,772.446766853333,2,12,8,1
376,wait,16022018,51,10,20,1,10.0154719352722,790.494913816452,2,12,8,1
376,wait,16022018,52,10,4,0,0.383753061294556,800.929858922958,2,12,8,1
376,wait,16022018,53,10,4,0,0.367563962936401,809.33052277565,2,12,8,1
376,wait,16022018,54,10,20,1,10.0150229930878,827.377898931503,2,12,8,1
376,wait,16022018,55,10,4,0,1.58306217193604,839.011873960495,2,12,8,1
376,wait,16022018,56,14,4,0,0.334182977676392,853.280059814453,3,16,4,1
376,wait,16022018,57,14,8,0,0.567502021789551,857.87989282608,3,16,4,1
376,wait,16022018,58,14,20,1,14.0154831409454,875.927924871445,3,16,4,1
376,wait,16022018,59,14,8,0,0.934234857559204,882.913537979126,3,16,4,1
376,wait,16022018,60,14,20,1,14.0150899887085,900.961144924164,3,16,4,1
376,wait,16022018,61,14,4,0,0.484344959259033,907.496679782867,3,16,4,1
376,wait,16022018,62,14,4,1,14.0157198905945,925.544480800629,3,16,4,1
376,wait,16022018,63,14,8,0,8.08451199531555,939.680247783661,3,16,4,1
376,wait,16022018,64,14,8,0,0.849478006362915,944.56142783165,3,16,4,1
376,wait,16022018,65,14,4,0,0.400847911834717,948.996611833572,3,16,4,1
376,wait,16022018,66,14,20,0,5.79870510101318,958.827868938446,3,16,4,1
376,wait,16022018,67,14,20,1,14.015368938446,976.877669811249,3,16,4,1
376,wait,16022018,68,14,4,0,1.36591219902039,984.294662952423,3,16,4,1
376,wait,16022018,69,14,4,0,0.367305040359497,988.696230888367,3,16,4,1
376,wait,16022018,70,14,8,0,0.36895489692688,993.096637010574,3,16,4,1
376,wait,16022018,71,14,8,0,0.36765193939209,997.496577978134,3,16,4,1
376,wait,16022018,72,14,20,1,14.0153079032898,1015.54422497749,3,16,4,1
376,wait,16022018,73,14,20,0,0.401101112365723,1021.99654889107,3,16,4,1
376,wait,16022018,74,14,20,1,14.0153150558472,1040.04410886765,3,16,4,1
376,wait,16022018,75,14,8,0,0.350953102111816,1046.44636392593,3,16,4,1
376,wait,16022018,76,14,8,0,0.332349061965942,1050.81109595299,3,16,4,1
376,wait,16022018,77,14,4,0,0.334367990493774,1055.17981982231,3,16,4,1
376,wait,16022018,78,14,4,0,0.683708906173706,1059.89577078819,3,16,4,1
376,wait,16022018,79,14,20,1,14.0152688026428,1077.94408798218,3,16,4,1
376,wait,16022018,80,14,20,1,14.0151610374451,1098.01060795784,3,16,4,1
376,wait,16022018,81,14,4,0,0.451335906982422,1104.51308083534,3,16,4,1
376,wait,16022018,82,14,8,0,0.615755081176758,1109.16099596024,3,16,4,1
376,wait,16022018,83,14,20,1,14.015527009964,1127.21040582657,3,16,4,1
376,wait,16022018,84,14,4,0,0.367773056030273,1133.62962889671,3,16,4,1
376,wait,16022018,85,14,8,0,0.434394121170044,1138.09623289108,3,16,4,1
376,wait,16022018,86,14,20,1,14.0153241157532,1156.14379787445,3,16,4,1
376,wait,16022018,87,14,20,1,14.0153810977936,1176.21044278145,3,16,4,1
376,wait,16022018,88,14,4,0,0.501013994216919,1182.76281785965,3,16,4,1
376,wait,16022018,89,14,8,0,0.532402992248535,1187.3276348114,3,16,4,1
376,wait,16022018,90,14,4,0,0.450661897659302,1191.81232500076,3,16,4,1
