"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"26","WAIT",10,20,1,10.0166749954224,498.956242799759,"Reward",2,0
"27","COGNITIVE",10,8,2,10.0009648799896,519.00679898262,"Forced Travel",2,0
"28","COGNITIVE",10,4,2,8.00054383277893,535.04033780098,"Forced Travel",2,0
"29","WAIT",10,20,1,10.0174970626831,553.090204954147,"Reward",2,0
"30","WAIT",10,4,1,10.017186164856,573.157451868057,"Reward",2,0
"31","COGNITIVE",10,4,1,10.0015830993652,593.207854986191,"Reward",2,0
"32","WAIT",10,8,1,10.0169320106506,613.274530887604,"Reward",2,0
"33","COGNITIVE",10,8,1,10.0008299350739,633.325154781342,"Reward",2,0
"34","COGNITIVE",10,20,1,10.016608953476,653.39209985733,"Reward",2,0
"35","COGNITIVE",10,20,1,10.0004849433899,673.442391872406,"Reward",2,0
"36","WAIT",10,8,1,10.0844869613647,693.575838804245,"Reward",2,0
"37","WAIT",10,20,1,10.0173170566559,713.642838001251,"Reward",2,0
"38","WAIT",10,4,1,10.0169098377228,733.7095079422,"Reward",2,0
"39","COGNITIVE",10,4,1,10.0007548332214,753.760272979736,"Reward",2,0
"40","COGNITIVE",10,8,1,10.0005979537964,773.810485839844,"Reward",2,0
"41","WAIT",10,20,1,10.0175459384918,793.877267837524,"Reward",2,0
"42","COGNITIVE",10,4,1,10.0008039474487,813.927788972855,"Reward",2,0
"43","WAIT",10,8,1,10.0174589157104,833.994416952133,"Reward",2,0
"44","COGNITIVE",10,8,1,10.0007719993591,854.045083999634,"Reward",2,0
"45","GRIP",10,20,1,10.0231821537018,880.834484815598,"Reward",3,1
"46","GRIP",10,4,1,10.0347030162811,900.963266849518,"Reward",3,1
"47","GRIP",10,8,1,10.033262014389,921.045144796371,"Reward",3,1
"48","WAIT",10,4,1,10.0175709724426,941.112691879272,"Reward",3,1
"49","WAIT",10,8,1,10.0169589519501,961.179664850235,"Reward",3,1
"50","WAIT",10,20,1,10.0170888900757,981.246792793274,"Reward",3,1
"51","GRIP",10,20,1,10.0218639373779,1001.31829881668,"Reward",3,1
"52","WAIT",10,20,1,10.0171151161194,1021.3972928524,"Reward",3,1
"53","WAIT",10,8,1,10.0168318748474,1041.46419978142,"Reward",3,1
"54","GRIP",10,4,1,10.0255699157715,1061.53958582878,"Reward",3,1
"55","GRIP",10,8,1,10.0210030078888,1081.61885094643,"Reward",3,1
"56","WAIT",10,4,1,10.0174009799957,1101.68183588982,"Reward",3,1
"57","WAIT",10,8,1,10.0169939994812,1121.748721838,"Reward",3,1
"58","WAIT",10,4,1,10.0168561935425,1141.81560993195,"Reward",3,1
"59","GRIP",10,20,1,10.0231418609619,1161.88851094246,"Reward",3,1
"60","GRIP",10,4,2,1.02086186408997,1172.97024679184,"Forced Travel",3,1
"61","WAIT",10,20,1,10.0171799659729,1191.01644682884,"Reward",3,1
"62","GRIP",10,8,1,10.0233190059662,1211.08973383904,"Reward",3,1
"63","WAIT",10,4,1,10.0167498588562,1231.16692399979,"Reward",3,1
"64","GRIP",10,8,1,10.0275769233704,1251.24415493011,"Reward",3,1
"65","WAIT",10,8,1,10.0168869495392,1271.31750893593,"Reward",3,1
"66","GRIP",10,4,0,1.86294102668762,1281.36704087257,"OfferQuit",3,1
"67","COGNITIVE",10,8,1,10.0016720294952,1392.15395879745,"Reward",4,0
"68","WAIT",10,8,1,10.0173480510712,1412.21980595589,"Reward",4,0
"69","WAIT",10,20,1,10.0169279575348,1432.28659892082,"Reward",4,0
"70","WAIT",10,4,1,10.0170149803162,1452.3534758091,"Reward",4,0
"71","COGNITIVE",10,20,2,6.00047087669373,1468.40413999557,"Forced Travel",4,0
"72","COGNITIVE",10,4,1,10.0353150367737,1486.47239995003,"Reward",4,0
"73","WAIT",10,20,1,10.0172910690308,1506.53776979446,"Reward",4,0
"74","COGNITIVE",10,8,1,10.0007660388947,1526.58844780922,"Reward",4,0
"75","COGNITIVE",10,4,1,10.0004739761353,1546.63862085342,"Reward",4,0
"76","WAIT",10,4,1,10.0175440311432,1566.70524787903,"Reward",4,0
"77","WAIT",10,8,1,10.0173199176788,1586.77240681648,"Reward",4,0
"78","COGNITIVE",10,20,1,10.0017349720001,1606.82395482063,"Reward",4,0
"79","COGNITIVE",10,8,1,10.0004720687866,1626.8731648922,"Reward",4,0
"80","WAIT",10,4,1,10.0170760154724,1646.93976378441,"Reward",4,0
"81","COGNITIVE",10,4,1,10.0012998580933,1666.99042582512,"Reward",4,0
"82","WAIT",10,20,1,10.0170249938965,1687.05703687668,"Reward",4,0
"83","WAIT",10,8,1,10.0167739391327,1707.12391495705,"Reward",4,0
"84","COGNITIVE",10,20,1,10.0018479824066,1727.17587184906,"Reward",4,0
"85","COGNITIVE",10,8,1,10.0006611347198,1747.22491288185,"Reward",4,0
"86","WAIT",10,8,1,10.0172040462494,1767.29168581963,"Reward",4,0
"87","COGNITIVE",10,20,1,10.0011739730835,1787.34220480919,"Reward",4,0
"88","WAIT",10,8,1,10.0171420574188,1813.99252891541,"Reward",5,1
"89","WAIT",10,20,1,10.017030954361,1834.05936479568,"Reward",5,1
"90","GRIP",10,20,1,10.0200710296631,1854.12908387184,"Reward",5,1
"91","GRIP",10,8,1,10.0195510387421,1874.19586801529,"Reward",5,1
"92","GRIP",10,4,0,0.254334926605225,1884.49776697159,"Quit",5,1
"93","WAIT",10,4,1,10.0170171260834,1902.54376983643,"Reward",5,1
"94","GRIP",10,4,0,1.79640698432922,1912.59332585335,"OfferQuit",5,1
"95","GRIP",10,8,1,10.0235579013824,1930.65067982674,"Reward",5,1
"96","GRIP",10,20,1,10.0341050624847,1950.74469780922,"Reward",5,1
"97","WAIT",10,4,1,10.1169471740723,1970.91141891479,"Reward",5,1
"98","WAIT",10,20,1,10.0170528888702,1990.97836780548,"Reward",5,1
"99","WAIT",10,8,1,10.0172190666199,2011.04554700851,"Reward",5,1
"100","WAIT",10,8,1,10.0168211460114,2031.1121609211,"Reward",5,1
"101","GRIP",10,4,1,10.0278749465942,2051.1897418499,"Reward",5,1
"102","WAIT",10,4,1,10.0173051357269,2071.26282691956,"Reward",5,1
"103","GRIP",10,8,1,10.0168809890747,2091.32914280891,"Reward",5,1
"104","WAIT",10,20,1,10.0175168514252,2111.39697599411,"Reward",5,1
"105","GRIP",10,20,1,10.0229699611664,2131.46934890747,"Reward",5,1
"106","WAIT",10,20,1,10.0172080993652,2151.54721879959,"Reward",5,1
"107","WAIT",10,4,1,10.0173721313477,2171.61446785927,"Reward",5,1
"108","GRIP",10,4,0,1.57561993598938,2181.6639277935,"OfferQuit",5,1
"109","GRIP",10,8,1,10.0257351398468,2199.72385978699,"Reward",5,1
"110","WAIT",10,8,1,10.0172109603882,2219.79822278023,"Reward",5,1
"111","COGNITIVE",10,8,1,10.0013039112091,2246.46566700935,"Reward",6,0
"112","WAIT",10,20,1,10.017345905304,2266.5324909687,"Reward",6,0
"113","WAIT",10,8,1,10.0170850753784,2286.59946990013,"Reward",6,0
"114","COGNITIVE",10,20,2,4.00188899040222,2300.65106201172,"Forced Travel",6,0
"115","WAIT",10,4,1,10.016960144043,2318.69983792305,"Reward",6,0
"116","COGNITIVE",10,4,1,10.0018479824066,2338.75146794319,"Reward",6,0
"117","WAIT",10,8,1,10.0176191329956,2358.81711483002,"Reward",6,0
"118","WAIT",10,4,1,10.0167758464813,2378.88406300545,"Reward",6,0
"119","COGNITIVE",10,8,1,10.0009319782257,2398.93471384048,"Reward",6,0
"120","COGNITIVE",10,4,1,10.0009970664978,2418.98496484756,"Reward",6,0
"121","COGNITIVE",10,20,2,8.00067019462585,2437.0352909565,"Forced Travel",6,0
"122","WAIT",10,20,1,10.0166778564453,2455.08498096466,"Reward",6,0
"123","WAIT",10,8,1,10.0169839859009,2475.152312994,"Reward",6,0
"124","COGNITIVE",10,20,1,10.0009529590607,2495.20276689529,"Reward",6,0
"125","COGNITIVE",10,4,0,1.23373317718506,2505.25242781639,"OfferQuit",6,0
"126","WAIT",10,4,1,10.0170159339905,2523.30295801163,"Reward",6,0
"127","COGNITIVE",10,8,1,10.001415014267,2543.35371184349,"Reward",6,0
"128","WAIT",10,20,1,10.017215013504,2563.41997385025,"Reward",6,0
"129","WAIT",10,8,1,10.0168831348419,2583.48704791069,"Reward",6,0
"130","COGNITIVE",10,20,1,10.0007438659668,2603.53770780563,"Reward",6,0
"131","WAIT",10,20,1,10.0172469615936,2623.60421299934,"Reward",6,0
"132","COGNITIVE",10,4,1,10.0010797977448,2646.45040297508,"Reward",6,0
