"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"83","WAIT",10,20,1,10.0174238681793,1634.81325316429,"Reward",4,1
"84","WAIT",10,4,1,10.0177321434021,1654.88030004501,"Reward",4,1
"85","GRIP",10,4,1,10.0300431251526,1674.99270606041,"Reward",4,1
"86","GRIP",10,8,1,10.0328369140625,1695.07931113243,"Reward",4,1
"87","WAIT",10,20,1,10.0174930095673,1715.14767193794,"Reward",4,1
"88","COGNITIVE",10,4,1,10.0010139942169,1741.59751200676,"Reward",5,0
"89","COGNITIVE",10,20,1,10.0003399848938,1761.64796996117,"Reward",5,0
"90","WAIT",10,8,1,10.0168509483337,1781.71442914009,"Reward",5,0
"91","WAIT",10,4,1,10.0165519714355,1801.78136610985,"Reward",5,0
"92","COGNITIVE",10,8,1,10.0006508827209,1821.83214592934,"Reward",5,0
"93","WAIT",10,20,1,10.0171480178833,1841.89865493774,"Reward",5,0
"94","WAIT",10,4,1,10.0167720317841,1861.96577310562,"Reward",5,0
"95","WAIT",10,8,1,10.0168399810791,1882.03274202347,"Reward",5,0
"96","COGNITIVE",10,4,1,10.0008869171143,1902.08354401588,"Reward",5,0
"97","WAIT",10,20,1,10.0169460773468,1922.26681303978,"Reward",5,0
"98","COGNITIVE",10,8,1,10.0006158351898,1942.3172929287,"Reward",5,0
"99","COGNITIVE",10,20,1,10.0016300678253,1962.36873102188,"Reward",5,0
"100","WAIT",10,8,1,10.0177590847015,1982.43446207047,"Reward",5,0
"101","COGNITIVE",10,8,1,10.0007789134979,2002.48498415947,"Reward",5,0
"102","COGNITIVE",10,20,1,10.0007541179657,2022.53531908989,"Reward",5,0
"103","WAIT",10,20,1,10.0172479152679,2042.60178112984,"Reward",5,0
"104","COGNITIVE",10,4,1,10.0007600784302,2062.65260910988,"Reward",5,0
"105","WAIT",10,4,1,10.0174970626831,2082.71903705597,"Reward",5,0
"106","COGNITIVE",10,8,1,10.0007650852203,2102.76983904839,"Reward",5,0
"107","WAIT",10,20,1,10.0171370506287,2122.83637499809,"Reward",5,0
"108","WAIT",10,8,1,10.0171809196472,2142.90356707573,"Reward",5,0
"109","WAIT",10,8,1,10.0165841579437,2169.05366802216,"Reward",6,1
"110","WAIT",10,4,1,10.0174460411072,2189.12071299553,"Reward",6,1
"111","GRIP",10,20,1,10.0316588878632,2209.2019431591,"Reward",6,1
"112","GRIP",10,4,1,10.0317180156708,2229.28628802299,"Reward",6,1
"113","WAIT",10,20,1,10.0173590183258,2249.35489416122,"Reward",6,1
"114","GRIP",10,8,1,10.0161809921265,2269.4206199646,"Reward",6,1
"115","WAIT",10,4,1,10.0175130367279,2289.48886394501,"Reward",6,1
"116","GRIP",10,4,1,10.0317068099976,2309.57028412819,"Reward",6,1
"117","GRIP",10,8,1,10.0318348407745,2329.65435814857,"Reward",6,1
"118","WAIT",10,20,1,10.0173878669739,2349.72325015068,"Reward",6,1
"119","GRIP",10,20,1,10.0305919647217,2369.80331611633,"Reward",6,1
"120","WAIT",10,8,1,10.0163631439209,2389.87264204025,"Reward",6,1
"121","WAIT",10,4,1,10.0168359279633,2409.94057393074,"Reward",6,1
"122","WAIT",10,20,1,10.0169680118561,2430.00743603706,"Reward",6,1
"123","GRIP",10,4,2,1.02220797538757,2441.07990813255,"Forced Travel",6,1
"124","GRIP",10,8,1,10.0305550098419,2459.13835096359,"Reward",6,1
"125","WAIT",10,8,1,10.0177040100098,2479.20928001404,"Reward",6,1
"126","GRIP",10,20,1,10.0327689647675,2499.29123401642,"Reward",6,1
"127","WAIT",10,4,1,10.0176029205322,2519.35974097252,"Reward",6,1
"128","GRIP",10,8,1,10.0293409824371,2539.43840408325,"Reward",6,1
"129","GRIP",10,4,1,10.0306520462036,2559.52316403389,"Reward",6,1
"130","GRIP",10,20,1,10.033627986908,2579.6098139286,"Reward",6,1
