"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,20,1,10.0014631748199,17.0406899452209,"Reward",1,0
"2","COGNITIVE",10,4,1,10.0022799968719,37.0913398265839,"Reward",1,0
"3","WAIT",10,8,1,10.0173699855804,57.1564099788666,"Reward",1,0
"4","COGNITIVE",10,8,1,10.0020549297333,77.2087819576263,"Reward",1,0
"5","WAIT",10,4,1,10.0169610977173,97.2737908363342,"Reward",1,0
"6","WAIT",10,20,1,10.0168390274048,117.340885877609,"Reward",1,0
"7","WAIT",10,4,0,8.26919007301331,135.710187911987,"Quit",1,0
"8","WAIT",10,8,1,10.0166471004486,153.757949829102,"Reward",1,0
"9","WAIT",10,20,1,10.0170340538025,173.825120925903,"Reward",1,0
"10","COGNITIVE",10,8,1,10.0019190311432,193.877082824707,"Reward",1,0
"11","COGNITIVE",10,4,1,10.0017950534821,213.927523851395,"Reward",1,0
"12","COGNITIVE",10,20,1,10.0006449222565,233.993350982666,"Reward",1,0
"13","WAIT",10,4,0,1.39994192123413,244.043033838272,"OfferQuit",1,0
"14","WAIT",10,8,0,1.35783004760742,252.076452970505,"OfferQuit",1,0
"15","COGNITIVE",10,8,2,6.00052285194397,268.1053647995,"Forced Travel",1,0
"16","COGNITIVE",10,20,2,6.00093507766724,282.138963937759,"Forced Travel",1,0
"17","COGNITIVE",10,4,0,1.70309805870056,290.172127962112,"OfferQuit",1,0
"18","WAIT",10,20,1,10.0175020694733,308.222249984741,"Reward",1,0
"19","COGNITIVE",10,8,1,10.0018298625946,328.274260997772,"Reward",1,0
"20","WAIT",10,20,1,10.0171980857849,348.339477777481,"Reward",1,0
"21","WAIT",10,8,1,10.0170340538025,368.406737804413,"Reward",1,0
"22","COGNITIVE",10,4,0,1.32710409164429,378.456902980804,"OfferQuit",1,0
"23","COGNITIVE",10,20,1,10.0004060268402,396.490776777267,"Reward",1,0
"24","WAIT",10,4,0,1.32923698425293,406.540052890778,"OfferQuit",1,0
"25","COGNITIVE",10,8,0,1.30894899368286,414.573581933975,"OfferQuit",1,0
"26","GRIP",10,8,0,1.76118993759155,429.341084003448,"OfferQuit",2,1
"27","GRIP",10,4,0,0.832612991333008,437.374623775482,"OfferQuit",2,1
"28","WAIT",10,4,1,10.0168590545654,455.424959897995,"Reward",2,1
"29","GRIP",10,20,2,0.301406860351562,465.776398897171,"Forced Travel",2,1
"30","WAIT",10,8,1,10.0174069404602,483.825405836105,"Reward",2,1
"31","WAIT",10,20,1,10.0170369148254,503.892327785492,"Reward",2,1
"32","GRIP",10,4,0,1.83902502059937,513.942433834076,"OfferQuit",2,1
"33","GRIP",10,8,2,5.08153915405273,527.057791948318,"Forced Travel",2,1
"34","WAIT",10,4,0,1.61926794052124,535.092819929123,"OfferQuit",2,1
"35","WAIT",10,8,0,1.4351110458374,543.126481771469,"OfferQuit",2,1
"36","GRIP",10,20,1,10.0344371795654,561.194011926651,"Reward",2,1
"37","WAIT",10,20,1,10.0665729045868,581.310087919235,"Reward",2,1
"38","GRIP",10,20,1,10.0344400405884,601.394972801208,"Reward",2,1
"39","WAIT",10,8,0,1.14571905136108,611.493996858597,"OfferQuit",2,1
"40","GRIP",10,8,0,0.693634033203125,619.527740001678,"OfferQuit",2,1
"41","WAIT",10,20,1,10.0174322128296,637.578187942505,"Reward",2,1
"42","WAIT",10,4,0,0.938568115234375,647.628240823746,"OfferQuit",2,1
"43","GRIP",10,4,0,0.756331205368042,655.661884784698,"OfferQuit",2,1
"44","GRIP",10,4,0,0.903003931045532,663.695286989212,"OfferQuit",2,1
"45","GRIP",10,8,1,10.0342121124268,681.763058900833,"Reward",2,1
"46","GRIP",10,20,1,10.0227069854736,701.835270881653,"Reward",2,1
"47","WAIT",10,20,1,10.0177688598633,721.913358926773,"Reward",2,1
"48","WAIT",10,4,0,1.63706588745117,731.963196992874,"OfferQuit",2,1
"49","WAIT",10,8,0,1.18745613098145,739.996810913086,"OfferQuit",2,1
"50","GRIP",10,8,0,1.74075698852539,748.030516862869,"OfferQuit",2,1
"51","WAIT",10,8,0,0.70893406867981,756.062920808792,"OfferQuit",2,1
"52","WAIT",10,4,0,0.711713075637817,764.097086906433,"OfferQuit",2,1
"53","GRIP",10,20,1,10.0345129966736,782.165027856827,"Reward",2,1
"54","GRIP",10,4,0,0.221910953521729,792.436069965363,"Quit",2,1
"55","WAIT",10,20,1,10.0176429748535,810.481323957443,"Reward",2,1
"56","GRIP",10,4,0,1.9095630645752,820.53147983551,"OfferQuit",2,1
"57","WAIT",10,8,1,10.0169789791107,838.581795930862,"Reward",2,1
"58","WAIT",10,8,1,10.0165510177612,865.381950855255,"Reward",3,0
"59","WAIT",10,20,1,10.0167820453644,885.449303865433,"Reward",3,0
"60","COGNITIVE",10,8,1,10.0009951591492,905.50009393692,"Reward",3,0
"61","COGNITIVE",10,20,2,8.00055193901062,923.550484895706,"Forced Travel",3,0
"62","COGNITIVE",10,4,0,1.39303088188171,931.583466768265,"OfferQuit",3,0
"63","WAIT",10,4,0,1.37170600891113,939.616889953613,"OfferQuit",3,0
"64","COGNITIVE",10,8,1,10.0019721984863,957.652226924896,"Reward",3,0
"65","WAIT",10,4,0,1.31926012039185,967.700556993484,"OfferQuit",3,0
"66","WAIT",10,20,1,10.0168719291687,985.751189947128,"Reward",3,0
"67","WAIT",10,8,1,10.0170419216156,1005.81819081306,"Reward",3,0
"68","COGNITIVE",10,4,0,1.11412215232849,1015.8678278923,"OfferQuit",3,0
"69","COGNITIVE",10,20,1,10.0023629665375,1033.90395689011,"Reward",3,0
"70","WAIT",10,4,1,10.0172610282898,1054.06910586357,"Reward",3,0
"71","COGNITIVE",10,4,0,1.13734889030457,1064.11891698837,"OfferQuit",3,0
"72","COGNITIVE",10,20,1,10.0015759468079,1082.15419077873,"Reward",3,0
"73","WAIT",10,20,1,10.0176100730896,1102.21995282173,"Reward",3,0
"74","COGNITIVE",10,8,1,10.0013341903687,1122.27083492279,"Reward",3,0
"75","WAIT",10,8,1,10.016932964325,1142.33735394478,"Reward",3,0
"76","COGNITIVE",10,4,0,1.26336002349854,1152.38731193542,"OfferQuit",3,0
"77","WAIT",10,4,0,0.824597120285034,1160.42125892639,"OfferQuit",3,0
"78","COGNITIVE",10,20,1,10.0007429122925,1178.45514297485,"Reward",3,0
"79","WAIT",10,20,1,10.0170240402222,1198.52169179916,"Reward",3,0
"80","COGNITIVE",10,8,1,10.0011639595032,1218.62254476547,"Reward",3,0
"81","WAIT",10,8,1,10.0168828964233,1238.68899178505,"Reward",3,0
"82","WAIT",10,4,0,1.25262713432312,1248.73927783966,"OfferQuit",3,0
"83","COGNITIVE",10,4,0,1.06623983383179,1256.77276182175,"OfferQuit",3,0
"84","WAIT",10,20,1,10.0169820785522,1274.82320094109,"Reward",3,0
"85","GRIP",10,20,1,10.0189390182495,1306.05976200104,"Reward",4,1
"86","WAIT",10,20,1,10.0172128677368,1326.12394976616,"Reward",4,1
"87","WAIT",10,8,1,10.0166800022125,1346.19101285934,"Reward",4,1
"88","WAIT",10,4,0,1.21466994285583,1356.24104595184,"OfferQuit",4,1
"89","GRIP",10,8,1,10.0269730091095,1374.30143380165,"Reward",4,1
"90","GRIP",10,4,0,1.17755794525146,1384.35837292671,"OfferQuit",4,1
"91","GRIP",10,8,1,10.034126996994,1402.42609286308,"Reward",4,1
"92","WAIT",10,4,0,0.319253921508789,1412.79466795921,"Quit",4,1
"93","WAIT",10,8,1,10.0167970657349,1430.84238982201,"Reward",4,1
"94","WAIT",10,20,1,10.016793012619,1450.90950393677,"Reward",4,1
"95","GRIP",10,4,0,1.25842499732971,1460.95956277847,"OfferQuit",4,1
"96","GRIP",10,20,2,1.01997303962708,1470.01331496239,"Forced Travel",4,1
"97","GRIP",10,4,0,0.979992151260376,1478.04317092896,"OfferQuit",4,1
"98","WAIT",10,20,1,10.0169861316681,1496.0937268734,"Reward",4,1
"99","WAIT",10,8,1,10.0167760848999,1516.16071176529,"Reward",4,1
"100","GRIP",10,8,1,10.0349671840668,1536.2457318306,"Reward",4,1
"101","WAIT",10,4,0,1.29734015464783,1546.29431581497,"OfferQuit",4,1
"102","GRIP",10,20,1,10.0108609199524,1564.33847379684,"Reward",4,1
"103","WAIT",10,4,0,1.47546100616455,1574.39493584633,"OfferQuit",4,1
"104","GRIP",10,8,2,8.28497195243835,1590.71345496178,"Forced Travel",4,1
"105","GRIP",10,4,0,1.30763792991638,1598.7453019619,"OfferQuit",4,1
"106","GRIP",10,20,1,10.0348379611969,1616.81392383575,"Reward",4,1
"107","WAIT",10,8,1,10.0169739723206,1636.87954592705,"Reward",4,1
"108","WAIT",10,20,1,10.016674041748,1656.94658684731,"Reward",4,1
"109","WAIT",10,20,1,10.0176270008087,1677.13026976585,"Reward",4,1
"110","WAIT",10,8,1,10.0169789791107,1697.19740986824,"Reward",4,1
"111","WAIT",10,4,0,1.55491995811462,1707.24772977829,"OfferQuit",4,1
"112","COGNITIVE",10,8,2,10.0011239051819,1731.68185377121,"Forced Travel",5,0
"113","COGNITIVE",10,20,2,4.00036001205444,1743.71532177925,"Forced Travel",5,0
"114","WAIT",10,4,0,1.12303686141968,1751.74819397926,"OfferQuit",5,0
"115","COGNITIVE",10,4,0,1.02402305603027,1759.78181099892,"OfferQuit",5,0
"116","WAIT",10,8,1,10.0170290470123,1777.8321518898,"Reward",5,0
"117","WAIT",10,20,1,10.0166449546814,1797.89904379845,"Reward",5,0
"118","WAIT",10,8,1,10.016117811203,1817.96533298492,"Reward",5,0
"119","WAIT",10,20,1,10.0176630020142,1838.0334148407,"Reward",5,0
"120","COGNITIVE",10,8,1,10.0004720687866,1858.08371686935,"Reward",5,0
"121","COGNITIVE",10,20,1,10.000834941864,1878.13447499275,"Reward",5,0
"122","WAIT",10,4,0,1.54145097732544,1888.18403697014,"OfferQuit",5,0
"123","COGNITIVE",10,4,0,0.878222942352295,1896.21774888039,"OfferQuit",5,0
"124","WAIT",10,4,0,0.844786167144775,1904.25083184242,"OfferQuit",5,0
"125","COGNITIVE",10,20,1,10.0016148090363,1922.28613996506,"Reward",5,0
"126","COGNITIVE",10,4,0,0.98815393447876,1932.3347299099,"OfferQuit",5,0
"127","COGNITIVE",10,8,1,10.0008599758148,1950.36934280396,"Reward",5,0
"128","WAIT",10,8,1,10.0172832012177,1970.4356739521,"Reward",5,0
"129","WAIT",10,20,1,10.0167350769043,1990.50277781487,"Reward",5,0
"130","WAIT",10,4,0,1.14104509353638,2000.55274796486,"OfferQuit",5,0
"131","COGNITIVE",10,8,1,10.000846862793,2018.58705878258,"Reward",5,0
"132","COGNITIVE",10,20,1,10.0009360313416,2038.63746595383,"Reward",5,0
"133","WAIT",10,20,1,10.0171611309052,2058.70395183563,"Reward",5,0
"134","WAIT",10,8,1,10.0166418552399,2078.77091097832,"Reward",5,0
"135","COGNITIVE",10,4,0,1.12483096122742,2088.82112288475,"OfferQuit",5,0
"136","COGNITIVE",10,4,0,0.935216903686523,2096.85466384888,"OfferQuit",5,0
"137","WAIT",10,8,1,10.0174479484558,2114.90527296066,"Reward",5,0
"138","COGNITIVE",10,8,1,10.0007100105286,2134.95580792427,"Reward",5,0
"139","WAIT",10,8,1,10.0165808200836,2161.63917994499,"Reward",6,1
"140","GRIP",10,20,1,10.0214040279388,2181.71049690247,"Reward",6,1
"141","GRIP",10,4,0,1.36259198188782,2191.77312493324,"OfferQuit",6,1
"142","WAIT",10,4,0,1.05227899551392,2200.85891580582,"Quit",6,1
