"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,20,1,10.0251131057739,17.0655560493469,"Reward",1,1
"2","GRIP",10,8,1,10.0266399383545,37.1511361598969,"Reward",1,1
"3","WAIT",10,4,1,10.0170078277588,57.2250261306763,"Reward",1,1
"4","WAIT",10,8,0,1.61837816238403,67.2752680778503,"OfferQuit",1,1
"5","WAIT",10,20,1,10.0165920257568,85.325599193573,"Reward",1,1
"6","GRIP",10,4,0,1.8571400642395,95.4089221954346,"OfferQuit",1,1
"7","WAIT",10,8,1,10.0171730518341,113.459134101868,"Reward",1,1
"8","WAIT",10,20,1,10.0168399810791,133.526193141937,"Reward",1,1
"9","GRIP",10,20,1,10.0211198329926,153.597496986389,"Reward",1,1
"10","GRIP",10,4,0,1.17741298675537,163.660168170929,"OfferQuit",1,1
"11","GRIP",10,8,1,10.0221590995789,181.716217041016,"Reward",1,1
"12","WAIT",10,4,0,1.34399890899658,191.777118206024,"OfferQuit",1,1
"13","WAIT",10,4,0,1.14519000053406,199.809854984283,"OfferQuit",1,1
"14","WAIT",10,8,1,10.0174300670624,217.860887050629,"Reward",1,1
"15","GRIP",10,4,0,1.31167101860046,227.911010026932,"OfferQuit",1,1
"16","WAIT",10,20,1,10.017217874527,245.96137714386,"Reward",1,1
"17","GRIP",10,20,1,10.0214269161224,266.032562017441,"Reward",1,1
"18","GRIP",10,8,0,1.71049189567566,276.094051122665,"OfferQuit",1,1
"19","WAIT",10,8,1,10.016813993454,294.145299196243,"Reward",1,1
"20","WAIT",10,4,0,1.34577298164368,304.195614099503,"OfferQuit",1,1
"21","GRIP",10,4,0,1.12267804145813,312.229200124741,"OfferQuit",1,1
"22","GRIP",10,20,1,10.0244741439819,330.287378072739,"Reward",1,1
"23","GRIP",10,8,0,1.60323596000671,340.346470117569,"OfferQuit",1,1
"24","WAIT",10,20,1,10.0172598361969,358.396695137024,"Reward",1,1
"25","WAIT",10,20,1,10.017021894455,378.463703155518,"Reward",1,1
"26","WAIT",10,8,0,1.17785120010376,388.51406121254,"OfferQuit",1,1
"27","WAIT",10,4,0,1.03117489814758,396.546884059906,"OfferQuit",1,1
"28","GRIP",10,20,1,10.0244748592377,414.604914188385,"Reward",1,1
"29","WAIT",10,8,1,10.017373085022,441.931095123291,"Reward",2,0
"30","WAIT",10,20,1,10.0167548656464,461.998098134995,"Reward",2,0
"31","COGNITIVE",10,4,0,1.89549207687378,472.048527002335,"OfferQuit",2,0
"32","COGNITIVE",10,20,2,6.00061893463135,486.082391023636,"Forced Travel",2,0
"33","COGNITIVE",10,8,1,10.0013179779053,504.115940093994,"Reward",2,0
"34","WAIT",10,4,0,0.878878116607666,514.165004014969,"OfferQuit",2,0
"35","COGNITIVE",10,20,1,10.0009000301361,532.199789047241,"Reward",2,0
"36","WAIT",10,8,0,1.2179901599884,542.249160051346,"OfferQuit",2,0
"37","WAIT",10,20,1,10.0168340206146,560.299696207047,"Reward",2,0
"38","COGNITIVE",10,8,2,10.0003590583801,580.350229024887,"Forced Travel",2,0
"39","WAIT",10,4,0,0.978745937347412,588.382966041565,"OfferQuit",2,0
"40","COGNITIVE",10,4,0,0.954319000244141,596.417062997818,"OfferQuit",2,0
"41","COGNITIVE",10,20,1,10.0003459453583,614.534380197525,"Reward",2,0
"42","COGNITIVE",10,4,0,1.31053304672241,624.583852052689,"OfferQuit",2,0
"43","WAIT",10,20,1,10.0174658298492,642.634435176849,"Reward",2,0
"44","COGNITIVE",10,8,1,10.0007321834564,662.685027122498,"Reward",2,0
"45","WAIT",10,8,1,10.016725063324,682.751681089401,"Reward",2,0
"46","WAIT",10,4,0,0.86884593963623,692.801575183868,"OfferQuit",2,0
"47","WAIT",10,20,1,10.0167620182037,710.868776082993,"Reward",2,0
"48","COGNITIVE",10,20,1,10.0006899833679,730.91951417923,"Reward",2,0
"49","COGNITIVE",10,4,0,1.19294810295105,740.969169139862,"OfferQuit",2,0
"50","COGNITIVE",10,8,0,1.07954406738281,749.003070116043,"OfferQuit",2,0
"51","WAIT",10,8,1,10.0168128013611,767.053089141846,"Reward",2,0
"52","WAIT",10,4,0,1.05606007575989,777.102627038956,"OfferQuit",2,0
"53","WAIT",10,20,1,10.0167620182037,795.15368103981,"Reward",2,0
"54","COGNITIVE",10,20,1,10.000804901123,815.204392194748,"Reward",2,0
