"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,4,0,0.754140138626099,7.79756689071655,"Quit",1,1
"2","WAIT",10,8,1,10.0170679092407,25.8444809913635,"Reward",1,1
"3","GRIP",10,8,1,10.0229711532593,45.917858839035,"Reward",1,1
"4","GRIP",10,4,1,10.0223660469055,66.0005757808685,"Reward",1,1
"5","WAIT",10,20,1,10.0172669887543,86.0788028240204,"Reward",1,1
"6","GRIP",10,20,1,10.0229790210724,106.151768922806,"Reward",1,1
"7","WAIT",10,20,1,10.0170071125031,126.229355812073,"Reward",1,1
"8","GRIP",10,4,0,1.76456999778748,136.279605865479,"OfferQuit",1,1
"9","WAIT",10,8,0,1.73586201667786,144.362843990326,"OfferQuit",1,1
"10","GRIP",10,8,1,10.0228230953217,162.419691801071,"Reward",1,1
"11","WAIT",10,4,0,1.90094184875488,172.47983789444,"OfferQuit",1,1
"12","GRIP",10,20,1,10.0222070217133,190.536361932755,"Reward",1,1
"13","WAIT",10,4,0,1.02104616165161,200.596900939941,"OfferQuit",1,1
"14","WAIT",10,8,1,10.0170178413391,218.647542953491,"Reward",1,1
"15","GRIP",10,4,0,1.29053997993469,228.697586774826,"OfferQuit",1,1
"16","WAIT",10,20,1,10.0167450904846,246.74807882309,"Reward",1,1
"17","GRIP",10,8,1,10.0220909118652,266.820424795151,"Reward",1,1
"18","GRIP",10,20,1,10.0217680931091,286.904019832611,"Reward",1,1
"19","WAIT",10,20,1,10.0172500610352,306.982375860214,"Reward",1,1
"20","GRIP",10,8,1,10.0224640369415,327.055230855942,"Reward",1,1
"21","GRIP",10,20,1,10.0222449302673,347.13858795166,"Reward",1,1
"22","WAIT",10,8,1,10.0171430110931,367.217015981674,"Reward",1,1
"23","WAIT",10,4,0,0.963235855102539,377.267040967941,"OfferQuit",1,1
"24","GRIP",10,4,0,1.04733777046204,385.300336837769,"OfferQuit",1,1
"25","GRIP",10,20,1,10.0224549770355,403.356288909912,"Reward",1,1
"26","WAIT",10,8,1,10.016942024231,423.434350967407,"Reward",1,1
"27","WAIT",10,8,1,10.0174770355225,451.101493835449,"Reward",2,0
"28","COGNITIVE",10,8,1,10.0011401176453,471.152329921722,"Reward",2,0
"29","WAIT",10,20,1,10.0167641639709,491.218737840652,"Reward",2,0
"30","COGNITIVE",10,20,2,6.00198793411255,507.270399808884,"Forced Travel",2,0
"31","WAIT",10,4,0,1.83283710479736,515.302169799805,"OfferQuit",2,0
"32","COGNITIVE",10,4,0,1.26463389396667,523.336104869843,"OfferQuit",2,0
"33","COGNITIVE",10,8,1,9.9992949962616,541.369062900543,"Reward",2,0
"34","COGNITIVE",10,4,0,1.60929298400879,551.420030832291,"OfferQuit",2,0
"35","WAIT",10,8,1,10.0170619487762,569.470206975937,"Reward",2,0
"36","WAIT",10,4,0,0.435578107833862,579.955954790115,"Quit",2,0
"37","COGNITIVE",10,20,1,10.0020341873169,597.988488912582,"Reward",2,0
"38","WAIT",10,20,1,10.0170409679413,618.054281949997,"Reward",2,0
