"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"33","WAIT",10,4,1,10.0165119171143,661.637984037399,"Reward",2,1
"34","GRIP",10,4,1,10.0341100692749,681.805320978165,"Reward",2,1
"35","GRIP",10,8,1,10.0340299606323,701.889267921448,"Reward",2,1
"36","GRIP",10,20,1,10.0339782238007,721.97257900238,"Reward",2,1
"37","WAIT",10,4,1,10.0168571472168,742.038872003555,"Reward",2,1
"38","WAIT",10,8,1,10.0166761875153,762.105633974075,"Reward",2,1
"39","WAIT",10,20,1,10.0177109241486,782.172617912292,"Reward",2,1
"40","WAIT",10,20,1,10.0167608261108,802.239365100861,"Reward",2,1
"41","WAIT",10,8,1,10.0167200565338,822.306211948395,"Reward",2,1
"42","GRIP",10,8,1,10.0338079929352,842.390059947968,"Reward",2,1
"43","WAIT",10,8,1,10.0174701213837,869.373167991638,"Reward",3,0
"44","COGNITIVE",10,20,1,10.0020091533661,889.424968957901,"Reward",3,0
"45","COGNITIVE",10,8,1,10.0018351078033,909.47515296936,"Reward",3,0
"46","WAIT",10,20,1,10.0169291496277,929.540416002274,"Reward",3,0
"47","COGNITIVE",10,4,1,10.0009429454803,949.591059923172,"Reward",3,0
"48","WAIT",10,4,1,10.0170011520386,969.657475948334,"Reward",3,0
"49","WAIT",10,4,1,10.0172610282898,989.724483013153,"Reward",3,0
"50","WAIT",10,20,1,10.0166900157928,1009.79107904434,"Reward",3,0
"51","COGNITIVE",10,20,1,10.0008518695831,1029.84207010269,"Reward",3,0
"52","COGNITIVE",10,4,1,10.0005798339844,1049.89200687408,"Reward",3,0
"53","WAIT",10,8,1,10.0174548625946,1069.95857310295,"Reward",3,0
"54","COGNITIVE",10,8,1,10.0011360645294,1090.00914096832,"Reward",3,0
"55","WAIT",10,4,1,10.0169310569763,1110.07541394234,"Reward",3,0
"56","COGNITIVE",10,8,1,10.0006709098816,1130.12611293793,"Reward",3,0
"57","COGNITIVE",10,4,1,10.0007040500641,1150.17660093307,"Reward",3,0
"58","COGNITIVE",10,20,1,10.0001621246338,1170.22625803947,"Reward",3,0
"59","WAIT",10,20,1,10.0168209075928,1190.29276704788,"Reward",3,0
"60","WAIT",10,8,1,10.0167648792267,1210.35974788666,"Reward",3,0
"61","WAIT",10,4,1,10.016802072525,1230.52663087845,"Reward",3,0
"62","COGNITIVE",10,20,1,10.0010230541229,1250.57729101181,"Reward",3,0
"63","WAIT",10,8,1,10.0169739723206,1270.64369297028,"Reward",3,0
"64","WAIT",10,8,1,10.0171492099762,1307.7274889946,"Reward",4,1
"65","GRIP",10,20,1,10.0336949825287,1327.81096887589,"Reward",4,1
"66","WAIT",10,20,1,10.0176379680634,1347.87793707848,"Reward",4,1
"67","GRIP",10,8,1,10.0242960453033,1367.95145487785,"Reward",4,1
"68","WAIT",10,4,1,10.0168418884277,1388.02817893028,"Reward",4,1
"69","GRIP",10,4,1,10.0339159965515,1408.11204195023,"Reward",4,1
"70","GRIP",10,4,1,10.0333530902863,1428.19495987892,"Reward",4,1
"71","WAIT",10,8,1,10.0169270038605,1448.26212000847,"Reward",4,1
"72","GRIP",10,20,1,10.0252528190613,1468.33726501465,"Reward",4,1
"73","WAIT",10,4,1,10.0169730186462,1488.4124879837,"Reward",4,1
"74","GRIP",10,8,1,10.0333898067474,1508.49568605423,"Reward",4,1
"75","WAIT",10,20,1,10.0167620182037,1528.5627849102,"Reward",4,1
"76","WAIT",10,20,1,10.0165457725525,1548.62968301773,"Reward",4,1
"77","WAIT",10,4,1,10.0166289806366,1568.69623994827,"Reward",4,1
"78","GRIP",10,4,1,10.0336771011353,1588.78095698357,"Reward",4,1
"79","WAIT",10,8,1,10.0169129371643,1608.8471019268,"Reward",4,1
"80","GRIP",10,8,1,10.033707857132,1628.93079805374,"Reward",4,1
"81","GRIP",10,20,1,10.0212411880493,1649.00273299217,"Reward",4,1
"82","GRIP",10,20,1,10.0206689834595,1669.08562707901,"Reward",4,1
"83","GRIP",10,8,1,10.0337300300598,1689.1813480854,"Reward",4,1
"84","WAIT",10,4,1,10.0170469284058,1709.24792909622,"Reward",4,1
"85","COGNITIVE",10,20,1,10.0020949840546,1735.58297109604,"Reward",5,0
"86","WAIT",10,20,1,10.0169200897217,1755.64825391769,"Reward",5,0
"87","COGNITIVE",10,4,1,10.0006258487701,1775.69889187813,"Reward",5,0
"88","WAIT",10,4,1,10.0168540477753,1795.7653400898,"Reward",5,0
"89","WAIT",10,8,1,10.0164940357208,1815.83188891411,"Reward",5,0
"90","COGNITIVE",10,8,1,10.0018620491028,1835.88403487206,"Reward",5,0
"91","COGNITIVE",10,4,1,10.0005669593811,1855.93310403824,"Reward",5,0
"92","WAIT",10,8,1,10.0168709754944,1875.99954390526,"Reward",5,0
"93","COGNITIVE",10,20,1,10.0009160041809,1896.05002403259,"Reward",5,0
"94","WAIT",10,4,1,10.0170440673828,1916.23324108124,"Reward",5,0
"95","WAIT",10,20,1,10.0163488388062,1936.29959607124,"Reward",5,0
"96","COGNITIVE",10,8,1,10.0006530284882,1956.35065293312,"Reward",5,0
"97","WAIT",10,8,1,10.0165190696716,1976.41669797897,"Reward",5,0
"98","COGNITIVE",10,20,1,10.0015490055084,1996.46847891808,"Reward",5,0
"99","COGNITIVE",10,8,1,10.0004889965057,2016.51787400246,"Reward",5,0
"100","WAIT",10,20,1,10.0168678760529,2036.58422803879,"Reward",5,0
"101","COGNITIVE",10,4,1,10.0014898777008,2056.6357319355,"Reward",5,0
"102","WAIT",10,4,1,10.0167219638824,2076.70130395889,"Reward",5,0
"103","COGNITIVE",10,20,1,10.0171358585358,2096.76842808723,"Reward",5,0
"104","COGNITIVE",10,8,1,10.0022218227386,2116.82036209106,"Reward",5,0
"105","COGNITIVE",10,4,1,10.0007908344269,2136.86903810501,"Reward",5,0
"106","GRIP",10,4,1,10.0338549613953,2163.23591208458,"Reward",6,1
"107","GRIP",10,8,1,10.0335288047791,2183.31906104088,"Reward",6,1
"108","WAIT",10,8,1,10.0169739723206,2203.38589787483,"Reward",6,1
"109","WAIT",10,20,1,10.0167469978333,2223.45273089409,"Reward",6,1
"110","WAIT",10,4,1,10.0167281627655,2243.51959395409,"Reward",6,1
"111","GRIP",10,20,1,10.0337841510773,2263.60340595245,"Reward",6,1
"112","WAIT",10,20,1,10.0166139602661,2283.66967892647,"Reward",6,1
"113","WAIT",10,8,1,10.0169758796692,2303.73688387871,"Reward",6,1
"114","GRIP",10,20,1,10.0337510108948,2323.82055687904,"Reward",6,1
"115","GRIP",10,8,1,10.0339000225067,2343.90413689613,"Reward",6,1
"116","WAIT",10,4,1,10.0165948867798,2363.97042608261,"Reward",6,1
"117","GRIP",10,4,1,10.0338399410248,2384.05458402634,"Reward",6,1
"118","GRIP",10,8,1,10.0337820053101,2404.13798809052,"Reward",6,1
"119","WAIT",10,8,1,10.0169360637665,2424.20468688011,"Reward",6,1
"120","WAIT",10,4,1,10.0166630744934,2444.27149295807,"Reward",6,1
"121","WAIT",10,20,1,10.0165998935699,2464.33847403526,"Reward",6,1
"122","GRIP",10,20,1,10.0338470935822,2484.42178988457,"Reward",6,1
"123","GRIP",10,4,1,10.0338358879089,2504.50661087036,"Reward",6,1
"124","GRIP",10,20,1,10.0317530632019,2524.5881280899,"Reward",6,1
"125","WAIT",10,20,1,10.0176260471344,2544.65664291382,"Reward",6,1
"126","GRIP",10,8,1,10.0178871154785,2564.72377991676,"Reward",6,1
