"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"86","GRIP",10,4,0,0.569262027740479,1436.7554359436,"OfferQuit",4,1
"87","GRIP",10,20,1,10.0215499401093,1454.81056690216,"Reward",4,1
"88","WAIT",10,20,1,10.0169281959534,1474.88929796219,"Reward",4,1
"89","GRIP",10,8,0,1.12998795509338,1484.93922185898,"OfferQuit",4,1
"90","WAIT",10,4,1,10.0169279575348,1502.98952388763,"Reward",4,1
"91","GRIP",10,20,1,10.0253851413727,1523.06472587585,"Reward",4,1
"92","WAIT",10,8,1,10.0168390274048,1543.1397459507,"Reward",4,1
"93","WAIT",10,20,1,10.0172390937805,1563.20656585693,"Reward",4,1
"94","WAIT",10,4,0,1.27283501625061,1573.25686001778,"OfferQuit",4,1
"95","GRIP",10,8,1,10.0290150642395,1591.3191049099,"Reward",4,1
"96","GRIP",10,4,0,1.11567115783691,1601.37376594543,"OfferQuit",4,1
"97","GRIP",10,20,1,10.0310690402985,1619.43807601929,"Reward",4,1
"98","WAIT",10,4,0,1.02916717529297,1629.49042797089,"OfferQuit",4,1
"99","GRIP",10,4,0,1.29692387580872,1637.52350306511,"OfferQuit",4,1
"100","GRIP",10,8,1,10.0222179889679,1655.57944393158,"Reward",4,1
"101","WAIT",10,8,0,1.41353106498718,1665.64075303078,"OfferQuit",4,1
"102","WAIT",10,20,1,10.0170960426331,1683.69110488892,"Reward",4,1
"103","WAIT",10,8,0,1.15755295753479,1693.74102187157,"OfferQuit",4,1
"104","WAIT",10,4,0,0.94538402557373,1701.77463388443,"OfferQuit",4,1
"105","GRIP",10,8,1,10.0247039794922,1719.83273887634,"Reward",4,1
"106","GRIP",10,20,1,10.0223319530487,1739.91387104988,"Reward",4,1
"107","GRIP",10,4,0,1.25074505805969,1749.97500896454,"OfferQuit",4,1
"108","WAIT",10,20,1,10.0173048973083,1773.94198799133,"Reward",5,0
"109","COGNITIVE",10,20,1,10.000431060791,1794.10898590088,"Reward",5,0
"110","WAIT",10,8,1,10.0168449878693,1814.17567205429,"Reward",5,0
"111","COGNITIVE",10,8,0,1.46355700492859,1824.22507691383,"OfferQuit",5,0
"112","WAIT",10,4,1,10.0164921283722,1842.27556300163,"Reward",5,0
"113","COGNITIVE",10,4,0,1.33080196380615,1852.32540488243,"OfferQuit",5,0
"114","WAIT",10,4,1,10.0167319774628,1870.37613105774,"Reward",5,0
"115","COGNITIVE",10,8,1,10.0018990039825,1890.42787003517,"Reward",5,0
"116","WAIT",10,20,1,10.0159909725189,1910.49232006073,"Reward",5,0
"117","COGNITIVE",10,4,0,1.09788990020752,1920.54282784462,"OfferQuit",5,0
"118","WAIT",10,8,1,10.0168559551239,1938.59346199036,"Reward",5,0
"119","COGNITIVE",10,20,1,10.0007138252258,1958.64386105537,"Reward",5,0
"120","WAIT",10,20,1,10.0167350769043,1978.71050691605,"Reward",5,0
"121","WAIT",10,4,0,0.779457092285156,1988.76068401337,"OfferQuit",5,0
"122","WAIT",10,8,1,10.0170388221741,2006.80989599228,"Reward",5,0
"123","COGNITIVE",10,4,0,0.831285953521729,2016.86059904099,"OfferQuit",5,0
"124","COGNITIVE",10,8,0,1.54703807830811,2024.89379906654,"OfferQuit",5,0
"125","COGNITIVE",10,20,1,10.0004899501801,2042.92826390266,"Reward",5,0
"126","COGNITIVE",10,8,0,1.04252910614014,2052.97788596153,"OfferQuit",5,0
"127","COGNITIVE",10,20,2,6.00144720077515,2067.01163601875,"Forced Travel",5,0
"128","WAIT",10,4,1,10.0175549983978,2085.06142807007,"Reward",5,0
"129","COGNITIVE",10,4,0,1.00051212310791,2095.11125588417,"OfferQuit",5,0
"130","WAIT",10,8,1,10.0168099403381,2113.16168498993,"Reward",5,0
"131","WAIT",10,20,1,10.0167651176453,2133.22860193253,"Reward",5,0
"132","WAIT",10,8,1,10.0169718265533,2153.29550600052,"Reward",5,0
"133","COGNITIVE",10,20,1,10.0007779598236,2173.34615588188,"Reward",5,0
"134","GRIP",10,4,1,10.0215239524841,2199.33400392532,"Reward",6,1
"135","WAIT",10,8,1,10.016881942749,2219.41266584396,"Reward",6,1
"136","WAIT",10,20,1,10.0165510177612,2239.47943806648,"Reward",6,1
"137","GRIP",10,8,1,10.0213649272919,2259.55086803436,"Reward",6,1
"138","GRIP",10,20,1,10.0214350223541,2279.63446688652,"Reward",6,1
"139","WAIT",10,4,0,0.66778302192688,2289.69655704498,"OfferQuit",6,1
"140","GRIP",10,20,1,10.021281003952,2307.75128984451,"Reward",6,1
"141","GRIP",10,4,0,0.896748065948486,2317.81360507011,"OfferQuit",6,1
"142","WAIT",10,8,1,10.0169150829315,2335.86365485191,"Reward",6,1
"143","WAIT",10,20,1,10.016713142395,2355.93065190315,"Reward",6,1
"144","GRIP",10,8,1,10.0214328765869,2376.00204801559,"Reward",6,1
"145","WAIT",10,4,0,1.8135929107666,2386.0641720295,"OfferQuit",6,1
"146","GRIP",10,20,1,10.0213768482208,2404.11890506744,"Reward",6,1
"147","GRIP",10,8,1,10.0217411518097,2424.20271396637,"Reward",6,1
"148","WAIT",10,8,1,10.0169909000397,2444.28154301643,"Reward",6,1
"149","GRIP",10,4,0,0.906322002410889,2454.3316180706,"OfferQuit",6,1
"150","WAIT",10,4,0,0.847303152084351,2462.36506795883,"OfferQuit",6,1
"151","WAIT",10,20,1,10.0166099071503,2480.41513991356,"Reward",6,1
"152","WAIT",10,20,1,10.0166411399841,2500.48197293282,"Reward",6,1
"153","WAIT",10,4,0,0.971735954284668,2510.53227186203,"OfferQuit",6,1
"154","GRIP",10,4,0,0.997094869613647,2518.565502882,"OfferQuit",6,1
"155","GRIP",10,20,1,10.0213899612427,2536.62036204338,"Reward",6,1
"156","GRIP",10,8,1,10.0212340354919,2556.85412597656,"Reward",6,1
"157","WAIT",10,8,1,10.016627073288,2576.93268895149,"Reward",6,1
"158","GRIP",10,4,0,1.37707996368408,2586.98281407356,"OfferQuit",6,1
"159","WAIT",10,8,1,10.0166540145874,2605.03287386894,"Reward",6,1
