"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,4,1,10.0213510990143,17.0624849796295,"Reward",1,1
"2","WAIT",10,20,1,10.0170161724091,37.1422419548035,"Reward",1,1
"3","GRIP",10,20,1,10.0204470157623,57.2125120162964,"Reward",1,1
"4","GRIP",10,8,1,10.0199718475342,77.2952780723572,"Reward",1,1
"5","WAIT",10,4,0,1.06059694290161,87.3425419330597,"OfferQuit",1,1
"6","WAIT",10,8,1,10.0168190002441,105.392951011658,"Reward",1,1
"7","GRIP",10,20,1,10.0354309082031,125.478358030319,"Reward",1,1
"8","WAIT",10,20,1,10.0169520378113,145.543375015259,"Reward",1,1
"9","GRIP",10,8,1,10.0206170082092,165.663494110107,"Reward",1,1
"10","WAIT",10,4,0,0.797631978988647,175.710041999817,"OfferQuit",1,1
"11","GRIP",10,4,0,0.949182033538818,183.743679046631,"OfferQuit",1,1
"12","WAIT",10,8,1,10.0169389247894,201.793977022171,"Reward",1,1
"13","GRIP",10,4,0,0.884401082992554,211.844007015228,"OfferQuit",1,1
"14","WAIT",10,20,1,10.0169730186462,229.894340991974,"Reward",1,1
"15","GRIP",10,8,1,10.0304379463196,249.974653959274,"Reward",1,1
"16","GRIP",10,20,1,10.0202901363373,270.048136949539,"Reward",1,1
"17","WAIT",10,4,0,0.938812017440796,280.094639062881,"OfferQuit",1,1
"18","WAIT",10,8,1,10.0168540477753,298.145065069199,"Reward",1,1
"19","WAIT",10,4,0,0.884795904159546,308.194942951202,"OfferQuit",1,1
"20","GRIP",10,4,0,0.71602201461792,316.228693962097,"OfferQuit",1,1
"21","GRIP",10,8,1,10.0204451084137,334.282409906387,"Reward",1,1
"22","WAIT",10,8,1,10.0170180797577,354.345702886581,"Reward",1,1
"23","GRIP",10,20,1,10.029568195343,374.425128936768,"Reward",1,1
"24","WAIT",10,20,1,10.0168859958649,394.496026992798,"Reward",1,1
"25","WAIT",10,8,1,10.016065120697,414.562501907349,"Reward",1,1
"26","COGNITIVE",10,20,1,10.0005421638489,440.847311019897,"Reward",2,0
"27","COGNITIVE",10,4,0,1.11509203910828,450.896986961365,"OfferQuit",2,0
"28","WAIT",10,20,1,10.0167269706726,468.946965932846,"Reward",2,0
"29","WAIT",10,4,0,0.883463144302368,478.997060060501,"OfferQuit",2,0
"30","COGNITIVE",10,8,1,10.0012829303741,497.031277894974,"Reward",2,0
"31","WAIT",10,8,1,10.0171871185303,517.097393989563,"Reward",2,0
"32","COGNITIVE",10,20,1,10.0010070800781,537.148355960846,"Reward",2,0
"33","COGNITIVE",10,8,2,6.00192093849182,553.199609041214,"Forced Travel",2,0
"34","WAIT",10,4,0,0.72783899307251,561.23106098175,"OfferQuit",2,0
"35","COGNITIVE",10,4,0,0.790159940719604,569.264903068542,"OfferQuit",2,0
"36","WAIT",10,20,1,10.0169439315796,587.314915895462,"Reward",2,0
"37","WAIT",10,8,1,10.0165090560913,607.381813049316,"Reward",2,0
"38","WAIT",10,8,1,10.0169298648834,627.448733091354,"Reward",2,0
"39","WAIT",10,20,1,10.0168080329895,647.582140922546,"Reward",2,0
"40","COGNITIVE",10,8,1,10.0008389949799,667.633083105087,"Reward",2,0
"41","COGNITIVE",10,20,1,10.0008599758148,687.683340072632,"Reward",2,0
"42","COGNITIVE",10,4,0,0.8805251121521,697.732534885406,"OfferQuit",2,0
