"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,4,1,10.0165638923645,17.0669040679932,"Reward",1,0
"2","WAIT",10,20,1,10.0167598724365,37.1337490081787,"Reward",1,0
"3","WAIT",10,8,1,10.0164639949799,57.2002801895142,"Reward",1,0
"4","COGNITIVE",10,4,2,6.00146007537842,73.2512271404266,"Forced Travel",1,0
"5","COGNITIVE",10,20,1,10.0005121231079,91.2848041057587,"Reward",1,0
"6","COGNITIVE",10,8,1,10.0007860660553,111.335026025772,"Reward",1,0
"7","COGNITIVE",10,20,1,10.0006308555603,131.43514418602,"Reward",1,0
"8","COGNITIVE",10,8,1,10.0007109642029,151.485352039337,"Reward",1,0
"9","WAIT",10,20,1,10.0163369178772,171.551198005676,"Reward",1,0
"10","COGNITIVE",10,4,1,10.0007560253143,191.602472066879,"Reward",1,0
"11","WAIT",10,8,1,10.0169630050659,211.668874025345,"Reward",1,0
"12","WAIT",10,4,1,10.0167391300201,231.735676050186,"Reward",1,0
"13","WAIT",10,4,1,10.0173878669739,251.802322149277,"Reward",1,0
"14","COGNITIVE",10,8,1,10.0011439323425,271.853806018829,"Reward",1,0
"15","COGNITIVE",10,20,1,10.0003499984741,291.903369188309,"Reward",1,0
"16","WAIT",10,20,1,10.0167899131775,311.969738006592,"Reward",1,0
"17","WAIT",10,8,1,10.0167469978333,332.036614179611,"Reward",1,0
"18","COGNITIVE",10,4,2,8.00063705444336,350.087299108505,"Forced Travel",1,0
"19","COGNITIVE",10,20,1,10.000776052475,368.121039152145,"Reward",1,0
"20","WAIT",10,20,1,10.0170638561249,388.18682718277,"Reward",1,0
"21","WAIT",10,4,1,10.0165657997131,408.25404214859,"Reward",1,0
"22","COGNITIVE",10,8,1,10.0007090568542,428.304710149765,"Reward",1,0
"23","WAIT",10,20,1,10.0169808864594,455.021144151688,"Reward",2,1
"24","GRIP",10,20,1,10.0188930034637,475.090346097946,"Reward",2,1
"25","WAIT",10,8,1,10.0169370174408,495.154540061951,"Reward",2,1
"26","GRIP",10,4,2,0.630088090896606,505.834944009781,"Forced Travel",2,1
"27","GRIP",10,8,1,10.0344920158386,523.90645813942,"Reward",2,1
"28","WAIT",10,4,1,10.016862154007,543.971994161606,"Reward",2,1
"29","WAIT",10,4,1,10.0162589550018,564.038639068604,"Reward",2,1
"30","GRIP",10,4,1,10.0345630645752,584.123465061188,"Reward",2,1
"31","WAIT",10,20,1,10.0164620876312,604.188944101334,"Reward",2,1
"32","WAIT",10,8,1,10.0158929824829,624.25576210022,"Reward",2,1
"33","GRIP",10,8,1,10.0337338447571,644.340288162231,"Reward",2,1
"34","GRIP",10,20,1,10.0347278118134,664.491083145142,"Reward",2,1
"35","GRIP",10,20,1,10.0327939987183,684.572979211807,"Reward",2,1
"36","GRIP",10,4,1,10.0189471244812,704.642398118973,"Reward",2,1
"37","WAIT",10,8,1,10.0169041156769,724.707085132599,"Reward",2,1
