"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"140","COGNITIVE",10,8,1,10.0010080337524,2008.16578578949,"Reward",5,0
"141","WAIT",10,20,1,10.0168290138245,2028.23219680786,"Reward",5,0
"142","WAIT",10,4,0,1.19818091392517,2038.2822599411,"OfferQuit",5,0
"143","COGNITIVE",10,8,1,10.0021770000458,2056.31729698181,"Reward",5,0
"144","COGNITIVE",10,20,1,10.0000379085541,2076.36607885361,"Reward",5,0
"145","WAIT",10,20,1,10.0165479183197,2096.43249201775,"Reward",5,0
"146","COGNITIVE",10,4,0,0.776441812515259,2106.48281979561,"OfferQuit",5,0
"147","WAIT",10,8,1,10.0168521404266,2124.53313589096,"Reward",5,0
"148","WAIT",10,8,1,10.0162889957428,2150.44966197014,"Reward",6,1
"149","WAIT",10,20,1,10.0165610313416,2170.51684689522,"Reward",6,1
"150","WAIT",10,4,0,0.662863969802856,2180.56672978401,"OfferQuit",6,1
"151","GRIP",10,20,1,10.0336549282074,2198.63400483131,"Reward",6,1
"152","GRIP",10,8,1,10.0204830169678,2218.70443987846,"Reward",6,1
"153","GRIP",10,4,0,0.498575925827026,2228.76734781265,"OfferQuit",6,1
"154","GRIP",10,8,1,10.0203490257263,2246.8211479187,"Reward",6,1
"155","WAIT",10,4,0,0.702429056167603,2256.88428282738,"OfferQuit",6,1
"156","WAIT",10,20,1,10.0167670249939,2274.93456697464,"Reward",6,1
"157","GRIP",10,4,0,0.750627994537354,2284.98453187943,"OfferQuit",6,1
"158","GRIP",10,20,1,10.0336289405823,2303.05128788948,"Reward",6,1
"159","WAIT",10,8,0,0.804472923278809,2313.10152387619,"OfferQuit",6,1
"160","WAIT",10,20,1,10.0170140266418,2331.15173578262,"Reward",6,1
"161","WAIT",10,4,0,0.727551937103271,2341.20181894302,"OfferQuit",6,1
"162","GRIP",10,8,1,10.0340769290924,2359.26920700073,"Reward",6,1
"163","GRIP",10,4,0,0.948079109191895,2369.46858286858,"OfferQuit",6,1
"164","GRIP",10,20,1,10.0336689949036,2387.53575181961,"Reward",6,1
"165","WAIT",10,8,0,0.868183851242065,2397.58557987213,"OfferQuit",6,1
"166","GRIP",10,20,1,10.0338671207428,2415.65287280083,"Reward",6,1
"167","GRIP",10,8,1,10.0334949493408,2435.73621797562,"Reward",6,1
"168","WAIT",10,20,1,10.017404794693,2455.80294895172,"Reward",6,1
"169","WAIT",10,8,1,10.0173289775848,2475.86980581284,"Reward",6,1
"170","WAIT",10,4,0,0.674966096878052,2485.91991186142,"OfferQuit",6,1
"171","GRIP",10,4,0,0.619877815246582,2493.95329380035,"OfferQuit",6,1
"172","WAIT",10,4,0,0.633584976196289,2501.98684287071,"OfferQuit",6,1
"173","GRIP",10,20,1,10.033714056015,2520.05374288559,"Reward",6,1
"174","GRIP",10,4,0,0.812472105026245,2530.10359191895,"OfferQuit",6,1
"175","WAIT",10,8,1,10.0170669555664,2548.15402293205,"Reward",6,1
