"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,8,1,10.0176231861115,17.0551469326019,"Reward",1,0
"2","COGNITIVE",10,8,2,4.0002601146698,31.1057510375977,"Forced Travel",1,0
"3","COGNITIVE",10,4,2,6.00044798851013,45.1392359733582,"Forced Travel",1,0
"4","WAIT",10,20,1,10.0168149471283,63.1889400482178,"Reward",1,0
"5","WAIT",10,4,1,10.0166258811951,83.2557680606842,"Reward",1,0
"6","COGNITIVE",10,20,2,10.0006291866302,103.306437015533,"Forced Travel",1,0
"7","WAIT",10,8,1,10.0173599720001,121.406163930893,"Reward",1,0
"8","COGNITIVE",10,20,2,4.00204992294312,135.457860946655,"Forced Travel",1,0
"9","WAIT",10,4,1,10.0167608261108,153.506482839584,"Reward",1,0
"10","COGNITIVE",10,4,1,10.0018389225006,173.558342933655,"Reward",1,0
"11","COGNITIVE",10,8,1,10.0004470348358,193.60736989975,"Reward",1,0
"12","WAIT",10,20,1,10.0168211460114,213.673779964447,"Reward",1,0
"13","COGNITIVE",10,4,1,10.0005598068237,233.724421024323,"Reward",1,0
"14","WAIT",10,4,1,10.016744852066,253.790770053864,"Reward",1,0
"15","COGNITIVE",10,20,1,10.0007870197296,273.841481924057,"Reward",1,0
"16","COGNITIVE",10,8,1,10.0005710124969,293.891655921936,"Reward",1,0
"17","WAIT",10,8,1,10.0171740055084,313.958060026169,"Reward",1,0
"18","WAIT",10,20,1,10.0160698890686,334.02489900589,"Reward",1,0
"19","WAIT",10,8,1,10.0164639949799,354.091825962067,"Reward",1,0
"20","COGNITIVE",10,20,2,4.00135517120361,368.143177986145,"Forced Travel",1,0
"21","COGNITIVE",10,4,1,10.0003950595856,386.175850868225,"Reward",1,0
"22","WAIT",10,4,1,10.016743183136,406.242275953293,"Reward",1,0
"23","WAIT",10,20,1,10.015506029129,426.308614015579,"Reward",1,0
"24","WAIT",10,4,1,10.0162599086761,453.042659044266,"Reward",2,1
"25","WAIT",10,20,1,10.0175631046295,473.109575986862,"Reward",2,1
"26","GRIP",10,20,1,10.0345981121063,493.194279909134,"Reward",2,1
"27","WAIT",10,8,1,10.016154050827,513.258944988251,"Reward",2,1
"28","GRIP",10,4,1,10.0259869098663,533.335916042328,"Reward",2,1
"29","GRIP",10,8,1,10.0312120914459,553.425099849701,"Reward",2,1
"30","GRIP",10,8,1,10.0228099822998,573.500025987625,"Reward",2,1
"31","WAIT",10,8,1,10.0167548656464,593.577419996262,"Reward",2,1
"32","GRIP",10,20,1,10.0296349525452,613.657131910324,"Reward",2,1
"33","GRIP",10,4,1,10.0257861614227,633.736933946609,"Reward",2,1
"34","WAIT",10,4,1,10.0169439315796,653.811300039291,"Reward",2,1
"35","WAIT",10,20,1,10.0170228481293,673.944843053818,"Reward",2,1
"36","WAIT",10,8,1,10.0165410041809,694.011702060699,"Reward",2,1
"37","GRIP",10,8,1,10.0334830284119,714.095126867294,"Reward",2,1
"38","WAIT",10,20,1,10.0167260169983,734.162067890167,"Reward",2,1
"39","GRIP",10,4,1,10.0079810619354,754.220425844193,"Reward",2,1
"40","WAIT",10,4,1,10.0169658660889,774.295505046844,"Reward",2,1
"41","GRIP",10,20,1,10.019376039505,794.36550784111,"Reward",2,1
"42","GRIP",10,20,1,10.0170669555664,814.429925918579,"Reward",2,1
"43","WAIT",10,20,1,10.0166511535645,834.496464967728,"Reward",2,1
"44","WAIT",10,8,1,10.0167551040649,854.563330888748,"Reward",2,1
"45","WAIT",10,20,1,10.0171210765839,881.096748828888,"Reward",3,0
"46","COGNITIVE",10,20,1,10.0002629756927,901.14742398262,"Reward",3,0
"47","COGNITIVE",10,8,1,10.0005660057068,921.19767999649,"Reward",3,0
"48","WAIT",10,4,1,10.016783952713,941.26403594017,"Reward",3,0
"49","COGNITIVE",10,4,2,8.00057983398438,959.314774036407,"Forced Travel",3,0
"50","WAIT",10,8,1,10.0167169570923,977.364337921143,"Reward",3,0
"51","WAIT",10,8,1,10.016471862793,997.431153059006,"Reward",3,0
"52","WAIT",10,4,1,10.0164089202881,1017.498087883,"Reward",3,0
"53","COGNITIVE",10,8,2,4.00172686576843,1031.54979205132,"Forced Travel",3,0
"54","COGNITIVE",10,4,1,10.0014190673828,1049.58333301544,"Reward",3,0
"55","COGNITIVE",10,20,1,10.0003411769867,1069.63241696358,"Reward",3,0
"56","WAIT",10,20,1,10.0172889232635,1089.69879603386,"Reward",3,0
"57","WAIT",10,4,1,10.0167441368103,1109.76562595367,"Reward",3,0
"58","WAIT",10,20,1,10.0169801712036,1129.83245992661,"Reward",3,0
"59","COGNITIVE",10,20,1,10.0006618499756,1149.88316583633,"Reward",3,0
"60","COGNITIVE",10,8,2,4.00065207481384,1163.93316292763,"Forced Travel",3,0
"61","COGNITIVE",10,4,1,10.0004930496216,1181.96677088737,"Reward",3,0
"62","WAIT",10,8,1,10.0167109966278,1202.13322687149,"Reward",3,0
"63","WAIT",10,8,1,10.0166571140289,1222.20013093948,"Reward",3,0
"64","WAIT",10,20,1,10.0164210796356,1242.26690888405,"Reward",3,0
"65","COGNITIVE",10,4,1,10.0006759166718,1262.31761288643,"Reward",3,0
"66","COGNITIVE",10,20,1,10.0001511573792,1282.36780500412,"Reward",3,0
"67","WAIT",10,20,1,10.0165300369263,1311.78418803215,"Reward",4,1
"68","WAIT",10,8,1,10.0167689323425,1331.85112905502,"Reward",4,1
"69","GRIP",10,4,1,10.0318210124969,1351.9330599308,"Reward",4,1
"70","GRIP",10,8,1,10.0288870334625,1372.01391983032,"Reward",4,1
"71","GRIP",10,20,1,10.0259721279144,1392.09401392937,"Reward",4,1
"72","WAIT",10,4,1,10.0162830352783,1412.16794896126,"Reward",4,1
"73","WAIT",10,20,1,10.0167260169983,1432.23543190956,"Reward",4,1
"74","GRIP",10,4,1,10.0256459712982,1452.31062889099,"Reward",4,1
"75","GRIP",10,8,1,10.0228359699249,1472.39215087891,"Reward",4,1
"76","WAIT",10,8,1,10.0167310237885,1492.46934986115,"Reward",4,1
"77","WAIT",10,4,1,10.016744852066,1512.53618597984,"Reward",4,1
"78","GRIP",10,20,1,10.0250618457794,1532.61135697365,"Reward",4,1
"79","GRIP",10,20,1,10.0280439853668,1552.69819283485,"Reward",4,1
"80","WAIT",10,4,1,10.0173790454865,1572.77011489868,"Reward",4,1
"81","WAIT",10,20,1,10.0167489051819,1592.83696484566,"Reward",4,1
"82","GRIP",10,4,1,10.0126388072968,1612.89979505539,"Reward",4,1
"83","WAIT",10,8,1,10.0167360305786,1632.97081184387,"Reward",4,1
"84","GRIP",10,8,1,10.0096778869629,1653.03061485291,"Reward",4,1
"85","GRIP",10,8,1,10.0354790687561,1673.12325191498,"Reward",4,1
"86","WAIT",10,8,1,10.0176389217377,1693.18899083138,"Reward",4,1
"87","WAIT",10,4,1,10.0163979530334,1713.25565505028,"Reward",4,1
"88","WAIT",10,4,1,10.0168159008026,1740.12160801888,"Reward",5,0
"89","COGNITIVE",10,20,2,8.00108194351196,1758.17229390144,"Forced Travel",5,0
"90","COGNITIVE",10,4,2,10.0003550052643,1776.2057788372,"Forced Travel",5,0
"91","WAIT",10,20,1,10.0172190666199,1794.25549292564,"Reward",5,0
"92","WAIT",10,8,1,10.0166261196136,1814.32238793373,"Reward",5,0
"93","COGNITIVE",10,8,1,10.0176060199738,1834.38995885849,"Reward",5,0
"94","COGNITIVE",10,4,1,10.0004930496216,1854.43985891342,"Reward",5,0
"95","WAIT",10,4,1,10.0168030261993,1874.62301087379,"Reward",5,0
"96","COGNITIVE",10,20,2,10.0006318092346,1894.67363905907,"Forced Travel",5,0
"97","COGNITIVE",10,8,1,10.0013661384583,1912.70822691917,"Reward",5,0
"98","WAIT",10,20,1,10.0169370174408,1932.77348184586,"Reward",5,0
"99","WAIT",10,8,1,10.0169160366058,1952.84042406082,"Reward",5,0
"100","COGNITIVE",10,20,1,10.0003609657288,1972.89074683189,"Reward",5,0
"101","COGNITIVE",10,8,2,4.0011100769043,1986.9419529438,"Forced Travel",5,0
"102","WAIT",10,20,1,10.0167908668518,2004.9905090332,"Reward",5,0
"103","WAIT",10,8,1,10.0167579650879,2025.05775785446,"Reward",5,0
