"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"40","WAIT",10,8,1,10.0166900157928,709.136659860611,"Reward",2,0
"41","COGNITIVE",10,4,0,0.861947059631348,719.203975915909,"OfferQuit",2,0
"42","WAIT",10,4,0,0.939308881759644,727.23685002327,"OfferQuit",2,0
"43","WAIT",10,8,1,10.0168900489807,745.287431001663,"Reward",2,0
"44","COGNITIVE",10,4,0,1.62325406074524,755.337399959564,"OfferQuit",2,0
"45","COGNITIVE",10,8,1,10.000529050827,773.371876001358,"Reward",2,0
"46","WAIT",10,20,1,10.017333984375,793.438423871994,"Reward",2,0
"47","COGNITIVE",10,20,1,10.000669002533,813.489199876785,"Reward",2,0
"48","WAIT",10,4,0,1.05951809883118,823.538374900818,"OfferQuit",2,0
"49","WAIT",10,20,1,10.016930103302,841.589066982269,"Reward",2,0
"50","GRIP",10,8,1,10.0353829860687,868.291327953339,"Reward",3,1
"51","WAIT",10,8,1,10.0174760818481,888.35687994957,"Reward",3,1
"52","WAIT",10,20,1,10.0167381763458,908.423630952835,"Reward",3,1
"53","GRIP",10,4,0,0.877923965454102,918.473382949829,"OfferQuit",3,1
"54","WAIT",10,4,0,0.964722156524658,926.507063865662,"OfferQuit",3,1
"55","GRIP",10,20,1,10.0186848640442,944.559383869171,"Reward",3,1
"56","GRIP",10,8,1,10.0194590091705,964.627007007599,"Reward",3,1
"57","GRIP",10,20,1,10.0355150699615,984.710285902023,"Reward",3,1
"58","GRIP",10,4,0,1.60327982902527,994.775273084641,"OfferQuit",3,1
"59","WAIT",10,8,1,10.0172619819641,1012.82556700706,"Reward",3,1
"60","WAIT",10,4,0,1.00879192352295,1022.87602806091,"OfferQuit",3,1
"61","WAIT",10,20,1,10.0170040130615,1040.92625594139,"Reward",3,1
"62","WAIT",10,8,1,10.0174808502197,1060.99341201782,"Reward",3,1
"63","GRIP",10,8,0,1.34213900566101,1071.04260802269,"OfferQuit",3,1
"64","GRIP",10,4,0,0.767927885055542,1079.07695603371,"OfferQuit",3,1
"65","WAIT",10,4,0,1.29672598838806,1087.11022591591,"OfferQuit",3,1
"66","GRIP",10,20,1,10.0348780155182,1105.17818403244,"Reward",3,1
"67","WAIT",10,20,1,10.017529964447,1125.2443048954,"Reward",3,1
"68","WAIT",10,20,1,10.016900062561,1145.31126785278,"Reward",3,1
"69","GRIP",10,4,0,0.881469964981079,1155.36108398438,"OfferQuit",3,1
"70","WAIT",10,8,0,1.92924690246582,1163.39482498169,"OfferQuit",3,1
"71","WAIT",10,4,0,0.956195116043091,1171.4284260273,"OfferQuit",3,1
"72","GRIP",10,8,1,10.0194020271301,1189.4807100296,"Reward",3,1
"73","GRIP",10,20,1,10.0352141857147,1209.56399393082,"Reward",3,1
"74","GRIP",10,8,1,10.0348708629608,1229.64773702621,"Reward",3,1
"75","WAIT",10,20,1,10.0172469615936,1249.71315908432,"Reward",3,1
"76","GRIP",10,20,1,10.0342888832092,1269.79732108116,"Reward",3,1
"77","COGNITIVE",10,4,0,1.15961718559265,1290.91398787498,"OfferQuit",4,0
"78","COGNITIVE",10,20,1,10.0006568431854,1308.9481420517,"Reward",4,0
"79","WAIT",10,20,1,10.0172820091248,1329.03135085106,"Reward",4,0
"80","WAIT",10,4,1,10.0169579982758,1349.09830093384,"Reward",4,0
"81","COGNITIVE",10,8,1,10.0018260478973,1369.15022993088,"Reward",4,0
"82","WAIT",10,8,1,10.0173270702362,1389.21575093269,"Reward",4,0
"83","COGNITIVE",10,8,1,10.0006620883942,1409.26632595062,"Reward",4,0
"84","COGNITIVE",10,20,1,10.0006918907166,1429.31698608398,"Reward",4,0
"85","COGNITIVE",10,4,0,1.24139094352722,1439.36640191078,"OfferQuit",4,0
"86","WAIT",10,20,1,10.0172650814056,1457.416918993,"Reward",4,0
"87","WAIT",10,4,0,1.73957300186157,1467.46718406677,"OfferQuit",4,0
"88","WAIT",10,8,1,10.0167310237885,1485.51739192009,"Reward",4,0
"89","COGNITIVE",10,8,1,10.0008678436279,1505.56835007668,"Reward",4,0
"90","WAIT",10,4,0,1.07398891448975,1515.61799097061,"OfferQuit",4,0
"91","WAIT",10,8,0,1.37753391265869,1523.65149903297,"OfferQuit",4,0
"92","COGNITIVE",10,20,1,10.0013289451599,1541.68566989899,"Reward",4,0
"93","COGNITIVE",10,4,0,1.19511008262634,1551.73516106606,"OfferQuit",4,0
"94","WAIT",10,20,1,10.0166211128235,1569.78577399254,"Reward",4,0
"95","WAIT",10,4,0,1.31329894065857,1579.83554005623,"OfferQuit",4,0
"96","COGNITIVE",10,20,1,10.0018849372864,1597.87063908577,"Reward",4,0
"97","COGNITIVE",10,8,1,10.0009219646454,1617.92054486275,"Reward",4,0
"98","WAIT",10,20,1,10.016594171524,1637.9861600399,"Reward",4,0
"99","WAIT",10,8,1,10.0171658992767,1658.05409407616,"Reward",4,0
"100","COGNITIVE",10,4,0,0.923968076705933,1668.10410189629,"OfferQuit",4,0
"101","COGNITIVE",10,4,0,0.973033905029297,1676.13786888123,"OfferQuit",4,0
"102","WAIT",10,4,0,1.14631009101868,1684.1710960865,"OfferQuit",4,0
"103","COGNITIVE",10,20,1,10.001394033432,1702.20532989502,"Reward",4,0
"104","WAIT",10,4,0,0.997148990631104,1718.43837690353,"OfferQuit",5,1
"105","GRIP",10,20,1,10.0353219509125,1736.50679087639,"Reward",5,1
"106","WAIT",10,8,1,10.0171039104462,1756.68912506104,"Reward",5,1
"107","GRIP",10,4,0,1.4085590839386,1766.73859786987,"OfferQuit",5,1
"108","GRIP",10,8,0,1.58689403533936,1774.77306389809,"OfferQuit",5,1
"109","WAIT",10,20,1,10.0166680812836,1792.82316493988,"Reward",5,1
"110","WAIT",10,4,0,1.55291104316711,1802.87309193611,"OfferQuit",5,1
"111","GRIP",10,4,0,1.26213312149048,1810.90655708313,"OfferQuit",5,1
"112","GRIP",10,8,1,10.0297989845276,1828.97007107735,"Reward",5,1
"113","WAIT",10,8,1,10.0173089504242,1849.04068207741,"Reward",5,1
"114","WAIT",10,20,1,10.0168008804321,1869.10781908035,"Reward",5,1
"115","GRIP",10,20,1,10.0193989276886,1889.17700099945,"Reward",5,1
"116","WAIT",10,8,1,10.0175619125366,1909.24204802513,"Reward",5,1
"117","GRIP",10,20,1,10.0193231105804,1929.31097507477,"Reward",5,1
"118","WAIT",10,4,0,1.30067086219788,1939.35905885696,"OfferQuit",5,1
"119","GRIP",10,4,0,0.960674047470093,1947.39244890213,"OfferQuit",5,1
"120","WAIT",10,20,1,10.0165939331055,1965.44230890274,"Reward",5,1
"121","GRIP",10,8,0,1.76865315437317,1975.49287986755,"OfferQuit",5,1
"122","WAIT",10,4,0,1.94593405723572,1983.52659106255,"OfferQuit",5,1
"123","GRIP",10,8,0,1.31235694885254,1991.55960607529,"OfferQuit",5,1
"124","GRIP",10,20,1,10.0346491336823,2009.62808203697,"Reward",5,1
"125","GRIP",10,4,0,1.2250599861145,2019.67713189125,"OfferQuit",5,1
"126","WAIT",10,8,0,1.07743787765503,2027.70996904373,"OfferQuit",5,1
"127","WAIT",10,20,1,10.0169739723206,2045.76089692116,"Reward",5,1
"128","WAIT",10,4,0,1.29703903198242,2055.81126189232,"OfferQuit",5,1
"129","GRIP",10,20,1,10.0192699432373,2073.86341786385,"Reward",5,1
"130","GRIP",10,8,0,1.36927199363708,2083.91166496277,"OfferQuit",5,1
"131","GRIP",10,4,0,1.39875316619873,2091.9445939064,"OfferQuit",5,1
"132","WAIT",10,8,1,10.017373085022,2109.99552488327,"Reward",5,1
"133","WAIT",10,20,1,10.0167970657349,2130.06251788139,"Reward",5,1
"134","WAIT",10,4,0,1.22214102745056,2146.44638490677,"OfferQuit",6,0
"135","COGNITIVE",10,4,0,0.929577112197876,2154.47949886322,"OfferQuit",6,0
"136","WAIT",10,8,1,10.017410993576,2172.53018093109,"Reward",6,0
"137","WAIT",10,20,1,10.0169930458069,2192.59713387489,"Reward",6,0
"138","COGNITIVE",10,8,1,10.0013420581818,2212.64786791801,"Reward",6,0
"139","COGNITIVE",10,20,1,10.0005550384521,2232.69810891151,"Reward",6,0
"140","COGNITIVE",10,20,1,10.0014860630035,2252.74941301346,"Reward",6,0
"141","WAIT",10,4,1,10.01726603508,2272.8150639534,"Reward",6,0
"142","COGNITIVE",10,4,0,0.756574869155884,2282.86519694328,"OfferQuit",6,0
"143","WAIT",10,20,1,10.0171310901642,2300.91549396515,"Reward",6,0
"144","COGNITIVE",10,8,1,10.0006470680237,2320.96644902229,"Reward",6,0
"145","WAIT",10,8,0,1.04844284057617,2331.0157520771,"OfferQuit",6,0
"146","COGNITIVE",10,4,0,0.666083097457886,2339.04939603806,"OfferQuit",6,0
"147","COGNITIVE",10,8,0,0.882099866867065,2347.08309006691,"OfferQuit",6,0
"148","WAIT",10,4,0,1.08322787284851,2355.11622285843,"OfferQuit",6,0
"149","WAIT",10,20,1,10.0164210796356,2373.16653490067,"Reward",6,0
"150","COGNITIVE",10,20,1,10.0008089542389,2393.21777796745,"Reward",6,0
"151","WAIT",10,8,1,10.017324924469,2413.28441405296,"Reward",6,0
"152","WAIT",10,8,0,1.11598896980286,2423.33479189873,"OfferQuit",6,0
"153","COGNITIVE",10,20,1,10.0008490085602,2441.36866497993,"Reward",6,0
"154","WAIT",10,20,1,10.0168309211731,2461.43516588211,"Reward",6,0
"155","COGNITIVE",10,4,0,1.06548500061035,2471.48520207405,"OfferQuit",6,0
"156","WAIT",10,4,0,0.62558913230896,2479.51882696152,"OfferQuit",6,0
"157","COGNITIVE",10,8,0,0.701625108718872,2487.55194997787,"OfferQuit",6,0
"158","WAIT",10,20,1,10.0173211097717,2505.60272288322,"Reward",6,0
"159","COGNITIVE",10,20,1,10.0008950233459,2525.65355801582,"Reward",6,0
"160","WAIT",10,8,0,1.12604713439941,2535.70265293121,"OfferQuit",6,0
"161","COGNITIVE",10,8,0,1.04340410232544,2543.73665094376,"OfferQuit",6,0
"162","WAIT",10,4,0,1.17746114730835,2551.76998496056,"OfferQuit",6,0
