"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,20,1,10.0002639293671,17.0469529628754,"Reward",1,0
"2","WAIT",10,8,1,10.017059803009,37.1133041381836,"Reward",1,0
"3","COGNITIVE",10,8,1,10.0011839866638,57.1641969680786,"Reward",1,0
"4","COGNITIVE",10,4,1,10.0006968975067,77.2142779827118,"Reward",1,0
"5","WAIT",10,20,1,10.0173881053925,97.2804360389709,"Reward",1,0
"6","WAIT",10,4,1,10.0166809558868,117.347151041031,"Reward",1,0
"7","COGNITIVE",10,4,0,1.80094814300537,127.397155046463,"OfferQuit",1,0
"8","COGNITIVE",10,8,1,10.0006918907166,145.481441020966,"Reward",1,0
"9","COGNITIVE",10,20,1,10.0003368854523,165.53130197525,"Reward",1,0
"10","WAIT",10,4,1,10.0166389942169,185.597229003906,"Reward",1,0
"11","WAIT",10,20,1,10.0166480541229,205.664453029633,"Reward",1,0
"12","WAIT",10,8,1,10.016774892807,225.731242179871,"Reward",1,0
"13","COGNITIVE",10,8,1,10.0005631446838,245.781834125519,"Reward",1,0
"14","COGNITIVE",10,4,0,1.27319693565369,255.831259965897,"OfferQuit",1,0
"15","WAIT",10,8,1,10.0172638893127,273.881544113159,"Reward",1,0
"16","WAIT",10,4,0,0.402788877487183,284.334482192993,"Quit",1,0
"17","COGNITIVE",10,20,1,10.0011918544769,302.365799188614,"Reward",1,0
"18","WAIT",10,20,1,10.0165808200836,322.431934118271,"Reward",1,0
"19","COGNITIVE",10,4,0,1.08977818489075,332.481357097626,"OfferQuit",1,0
"20","WAIT",10,8,1,10.0170609951019,350.532147169113,"Reward",1,0
"21","WAIT",10,4,0,1.3388340473175,360.582084178925,"OfferQuit",1,0
"22","WAIT",10,20,1,10.0163369178772,378.631873130798,"Reward",1,0
"23","COGNITIVE",10,20,1,10.0008449554443,398.683089017868,"Reward",1,0
"24","COGNITIVE",10,8,2,10.0014789104462,418.73409819603,"Forced Travel",1,0
"25","GRIP",10,8,1,10.0246360301971,443.30723118782,"Reward",2,1
"26","GRIP",10,20,1,10.0244169235229,463.390460014343,"Reward",2,1
"27","WAIT",10,20,1,10.0169749259949,483.466403007507,"Reward",2,1
"28","GRIP",10,4,0,1.11606788635254,493.51651096344,"OfferQuit",2,1
"29","WAIT",10,4,1,10.0163769721985,511.566457033157,"Reward",2,1
"30","WAIT",10,8,1,10.0167999267578,531.63326215744,"Reward",2,1
"31","GRIP",10,20,1,10.0238490104675,551.707079172134,"Reward",2,1
"32","GRIP",10,8,1,10.0237820148468,571.7907371521,"Reward",2,1
"33","GRIP",10,4,0,1.50419592857361,581.850303173065,"OfferQuit",2,1
"34","WAIT",10,20,1,10.0168890953064,599.900422096252,"Reward",2,1
"35","WAIT",10,8,1,10.0162830352783,619.967200994492,"Reward",2,1
"36","WAIT",10,4,0,0.085582971572876,630.103193998337,"Quit",2,1
"37","GRIP",10,20,1,10.0243699550629,648.241451978683,"Reward",2,1
"38","WAIT",10,4,0,1.14450883865356,658.300734043121,"OfferQuit",2,1
"39","WAIT",10,20,1,10.016793012619,676.350990056992,"Reward",2,1
"40","GRIP",10,8,0,1.35609197616577,686.40110206604,"OfferQuit",2,1
"41","GRIP",10,4,0,0.887210130691528,694.434216022491,"OfferQuit",2,1
"42","WAIT",10,8,1,10.0171020030975,712.484460115433,"Reward",2,1
"43","GRIP",10,20,1,10.0248761177063,732.559313058853,"Reward",2,1
"44","WAIT",10,4,0,1.88626790046692,742.617789983749,"OfferQuit",2,1
"45","WAIT",10,8,1,10.0162119865417,760.668092012405,"Reward",2,1
"46","GRIP",10,4,0,1.44522500038147,770.718379020691,"OfferQuit",2,1
"47","GRIP",10,8,0,1.15926098823547,778.751506090164,"OfferQuit",2,1
"48","WAIT",10,20,1,10.0170888900757,796.801735162735,"Reward",2,1
"49","GRIP",10,8,0,1.14524698257446,806.851693153381,"OfferQuit",2,1
"50","WAIT",10,4,0,0.700767040252686,814.885428190231,"OfferQuit",2,1
"51","GRIP",10,20,1,10.0241980552673,832.942694187164,"Reward",2,1
"52","WAIT",10,8,1,10.0169010162354,853.018843173981,"Reward",2,1
"53","COGNITIVE",10,8,1,10.0014960765839,879.203014135361,"Reward",3,0
"54","COGNITIVE",10,20,1,10.0008969306946,899.253100156784,"Reward",3,0
"55","COGNITIVE",10,4,0,0.891953945159912,909.302390098572,"OfferQuit",3,0
"56","WAIT",10,4,1,10.0165708065033,927.352661132812,"Reward",3,0
"57","WAIT",10,8,1,10.0169661045074,947.419536113739,"Reward",3,0
"58","WAIT",10,20,1,10.0167400836945,967.486270189285,"Reward",3,0
"59","COGNITIVE",10,20,1,10.001513004303,987.53759098053,"Reward",3,0
"60","WAIT",10,8,1,10.0168399810791,1007.60320401192,"Reward",3,0
"61","WAIT",10,20,1,10.0167000293732,1027.66991615295,"Reward",3,0
"62","COGNITIVE",10,4,0,1.07940220832825,1037.71975898743,"OfferQuit",3,0
"63","COGNITIVE",10,8,1,10.0004169940948,1055.75387406349,"Reward",3,0
"64","WAIT",10,4,0,1.01447582244873,1065.8031539917,"OfferQuit",3,0
"65","COGNITIVE",10,8,1,10.0009670257568,1083.83790206909,"Reward",3,0
"66","COGNITIVE",10,4,0,0.677815198898315,1093.88699698448,"OfferQuit",3,0
"67","COGNITIVE",10,20,1,10.0006489753723,1111.92125105858,"Reward",3,0
"68","WAIT",10,20,1,10.0167460441589,1131.98725819588,"Reward",3,0
