"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,4,0,1.90000200271606,7.04714298248291,"OfferQuit",1,0
"2","WAIT",10,4,1,10.0154809951782,25.0975000858307,"Reward",1,0
"3","WAIT",10,8,1,10.0165507793427,45.1649160385132,"Reward",1,0
"4","COGNITIVE",10,20,2,10.001424074173,65.2164440155029,"Forced Travel",1,0
"5","COGNITIVE",10,8,2,6.00041604042053,79.2487969398499,"Forced Travel",1,0
"6","WAIT",10,20,1,10.0171148777008,97.2985188961029,"Reward",1,0
"7","WAIT",10,4,1,10.0167441368103,117.365406990051,"Reward",1,0
"8","COGNITIVE",10,20,1,10.0006759166718,137.466084957123,"Reward",1,0
"9","WAIT",10,20,1,10.0176560878754,157.532706022263,"Reward",1,0
"10","COGNITIVE",10,8,0,1.15204906463623,167.582319974899,"OfferQuit",1,0
"11","COGNITIVE",10,4,0,1.21492910385132,175.615962982178,"OfferQuit",1,0
"12","WAIT",10,8,1,10.0167789459229,193.666420936584,"Reward",1,0
"13","WAIT",10,8,1,10.0168449878693,213.733324050903,"Reward",1,0
"14","WAIT",10,20,1,10.016960144043,233.800127983093,"Reward",1,0
"15","WAIT",10,4,1,10.0169620513916,253.866919994354,"Reward",1,0
"16","COGNITIVE",10,8,1,10.0004558563232,273.917419910431,"Reward",1,0
"17","COGNITIVE",10,20,1,10.0003850460052,293.967432022095,"Reward",1,0
"18","COGNITIVE",10,4,0,1.3183798789978,304.01721405983,"OfferQuit",1,0
"19","WAIT",10,8,1,10.0174241065979,322.067589044571,"Reward",1,0
"20","COGNITIVE",10,8,1,10.000746011734,342.118051052094,"Reward",1,0
"21","WAIT",10,4,1,10.0169229507446,362.184705972672,"Reward",1,0
"22","COGNITIVE",10,20,2,10.0004799365997,382.235129117966,"Forced Travel",1,0
"23","WAIT",10,20,1,10.0167751312256,400.284832000732,"Reward",1,0
"24","COGNITIVE",10,4,0,1.75911903381348,410.335062980652,"OfferQuit",1,0
"25","COGNITIVE",10,8,1,10.0005171298981,428.368901014328,"Reward",1,0
"26","WAIT",10,4,1,10.01735496521,455.10227394104,"Reward",2,1
"27","GRIP",10,20,1,10.0253529548645,475.177289962769,"Reward",2,1
"28","WAIT",10,20,1,10.0175280570984,495.252727985382,"Reward",2,1
"29","GRIP",10,4,1,10.0334670543671,515.335465908051,"Reward",2,1
"30","WAIT",10,8,1,10.0174300670624,535.403084993362,"Reward",2,1
"31","GRIP",10,8,1,10.0208251476288,555.473248004913,"Reward",2,1
"32","GRIP",10,8,1,10.0230860710144,575.542906999588,"Reward",2,1
"33","GRIP",10,20,1,10.0240268707275,595.627850055695,"Reward",2,1
"34","WAIT",10,20,1,10.0174369812012,615.703864097595,"Reward",2,1
"35","WAIT",10,8,1,10.016722202301,635.770456075668,"Reward",2,1
"36","WAIT",10,4,0,1.23987007141113,645.903414964676,"OfferQuit",2,1
"37","GRIP",10,4,0,1.0144670009613,653.937263965607,"OfferQuit",2,1
"38","GRIP",10,4,0,0.886116981506348,661.970762968063,"OfferQuit",2,1
"39","WAIT",10,20,1,10.0169880390167,680.021052122116,"Reward",2,1
"40","GRIP",10,20,1,10.0208880901337,700.091943025589,"Reward",2,1
"41","WAIT",10,8,1,10.0169820785522,720.154613018036,"Reward",2,1
"42","GRIP",10,8,1,10.0213398933411,740.225853919983,"Reward",2,1
"43","WAIT",10,4,0,1.66561698913574,750.271603107452,"OfferQuit",2,1
"44","GRIP",10,4,0,1.36898803710938,758.305056095123,"OfferQuit",2,1
"45","WAIT",10,4,1,10.0172390937805,776.355365991592,"Reward",2,1
"46","WAIT",10,20,1,10.0168950557709,796.422205924988,"Reward",2,1
"47","GRIP",10,8,1,10.0209770202637,816.492707967758,"Reward",2,1
"48","WAIT",10,8,1,10.0176131725311,836.556020021439,"Reward",2,1
"49","GRIP",10,20,1,10.0209789276123,856.626421928406,"Reward",2,1
"50","COGNITIVE",10,8,1,10.0010070800781,883.656856060028,"Reward",3,0
"51","WAIT",10,20,1,10.0170669555664,903.723192930222,"Reward",3,0
"52","WAIT",10,8,1,10.0167458057404,923.78999710083,"Reward",3,0
"53","COGNITIVE",10,20,1,10.0007610321045,943.840739011765,"Reward",3,0
"54","COGNITIVE",10,4,0,1.5452618598938,953.890259981155,"OfferQuit",3,0
"55","WAIT",10,4,1,10.0167429447174,971.940604925156,"Reward",3,0
"56","WAIT",10,4,1,10.0169701576233,992.007560968399,"Reward",3,0
"57","COGNITIVE",10,8,1,10.0009219646454,1012.05793809891,"Reward",3,0
"58","COGNITIVE",10,20,2,10.0004370212555,1032.10816192627,"Forced Travel",3,0
"59","WAIT",10,20,1,10.0164289474487,1050.15769195557,"Reward",3,0
"60","COGNITIVE",10,4,1,10.000540971756,1070.2084569931,"Reward",3,0
"61","WAIT",10,8,1,10.0172519683838,1090.27518105507,"Reward",3,0
"62","WAIT",10,4,0,1.7416570186615,1100.3254339695,"OfferQuit",3,0
"63","WAIT",10,8,0,1.86440896987915,1108.35853409767,"OfferQuit",3,0
"64","COGNITIVE",10,8,1,10.0003039836884,1126.39245009422,"Reward",3,0
"65","COGNITIVE",10,20,1,10.0004379749298,1146.44265604019,"Reward",3,0
"66","WAIT",10,20,1,10.0171501636505,1166.60916996002,"Reward",3,0
"67","COGNITIVE",10,4,1,10.0007309913635,1186.6598880291,"Reward",3,0
"68","COGNITIVE",10,8,1,10.0014598369598,1206.71105289459,"Reward",3,0
"69","COGNITIVE",10,4,0,1.27342486381531,1216.75964593887,"OfferQuit",3,0
"70","WAIT",10,20,1,10.016960144043,1234.80995798111,"Reward",3,0
"71","WAIT",10,4,0,1.33178901672363,1244.85930800438,"OfferQuit",3,0
"72","COGNITIVE",10,20,1,10.0004818439484,1262.8939781189,"Reward",3,0
"73","WAIT",10,8,1,10.0176420211792,1282.96063089371,"Reward",3,0
"74","GRIP",10,8,1,10.0208330154419,1321.03065609932,"Reward",4,1
"75","WAIT",10,8,1,10.01717710495,1341.09432697296,"Reward",4,1
"76","GRIP",10,20,1,10.0208580493927,1361.16487693787,"Reward",4,1
"77","WAIT",10,4,1,10.0174689292908,1381.24491405487,"Reward",4,1
"78","GRIP",10,4,0,0.31704306602478,1391.61139512062,"Quit",4,1
"79","WAIT",10,20,0,2.63606381416321,1402.2805120945,"Quit",4,1
"80","GRIP",10,4,1,10.0339291095734,1420.34512495995,"Reward",4,1
"81","GRIP",10,20,1,10.0207440853119,1440.41577792168,"Reward",4,1
"82","GRIP",10,8,0,1.45094585418701,1450.46206212044,"OfferQuit",4,1
"83","WAIT",10,20,0,0.218538045883179,1458.71361589432,"Quit",4,1
"84","WAIT",10,8,1,10.0174140930176,1476.762403965,"Reward",4,1
"85","WAIT",10,4,1,10.0166711807251,1496.8294069767,"Reward",4,1
"86","WAIT",10,4,1,10.0167582035065,1516.8960750103,"Reward",4,1
"87","GRIP",10,20,1,10.0207788944244,1536.96681404114,"Reward",4,1
"88","GRIP",10,8,0,1.67962884902954,1547.01295304298,"OfferQuit",4,1
"89","WAIT",10,8,1,10.0167400836945,1565.06315207481,"Reward",4,1
"90","WAIT",10,20,1,10.0170149803162,1585.13025593758,"Reward",4,1
"91","GRIP",10,4,0,1.70375990867615,1595.17967104912,"OfferQuit",4,1
"92","GRIP",10,8,1,10.020956993103,1613.23441505432,"Reward",4,1
"93","GRIP",10,20,0,1.83715391159058,1623.29692602158,"OfferQuit",4,1
"94","WAIT",10,4,1,10.0176110267639,1641.34750199318,"Reward",4,1
"95","WAIT",10,8,1,10.0166828632355,1661.41391205788,"Reward",4,1
"96","GRIP",10,4,1,10.0208449363708,1681.48484396935,"Reward",4,1
"97","WAIT",10,20,1,10.0169811248779,1701.54752898216,"Reward",4,1
"98","WAIT",10,20,0,1.46762704849243,1711.59762096405,"OfferQuit",4,1
"99","WAIT",10,4,1,10.0169529914856,1729.64802289009,"Reward",4,1
"100","COGNITIVE",10,4,1,10.0010640621185,1756.13160800934,"Reward",5,0
"101","WAIT",10,4,1,10.0175709724426,1776.31491589546,"Reward",5,0
"102","WAIT",10,20,1,10.0167911052704,1796.38155698776,"Reward",5,0
"103","COGNITIVE",10,8,0,2.00116896629333,1806.43223190308,"OfferQuit",5,0
"104","WAIT",10,8,1,10.0168368816376,1824.48187208176,"Reward",5,0
"105","COGNITIVE",10,20,1,10.0022828578949,1844.53348588943,"Reward",5,0
"106","WAIT",10,4,1,10.0171489715576,1864.5987200737,"Reward",5,0
"107","WAIT",10,8,1,10.0170888900757,1884.66576910019,"Reward",5,0
"108","COGNITIVE",10,8,1,10.0010850429535,1904.71621203423,"Reward",5,0
"109","WAIT",10,20,0,1.65985608100891,1914.76536297798,"OfferQuit",5,0
"110","COGNITIVE",10,4,1,10.0006370544434,1932.79992699623,"Reward",5,0
"111","COGNITIVE",10,20,1,10.0005118846893,1952.84998393059,"Reward",5,0
"112","COGNITIVE",10,20,1,10.0005068778992,1972.90013408661,"Reward",5,0
"113","WAIT",10,20,1,10.0172488689423,1992.96637105942,"Reward",5,0
"114","WAIT",10,4,1,10.016862154007,2013.03338694572,"Reward",5,0
"115","COGNITIVE",10,8,1,10.0005028247833,2033.0837020874,"Reward",5,0
"116","WAIT",10,8,0,1.03555417060852,2044.16892504692,"Quit",5,0
"117","COGNITIVE",10,4,1,10.000773191452,2062.20090103149,"Reward",5,0
"118","COGNITIVE",10,8,1,10.0005559921265,2082.25112390518,"Reward",5,0
"119","COGNITIVE",10,4,1,10.0005288124084,2102.30113911629,"Reward",5,0
"120","WAIT",10,20,1,10.0172049999237,2122.36756205559,"Reward",5,0
"121","WAIT",10,8,1,10.0162129402161,2142.43375110626,"Reward",5,0
"122","COGNITIVE",10,20,1,10.0007901191711,2162.48498106003,"Reward",5,0
"123","WAIT",10,8,1,10.0170071125031,2189.43471097946,"Reward",6,1
