"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,4,1,10.0230560302734,17.0659990310669,"Reward",1,1
"2","GRIP",10,20,1,10.0261700153351,37.1536588668823,"Reward",1,1
"3","GRIP",10,8,1,10.0224199295044,57.2330439090729,"Reward",1,1
"4","WAIT",10,4,1,10.0169358253479,77.3110840320587,"Reward",1,1
"5","WAIT",10,20,1,10.0165629386902,97.3779430389404,"Reward",1,1
"6","WAIT",10,8,1,10.0166909694672,117.444864034653,"Reward",1,1
"7","GRIP",10,4,1,10.0220980644226,137.567127943039,"Reward",1,1
"8","GRIP",10,8,1,10.0252039432526,157.65389585495,"Reward",1,1
"9","GRIP",10,20,1,10.0198771953583,177.731956958771,"Reward",1,1
"10","WAIT",10,4,1,10.016802072525,197.795799970627,"Reward",1,1
"11","WAIT",10,8,1,10.0167679786682,217.862664937973,"Reward",1,1
"12","WAIT",10,20,1,10.0169079303741,237.929504871368,"Reward",1,1
"13","GRIP",10,8,1,10.0226278305054,258.002377986908,"Reward",1,1
"14","WAIT",10,20,1,10.0166759490967,278.079976081848,"Reward",1,1
"15","WAIT",10,4,1,10.0165390968323,298.146878004074,"Reward",1,1
"16","GRIP",10,4,1,10.006078004837,318.203263044357,"Reward",1,1
"17","WAIT",10,8,1,10.0174911022186,338.281477928162,"Reward",1,1
"18","GRIP",10,20,1,10.0219240188599,358.352918863297,"Reward",1,1
"19","WAIT",10,4,1,10.016881942749,378.431318044662,"Reward",1,1
"20","GRIP",10,4,1,10.0062050819397,398.487552881241,"Reward",1,1
"21","GRIP",10,8,1,10.0221321582794,418.571430921555,"Reward",1,1
"22","WAIT",10,8,1,10.016795873642,446.365138053894,"Reward",2,0
"23","COGNITIVE",10,8,1,10.0005888938904,466.415829896927,"Reward",2,0
"24","COGNITIVE",10,4,1,10.0004479885101,486.466085910797,"Reward",2,0
"25","WAIT",10,20,1,10.016487121582,506.532450914383,"Reward",2,0
"26","WAIT",10,4,1,10.0167760848999,526.5993309021,"Reward",2,0
"27","COGNITIVE",10,20,1,10.0004189014435,546.650070905685,"Reward",2,0
"28","COGNITIVE",10,20,2,10.0164980888367,566.716723918915,"Forced Travel",2,0
"29","WAIT",10,20,1,10.0165979862213,584.766710042953,"Reward",2,0
"30","COGNITIVE",10,8,2,4.00061893463135,598.817295074463,"Forced Travel",2,0
"31","WAIT",10,4,1,10.0168001651764,616.867053985596,"Reward",2,0
"32","WAIT",10,8,1,10.0165369510651,636.933906078339,"Reward",2,0
"33","COGNITIVE",10,4,2,6.00143098831177,652.984658002853,"Forced Travel",2,0
"34","COGNITIVE",10,4,1,10.001317024231,671.018950939178,"Reward",2,0
"35","COGNITIVE",10,8,1,10.0003750324249,691.151468992233,"Reward",2,0
"36","WAIT",10,20,1,10.0171980857849,711.2180788517,"Reward",2,0
"37","WAIT",10,8,1,10.0164740085602,731.284986019135,"Reward",2,0
"38","COGNITIVE",10,20,1,10.0007259845734,751.335758924484,"Reward",2,0
"39","WAIT",10,4,1,10.0166909694672,771.402093887329,"Reward",2,0
"40","WAIT",10,8,1,10.0166101455688,791.468997955322,"Reward",2,0
"41","COGNITIVE",10,4,2,9.99982810020447,811.518980979919,"Forced Travel",2,0
"42","COGNITIVE",10,20,1,10.0015959739685,829.554286956787,"Reward",2,0
"43","WAIT",10,20,1,10.0172810554504,849.619682073593,"Reward",2,0
"44","GRIP",10,20,1,10.0207409858704,876.206542015076,"Reward",3,1
"45","WAIT",10,8,1,10.0167498588562,896.27020406723,"Reward",3,1
"46","WAIT",10,20,1,10.0168159008026,916.337099075317,"Reward",3,1
"47","GRIP",10,4,1,10.0211181640625,936.408411979675,"Reward",3,1
"48","GRIP",10,8,1,10.0241498947144,956.478119850159,"Reward",3,1
"49","WAIT",10,4,1,10.0164439678192,976.554107904434,"Reward",3,1
"50","GRIP",10,20,1,10.0196959972382,996.624242067337,"Reward",3,1
"51","WAIT",10,4,1,10.016685962677,1016.68808603287,"Reward",3,1
"52","WAIT",10,8,1,10.0165679454803,1036.75509691238,"Reward",3,1
"53","GRIP",10,4,1,10.0245840549469,1056.82973790169,"Reward",3,1
"54","GRIP",10,8,1,10.0243830680847,1076.91310691833,"Reward",3,1
"55","WAIT",10,20,1,10.0167429447174,1096.98908185959,"Reward",3,1
"56","WAIT",10,4,1,10.0166921615601,1117.05595493317,"Reward",3,1
"57","WAIT",10,8,1,10.0166149139404,1137.12286305428,"Reward",3,1
"58","GRIP",10,4,0,1.1155800819397,1147.172935009,"OfferQuit",3,1
"59","WAIT",10,20,1,10.0167248249054,1165.22315502167,"Reward",3,1
"60","GRIP",10,20,1,10.0348069667816,1185.30814695358,"Reward",3,1
"61","GRIP",10,8,1,10.0295438766479,1205.386729002,"Reward",3,1
"62","WAIT",10,20,1,10.016820192337,1225.45723795891,"Reward",3,1
"63","WAIT",10,8,1,10.0169219970703,1245.62405395508,"Reward",3,1
"64","GRIP",10,8,2,4.96700286865234,1260.64122200012,"Forced Travel",3,1
"65","GRIP",10,20,1,10.0236270427704,1278.69748091698,"Reward",3,1
"66","WAIT",10,8,1,10.0172159671783,1311.87482595444,"Reward",4,0
"67","COGNITIVE",10,8,1,10.000599861145,1331.92556905746,"Reward",4,0
"68","WAIT",10,4,1,10.0169470310211,1351.99196791649,"Reward",4,0
"69","COGNITIVE",10,20,1,10.0007808208466,1372.04269385338,"Reward",4,0
"70","WAIT",10,20,1,10.0172140598297,1392.1090760231,"Reward",4,0
"71","COGNITIVE",10,4,0,0.960708141326904,1402.15897202492,"OfferQuit",4,0
"72","COGNITIVE",10,8,1,10.0005080699921,1420.19324493408,"Reward",4,0
"73","WAIT",10,20,1,10.0167331695557,1440.25959396362,"Reward",4,0
"74","WAIT",10,8,1,10.0167858600616,1460.32648706436,"Reward",4,0
"75","WAIT",10,4,1,10.0165839195251,1480.39339184761,"Reward",4,0
"76","COGNITIVE",10,20,1,10.0006320476532,1500.44408988953,"Reward",4,0
"77","COGNITIVE",10,4,0,1.17352318763733,1510.49389505386,"OfferQuit",4,0
"78","WAIT",10,20,1,10.0172410011292,1528.54389405251,"Reward",4,0
"79","COGNITIVE",10,4,0,0.701996803283691,1538.59395599365,"OfferQuit",4,0
"80","WAIT",10,8,1,10.0167009830475,1556.64416694641,"Reward",4,0
"81","COGNITIVE",10,20,1,10.0007529258728,1576.6949660778,"Reward",4,0
"82","COGNITIVE",10,8,0,1.48742198944092,1586.74454402924,"OfferQuit",4,0
"83","WAIT",10,4,1,10.0172619819641,1604.79480099678,"Reward",4,0
"84","COGNITIVE",10,8,0,1.12554001808167,1614.8446829319,"OfferQuit",4,0
"85","WAIT",10,20,1,10.017040014267,1632.89508605003,"Reward",4,0
"86","COGNITIVE",10,20,1,10.0006110668182,1652.94585895538,"Reward",4,0
"87","COGNITIVE",10,4,0,1.30332684516907,1662.99556303024,"OfferQuit",4,0
"88","WAIT",10,4,1,10.0165929794312,1681.04565691948,"Reward",4,0
"89","WAIT",10,8,1,10.0166630744934,1701.11254692078,"Reward",4,0
"90","WAIT",10,8,1,10.0166549682617,1721.17941904068,"Reward",4,0
"91","WAIT",10,4,1,10.0166609287262,1747.34638404846,"Reward",5,1
"92","GRIP",10,4,1,10.0241219997406,1767.42013096809,"Reward",5,1
"93","WAIT",10,8,1,10.01682305336,1787.49687504768,"Reward",5,1
"94","GRIP",10,8,1,10.0208210945129,1807.56776285172,"Reward",5,1
"95","WAIT",10,20,1,10.0167729854584,1827.63060688972,"Reward",5,1
"96","GRIP",10,20,1,10.020584821701,1847.70137000084,"Reward",5,1
"97","WAIT",10,4,0,1.67036199569702,1857.86426687241,"OfferQuit",5,1
"98","WAIT",10,20,1,10.0165300369263,1875.91452407837,"Reward",5,1
"99","GRIP",10,20,1,10.0209021568298,1895.98547196388,"Reward",5,1
"100","WAIT",10,8,1,10.0167009830475,1916.04825401306,"Reward",5,1
"101","GRIP",10,8,1,10.0209619998932,1936.11935400963,"Reward",5,1
"102","GRIP",10,4,0,1.11398601531982,1946.16544485092,"OfferQuit",5,1
"103","GRIP",10,4,0,1.34179210662842,1954.19879102707,"OfferQuit",5,1
"104","WAIT",10,20,1,10.0168318748474,1972.2489118576,"Reward",5,1
"105","GRIP",10,20,1,10.020770072937,1992.31977391243,"Reward",5,1
"106","WAIT",10,8,1,10.016706943512,2012.3826520443,"Reward",5,1
"107","GRIP",10,8,1,10.023864030838,2032.45669698715,"Reward",5,1
"108","WAIT",10,4,0,1.27810001373291,2042.51632189751,"OfferQuit",5,1
"109","WAIT",10,20,1,10.0167779922485,2060.56653404236,"Reward",5,1
"110","GRIP",10,8,0,1.63898801803589,2070.61659193039,"OfferQuit",5,1
"111","GRIP",10,4,0,0.801661014556885,2078.65001606941,"OfferQuit",5,1
"112","GRIP",10,20,1,10.0237679481506,2096.70759606361,"Reward",5,1
"113","WAIT",10,4,0,1.221431016922,2106.76650190353,"OfferQuit",5,1
"114","WAIT",10,8,1,10.0166971683502,2124.81726098061,"Reward",5,1
