"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,8,1,10.01735496521,17.06276512146,"Reward",1,0
"2","COGNITIVE",10,20,2,10.0021729469299,37.1144099235535,"Forced Travel",1,0
"3","COGNITIVE",10,8,2,8.00008797645569,53.1469180583954,"Forced Travel",1,0
"4","WAIT",10,20,1,10.0173079967499,71.196799993515,"Reward",1,0
"5","WAIT",10,4,0,1.86303400993347,81.2468109130859,"OfferQuit",1,0
"6","COGNITIVE",10,4,2,8.00153303146362,97.281909942627,"Forced Travel",1,0
"7","WAIT",10,8,1,10.017275094986,115.380681037903,"Reward",1,0
"8","COGNITIVE",10,8,0,1.16590404510498,125.430552959442,"OfferQuit",1,0
"9","WAIT",10,20,1,10.0173699855804,143.481159925461,"Reward",1,0
"10","COGNITIVE",10,20,2,4.00240588188171,157.533438920975,"Forced Travel",1,0
"11","COGNITIVE",10,4,2,8.00027084350586,173.565179109573,"Forced Travel",1,0
"12","WAIT",10,4,0,1.78643703460693,181.598222970963,"OfferQuit",1,0
"13","COGNITIVE",10,8,1,10.000727891922,199.63222193718,"Reward",1,0
"14","WAIT",10,20,1,10.0167200565338,219.698642969131,"Reward",1,0
"15","WAIT",10,4,0,1.16269302368164,229.748738050461,"OfferQuit",1,0
"16","COGNITIVE",10,4,1,10.0005929470062,247.782799959183,"Reward",1,0
"17","COGNITIVE",10,20,1,10.0008180141449,267.899761915207,"Reward",1,0
"18","WAIT",10,8,1,10.017529964447,287.966350078583,"Reward",1,0
"19","WAIT",10,4,0,1.18118095397949,298.016528129578,"OfferQuit",1,0
"20","COGNITIVE",10,20,1,10.0008020401001,316.050395965576,"Reward",1,0
"21","COGNITIVE",10,8,1,10.0011599063873,336.101479053497,"Reward",1,0
"22","WAIT",10,20,1,10.0173778533936,356.167072057724,"Reward",1,0
"23","WAIT",10,8,0,1.18896794319153,366.217451095581,"OfferQuit",1,0
"24","COGNITIVE",10,4,0,1.34986615180969,374.250427007675,"OfferQuit",1,0
"25","COGNITIVE",10,20,2,8.0005099773407,390.28462100029,"Forced Travel",1,0
"26","COGNITIVE",10,4,1,10.0002810955048,408.318196058273,"Reward",1,0
"27","WAIT",10,8,1,10.0172472000122,428.38473200798,"Reward",1,0
"28","WAIT",10,8,1,10.0167760848999,456.068295955658,"Reward",2,1
"29","WAIT",10,20,1,10.0165581703186,476.135231018066,"Reward",2,1
"30","GRIP",10,8,1,10.0252318382263,496.210607051849,"Reward",2,1
"31","GRIP",10,20,1,10.021192073822,516.290122032166,"Reward",2,1
"32","WAIT",10,4,0,1.13495302200317,526.352077007294,"OfferQuit",2,1
"33","GRIP",10,4,0,0.942555904388428,534.38513302803,"OfferQuit",2,1
"34","WAIT",10,8,1,10.016998052597,552.436264038086,"Reward",2,1
"35","GRIP",10,8,1,10.0211520195007,572.507252931595,"Reward",2,1
"36","GRIP",10,4,0,1.61123514175415,582.553400039673,"OfferQuit",2,1
"37","WAIT",10,20,1,10.0172760486603,600.670123100281,"Reward",2,1
"38","GRIP",10,20,1,10.0227499008179,620.743029117584,"Reward",2,1
"39","WAIT",10,4,0,1.77468919754028,630.803638935089,"OfferQuit",2,1
"40","GRIP",10,8,1,10.0209259986877,648.858227014542,"Reward",2,1
"41","WAIT",10,8,1,10.0173099040985,668.920973062515,"Reward",2,1
"42","GRIP",10,20,1,10.0207719802856,688.991650104523,"Reward",2,1
"43","WAIT",10,20,1,10.0173981189728,709.054827928543,"Reward",2,1
"44","GRIP",10,4,0,0.379151105880737,719.483616113663,"Quit",2,1
"45","WAIT",10,4,0,0.819758892059326,727.521670103073,"OfferQuit",2,1
"46","WAIT",10,8,0,0.550585031509399,735.554887056351,"OfferQuit",2,1
"47","GRIP",10,20,1,10.0200140476227,753.608247995377,"Reward",2,1
"48","WAIT",10,20,1,10.0173099040985,773.672184944153,"Reward",2,1
"49","GRIP",10,4,0,1.68788695335388,783.722232103348,"OfferQuit",2,1
"50","WAIT",10,4,0,1.13072395324707,791.75547504425,"OfferQuit",2,1
"51","GRIP",10,8,1,10.0208210945129,809.809458971024,"Reward",2,1
"52","GRIP",10,8,1,10.0216360092163,829.878083944321,"Reward",2,1
"53","GRIP",10,20,1,10.0315339565277,849.970369100571,"Reward",2,1
"54","WAIT",10,20,1,10.0173218250275,879.573512077332,"Reward",3,0
"55","COGNITIVE",10,4,0,0.584374904632568,889.62358212471,"OfferQuit",3,0
"56","WAIT",10,8,1,10.0170640945435,907.673995018005,"Reward",3,0
"57","WAIT",10,4,0,1.02074790000916,917.724272966385,"OfferQuit",3,0
"58","COGNITIVE",10,20,1,10.0015578269958,935.758953094482,"Reward",3,0
"59","COGNITIVE",10,8,1,10.0005209445953,955.808375120163,"Reward",3,0
"60","WAIT",10,4,0,0.893217086791992,965.857860088348,"OfferQuit",3,0
"61","WAIT",10,20,1,10.0169589519501,983.908251047134,"Reward",3,0
"62","COGNITIVE",10,8,1,10.0006630420685,1003.95894598961,"Reward",3,0
"63","COGNITIVE",10,20,1,10.0176920890808,1024.02627801895,"Reward",3,0
"64","COGNITIVE",10,4,0,1.1556339263916,1034.07542705536,"OfferQuit",3,0
"65","WAIT",10,8,1,10.0172519683838,1052.12573695183,"Reward",3,0
