"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,8,1,10.0220770835876,17.0658829212189,"Reward",1,1
"2","GRIP",10,20,1,10.0237429141998,37.1517000198364,"Reward",1,1
"3","WAIT",10,4,1,10.0171282291412,57.2283899784088,"Reward",1,1
"4","GRIP",10,4,0,1.04315185546875,67.2783780097961,"OfferQuit",1,1
"5","WAIT",10,8,1,10.0166261196136,85.3284709453583,"Reward",1,1
"6","WAIT",10,20,1,10.0164849758148,105.39564204216,"Reward",1,1
"7","WAIT",10,8,1,10.0168249607086,125.462666034698,"Reward",1,1
"8","GRIP",10,8,0,1.05050182342529,135.579503059387,"OfferQuit",1,1
"9","GRIP",10,20,1,10.0240321159363,153.637419939041,"Reward",1,1
"10","WAIT",10,20,1,10.0168778896332,173.713227987289,"Reward",1,1
"11","WAIT",10,4,1,10.0164768695831,193.780348062515,"Reward",1,1
"12","GRIP",10,4,0,0.834378957748413,203.830306053162,"OfferQuit",1,1
"13","GRIP",10,8,1,10.0241630077362,221.888095855713,"Reward",1,1
"14","GRIP",10,20,1,10.0204660892487,241.968016862869,"Reward",1,1
"15","WAIT",10,20,1,10.0171899795532,262.031192064285,"Reward",1,1
"16","WAIT",10,4,0,0.904446840286255,272.081718921661,"OfferQuit",1,1
"17","GRIP",10,4,0,0.738075017929077,280.114593982697,"OfferQuit",1,1
"18","WAIT",10,8,1,10.0167529582977,298.165003061295,"Reward",1,1
"19","GRIP",10,4,0,0.817779779434204,308.214951038361,"OfferQuit",1,1
"20","WAIT",10,8,1,10.0163509845734,326.265079021454,"Reward",1,1
"21","GRIP",10,20,1,10.0205428600311,346.335839986801,"Reward",1,1
"22","WAIT",10,20,1,10.0172219276428,366.398973941803,"Reward",1,1
"23","WAIT",10,4,0,0.859090089797974,376.449651002884,"OfferQuit",1,1
"24","GRIP",10,8,1,10.0205290317535,394.503205060959,"Reward",1,1
"25","WAIT",10,20,1,10.01731300354,414.566618919373,"Reward",1,1
"26","WAIT",10,4,1,10.0174980163574,440.783617973328,"Reward",2,0
"27","COGNITIVE",10,20,1,10.0008149147034,460.8343770504,"Reward",2,0
"28","WAIT",10,20,1,10.0166161060333,480.900506973267,"Reward",2,0
"29","COGNITIVE",10,8,1,10.0006740093231,500.951691865921,"Reward",2,0
"30","COGNITIVE",10,4,0,0.652279138565063,511.000963926315,"OfferQuit",2,0
"31","WAIT",10,8,1,10.0173659324646,529.05125784874,"Reward",2,0
"32","COGNITIVE",10,8,1,10.0006628036499,549.102205991745,"Reward",2,0
"33","WAIT",10,4,0,0.729993104934692,559.151671886444,"OfferQuit",2,0
"34","COGNITIVE",10,20,1,9.99999690055847,577.185677051544,"Reward",2,0
"35","COGNITIVE",10,4,0,1.07305693626404,587.235641956329,"OfferQuit",2,0
"36","WAIT",10,20,1,10.0173439979553,605.285892963409,"Reward",2,0
"37","WAIT",10,8,1,10.0167000293732,625.352860927582,"Reward",2,0
"38","WAIT",10,8,1,10.0171949863434,645.486660003662,"Reward",2,0
"39","COGNITIVE",10,4,0,0.783972978591919,655.536258935928,"OfferQuit",2,0
"40","WAIT",10,20,1,10.0162789821625,673.586560964584,"Reward",2,0
"41","COGNITIVE",10,8,1,10.0004830360413,693.637348890305,"Reward",2,0
"42","WAIT",10,4,0,0.755866050720215,703.687085866928,"OfferQuit",2,0
"43","COGNITIVE",10,20,1,10.0011539459229,721.721319913864,"Reward",2,0
"44","WAIT",10,8,1,10.0176961421967,741.787930965424,"Reward",2,0
"45","COGNITIVE",10,8,0,0.911178112030029,751.837671995163,"OfferQuit",2,0
"46","WAIT",10,20,1,10.0167200565338,769.887846946716,"Reward",2,0
"47","COGNITIVE",10,20,1,10.0018818378448,789.93998003006,"Reward",2,0
"48","WAIT",10,4,0,0.65461802482605,799.988363981247,"OfferQuit",2,0
"49","COGNITIVE",10,4,0,0.805458068847656,808.021784067154,"OfferQuit",2,0
"50","COGNITIVE",10,8,1,10.0013620853424,826.057036876678,"Reward",2,0
"51","WAIT",10,20,1,10.0171420574188,846.122235059738,"Reward",2,0
"52","GRIP",10,8,1,10.0199720859528,871.941932916641,"Reward",3,1
"53","GRIP",10,4,0,0.733948945999146,881.989572048187,"OfferQuit",3,1
"54","GRIP",10,20,1,10.0196130275726,900.04307103157,"Reward",3,1
"55","WAIT",10,4,0,0.739455938339233,910.090041875839,"OfferQuit",3,1
"56","WAIT",10,20,1,10.0169749259949,928.140387058258,"Reward",3,1
"57","WAIT",10,8,1,10.0166809558868,948.207314014435,"Reward",3,1
"58","WAIT",10,8,1,10.0168421268463,968.274215936661,"Reward",3,1
"59","GRIP",10,20,1,10.0202488899231,988.344475030899,"Reward",3,1
"60","GRIP",10,4,0,0.534131050109863,998.408084869385,"OfferQuit",3,1
"61","WAIT",10,4,0,0.593580961227417,1006.44132399559,"OfferQuit",3,1
"62","GRIP",10,8,0,0.714047908782959,1014.47454786301,"OfferQuit",3,1
"63","WAIT",10,20,1,10.0170037746429,1032.52513003349,"Reward",3,1
"64","GRIP",10,4,0,0.66227388381958,1042.57457590103,"OfferQuit",3,1
"65","WAIT",10,20,1,10.0166621208191,1060.62524390221,"Reward",3,1
"66","GRIP",10,8,1,10.0198061466217,1080.69518995285,"Reward",3,1
"67","WAIT",10,4,0,0.732911109924316,1090.74237394333,"OfferQuit",3,1
"68","WAIT",10,8,0,0.813220024108887,1098.77596402168,"OfferQuit",3,1
"69","GRIP",10,20,1,10.0196299552917,1116.92832303047,"Reward",3,1
"70","WAIT",10,8,0,0.758942127227783,1126.9762699604,"OfferQuit",3,1
"71","WAIT",10,4,0,0.642704010009766,1135.00970888138,"OfferQuit",3,1
"72","GRIP",10,4,0,0.989460945129395,1143.0433139801,"OfferQuit",3,1
"73","GRIP",10,20,1,10.024847984314,1161.10163187981,"Reward",3,1
"74","WAIT",10,20,1,10.0166900157928,1181.17684602737,"Reward",3,1
"75","GRIP",10,8,1,10.0322589874268,1201.25937700272,"Reward",3,1
"76","WAIT",10,8,1,10.0167610645294,1221.32740306854,"Reward",3,1
"77","WAIT",10,4,0,0.567716836929321,1231.37765288353,"OfferQuit",3,1
"78","GRIP",10,4,0,0.585345983505249,1239.41119885445,"OfferQuit",3,1
"79","WAIT",10,20,1,10.0168890953064,1257.46151995659,"Reward",3,1
"80","GRIP",10,8,0,0.978166818618774,1267.5115339756,"OfferQuit",3,1
"81","WAIT",10,4,0,1.0626859664917,2017.05511593819,"OfferQuit",4,0
"82","WAIT",10,20,1,10.0165541172028,2035.10496091843,"Reward",4,0
"83","COGNITIVE",10,20,1,10.0009069442749,2055.15599489212,"Reward",4,0
"84","WAIT",10,8,1,10.0170979499817,2075.22259092331,"Reward",4,0
"85","COGNITIVE",10,8,0,0.804542064666748,2085.27207899094,"OfferQuit",4,0
"86","COGNITIVE",10,4,0,0.563393115997314,2093.30600595474,"OfferQuit",4,0
"87","WAIT",10,4,0,0.689558982849121,2101.33958506584,"OfferQuit",4,0
"88","COGNITIVE",10,4,0,0.706782102584839,2109.37290906906,"OfferQuit",4,0
"89","WAIT",10,8,1,10.0162329673767,2127.42254185677,"Reward",4,0
"90","WAIT",10,20,1,10.0168960094452,2147.4901099205,"Reward",4,0
"91","COGNITIVE",10,20,1,10.00084400177,2167.54083585739,"Reward",4,0
"92","COGNITIVE",10,8,0,0.922270059585571,2177.59055900574,"OfferQuit",4,0
"93","WAIT",10,8,0,0.662341117858887,2185.62419605255,"OfferQuit",4,0
"94","WAIT",10,20,1,10.0164361000061,2203.67388796806,"Reward",4,0
