"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,4,0,1.39049410820007,7.0410327911377,"OfferQuit",1,0
"2","COGNITIVE",10,8,1,10.0016458034515,25.0764939785004,"Reward",1,0
"3","COGNITIVE",10,20,1,10.000540971756,45.1256217956543,"Reward",1,0
"4","WAIT",10,4,0,0.909048080444336,55.1750319004059,"OfferQuit",1,0
"5","WAIT",10,8,1,10.0167028903961,73.2254347801208,"Reward",1,0
"6","WAIT",10,20,1,10.0164570808411,93.2923347949982,"Reward",1,0
"7","WAIT",10,8,0,1.31548595428467,103.342518806458,"OfferQuit",1,0
"8","WAIT",10,4,0,0.853399991989136,111.37600684166,"OfferQuit",1,0
"9","COGNITIVE",10,8,2,10.000678062439,129.459889888763,"Forced Travel",1,0
"10","COGNITIVE",10,20,1,10.0004079341888,147.493479013443,"Reward",1,0
"11","WAIT",10,20,1,10.0168769359589,167.559812784195,"Reward",1,0
"12","COGNITIVE",10,4,0,1.21556901931763,177.609527826309,"OfferQuit",1,0
"13","WAIT",10,8,0,0.951498985290527,185.643362998962,"OfferQuit",1,0
"14","COGNITIVE",10,20,1,10.0006809234619,203.677426815033,"Reward",1,0
"15","COGNITIVE",10,8,1,10.000538110733,223.727680921555,"Reward",1,0
"16","WAIT",10,4,0,1.46050405502319,233.777236938477,"OfferQuit",1,0
"17","WAIT",10,20,1,10.0167679786682,251.827482938766,"Reward",1,0
"18","COGNITIVE",10,4,0,0.969698190689087,261.877166986465,"OfferQuit",1,0
"19","COGNITIVE",10,8,2,8.01694297790527,277.928321838379,"Forced Travel",1,0
"20","COGNITIVE",10,4,0,1.8287570476532,285.961407899857,"OfferQuit",1,0
"21","COGNITIVE",10,20,1,10.0003499984741,303.995266914368,"Reward",1,0
"22","WAIT",10,8,1,10.0170040130615,324.061656951904,"Reward",1,0
"23","WAIT",10,20,1,10.0161728858948,344.128493785858,"Reward",1,0
