"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,20,1,10.028538942337,17.072240114212,"Reward",1,1
"2","WAIT",10,4,0,0.96071982383728,27.1270499229431,"OfferQuit",1,1
"3","GRIP",10,8,1,10.028018951416,45.1890780925751,"Reward",1,1
"4","WAIT",10,8,1,10.0169470310211,65.2621660232544,"Reward",1,1
"5","GRIP",10,4,0,1.11252784729004,75.3124830722809,"OfferQuit",1,1
"6","WAIT",10,20,1,10.0170140266418,93.3630979061127,"Reward",1,1
"7","WAIT",10,4,0,0.944639921188354,103.413470983505,"OfferQuit",1,1
"8","WAIT",10,20,1,10.0168459415436,121.463979005814,"Reward",1,1
"9","GRIP",10,8,1,10.0228710174561,141.536736965179,"Reward",1,1
"10","WAIT",10,8,0,1.2218029499054,151.598222017288,"OfferQuit",1,1
"11","GRIP",10,4,0,0.780179977416992,159.631201982498,"OfferQuit",1,1
"12","GRIP",10,20,1,10.0204100608826,177.685998916626,"Reward",1,1
"13","WAIT",10,20,1,10.0169949531555,197.749797105789,"Reward",1,1
"14","GRIP",10,8,1,10.02920794487,217.82922410965,"Reward",1,1
"15","WAIT",10,8,0,1.28368782997131,227.884032011032,"OfferQuit",1,1
"16","WAIT",10,4,0,0.583431005477905,235.917648077011,"OfferQuit",1,1
"17","GRIP",10,4,0,0.553650140762329,243.951545953751,"OfferQuit",1,1
"18","GRIP",10,20,1,10.0327219963074,262.017689943314,"Reward",1,1
"19","GRIP",10,8,0,1.40213584899902,272.068742036819,"OfferQuit",1,1
"20","GRIP",10,20,1,10.0280549526215,290.130650043488,"Reward",1,1
"21","WAIT",10,20,1,10.0169730186462,310.203357934952,"Reward",1,1
"22","GRIP",10,4,0,0.963167905807495,320.253969907761,"OfferQuit",1,1
"23","WAIT",10,8,0,0.978276968002319,328.28724694252,"OfferQuit",1,1
"24","WAIT",10,4,0,1.03665590286255,336.320682048798,"OfferQuit",1,1
"25","GRIP",10,4,0,0.778720855712891,344.354780912399,"OfferQuit",1,1
"26","WAIT",10,20,1,10.0167860984802,362.405071973801,"Reward",1,1
"27","WAIT",10,4,0,0.678604125976562,372.45535993576,"OfferQuit",1,1
"28","WAIT",10,8,0,0.891761064529419,380.48947095871,"OfferQuit",1,1
"29","GRIP",10,8,0,0.830696105957031,388.522746086121,"OfferQuit",1,1
"30","GRIP",10,20,1,10.0261199474335,406.582710027695,"Reward",1,1
"31","WAIT",10,20,1,10.0170228481293,426.65706205368,"Reward",1,1
"32","WAIT",10,4,0,1.09947299957275,443.240703105927,"OfferQuit",2,0
"33","COGNITIVE",10,4,0,0.835190057754517,451.274533987045,"OfferQuit",2,0
"34","WAIT",10,20,1,10.0169920921326,469.325134992599,"Reward",2,0
"35","COGNITIVE",10,20,0,0.646733999252319,479.375274896622,"OfferQuit",2,0
"36","COGNITIVE",10,8,0,0.81834602355957,487.409262895584,"OfferQuit",2,0
"37","WAIT",10,8,0,0.974340915679932,495.442099094391,"OfferQuit",2,0
"38","COGNITIVE",10,8,0,0.709427833557129,503.47624206543,"OfferQuit",2,0
"39","WAIT",10,4,0,0.920840978622437,511.509817123413,"OfferQuit",2,0
"40","WAIT",10,8,0,0.765736103057861,519.543427944183,"OfferQuit",2,0
"41","WAIT",10,20,1,10.0167150497437,537.593997955322,"Reward",2,0
"42","COGNITIVE",10,4,0,0.850773811340332,547.643889904022,"OfferQuit",2,0
"43","COGNITIVE",10,20,1,10.0014359951019,565.762068033218,"Reward",2,0
