"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,4,0,1.11228799819946,7.04424691200256,"OfferQuit",1,0
"2","WAIT",10,4,0,0.744677066802979,15.0778229236603,"OfferQuit",1,0
"3","COGNITIVE",10,8,1,10.0011670589447,33.112263917923,"Reward",1,0
"4","COGNITIVE",10,20,1,10.0008602142334,53.1624350547791,"Reward",1,0
"5","WAIT",10,8,1,10.0171549320221,73.2287459373474,"Reward",1,0
"6","WAIT",10,20,1,10.0168659687042,93.2958168983459,"Reward",1,0
"7","COGNITIVE",10,20,1,10.0007688999176,113.346262931824,"Reward",1,0
"8","COGNITIVE",10,4,0,1.21732187271118,123.44588804245,"OfferQuit",1,0
"9","COGNITIVE",10,8,1,10.0006711483002,141.479984998703,"Reward",1,0
"10","WAIT",10,20,1,10.0171160697937,161.546547889709,"Reward",1,0
"11","WAIT",10,4,0,0.993083000183105,171.59641289711,"OfferQuit",1,0
"12","WAIT",10,8,1,10.0167689323425,189.646807909012,"Reward",1,0
"13","COGNITIVE",10,8,1,10.0009310245514,209.697681903839,"Reward",1,0
"14","WAIT",10,8,1,10.0173330307007,229.764113903046,"Reward",1,0
"15","WAIT",10,20,1,10.0171010494232,249.831249952316,"Reward",1,0
"16","WAIT",10,4,0,1.39314007759094,259.880729913712,"OfferQuit",1,0
"17","COGNITIVE",10,20,1,10.0025670528412,277.916281938553,"Reward",1,0
"18","COGNITIVE",10,4,0,1.06472206115723,287.965078115463,"OfferQuit",1,0
"19","COGNITIVE",10,20,1,10.0022699832916,305.999778985977,"Reward",1,0
"20","COGNITIVE",10,8,1,10.0006589889526,326.049103021622,"Reward",1,0
"21","COGNITIVE",10,4,0,1.10623002052307,336.098764896393,"OfferQuit",1,0
"22","WAIT",10,20,1,10.0172212123871,354.14907002449,"Reward",1,0
"23","WAIT",10,8,1,10.0169339179993,374.21607208252,"Reward",1,0
"24","WAIT",10,4,0,1.28219509124756,384.266052961349,"OfferQuit",1,0
"25","COGNITIVE",10,8,1,10.0007748603821,402.300087928772,"Reward",1,0
"26","WAIT",10,4,0,1.01115107536316,412.35006403923,"OfferQuit",1,0
"27","GRIP",10,20,1,10.0335011482239,437.050321102142,"Reward",2,1
"28","GRIP",10,8,1,10.0332510471344,457.133425951004,"Reward",2,1
"29","WAIT",10,8,1,10.0175199508667,477.200758934021,"Reward",2,1
"30","WAIT",10,20,1,10.0169250965118,497.267499923706,"Reward",2,1
"31","WAIT",10,4,0,1.56566619873047,507.317656040192,"OfferQuit",2,1
"32","GRIP",10,4,0,0.894671201705933,515.351154088974,"OfferQuit",2,1
"33","WAIT",10,20,1,10.0171730518341,533.401398897171,"Reward",2,1
"34","GRIP",10,4,0,0.94294285774231,543.450849056244,"OfferQuit",2,1
"35","WAIT",10,8,1,10.0173799991608,561.501750946045,"Reward",2,1
"36","WAIT",10,4,0,1.04037284851074,571.551830053329,"OfferQuit",2,1
"37","GRIP",10,8,1,10.0309581756592,589.615916013718,"Reward",2,1
"38","GRIP",10,20,1,10.0297610759735,609.698848962784,"Reward",2,1
"39","WAIT",10,20,1,10.0170640945435,629.852349996567,"Reward",2,1
"40","GRIP",10,4,0,1.20406985282898,639.902498006821,"OfferQuit",2,1
"41","GRIP",10,20,1,10.0321049690247,657.968296051025,"Reward",2,1
"42","GRIP",10,8,0,0.729904174804688,668.019926071167,"OfferQuit",2,1
"43","WAIT",10,8,0,0.935771942138672,676.053066968918,"OfferQuit",2,1
"44","WAIT",10,4,0,0.546670913696289,684.086612939835,"OfferQuit",2,1
"45","GRIP",10,20,1,10.0301189422607,702.14975810051,"Reward",2,1
"46","WAIT",10,8,0,0.828727006912231,712.20305109024,"OfferQuit",2,1
"47","WAIT",10,20,1,10.0167188644409,730.253864049911,"Reward",2,1
