14,4,1,14.02971601486206,21.074120044708252
14,8,1,14.031625986099243,41.160337924957275
14,4,1,14.029116868972778,61.242774963378906
14,8,1,14.031062126159668,81.32906889915466
14,20,1,14.02938199043274,101.41202998161316
14,20,1,14.030748128890991,121.49801993370056
14,8,1,14.028449058532715,141.58002185821533
14,4,0,0.050390005111694336,147.68657302856445
14,20,1,14.029475927352905,165.7494158744812
14,20,1,14.02988314628601,185.8343608379364
14,4,0,0.677577018737793,192.56664490699768
14,8,0,0.1759490966796875,196.7817828655243
14,20,1,14.031259059906006,214.83735489845276
14,8,1,14.029043912887573,234.91983199119568
14,8,1,14.03082799911499,255.00599598884583
14,4,0,0.5833959579467773,261.6432378292084
14,4,0,0.5206589698791504,266.1976239681244
14,20,1,14.029055833816528,284.25596499443054
14,4,0,0.5837821960449219,290.89503288269043
14,8,1,14.029339075088501,308.95761489868164
14,20,1,14.03060793876648,329.04477882385254
14,8,1,14.029969930648804,349.12901401519775
14,20,1,14.032683849334717,369.21591997146606
14,4,0,0.5053160190582275,375.77306485176086
14,20,1,14.03036618232727,393.83163690567017
14,20,1,14.029500007629395,413.91586995124817
10,20,0,0.0504610538482666,426.65380692481995
10,4,1,10.034518957138062,444.7711069583893
10,8,1,10.019089937210083,464.8403148651123
10,8,1,10.033837795257568,484.92277097702026
10,4,1,10.034158945083618,505.0074429512024
10,20,1,10.018990993499756,525.0770699977875
10,20,1,10.03370213508606,545.1590929031372
10,8,1,10.033663034439087,565.2440679073334
10,4,0,0.5200450420379639,575.81480884552
10,4,0,0.08205294609069824,583.9275929927826
10,20,1,10.032919883728027,601.9955170154572
10,8,1,10.033908128738403,622.0813069343567
10,4,1,10.033313989639282,642.164628982544
10,20,1,10.03427004814148,662.2503850460052
10,8,1,10.034583806991577,682.3518929481506
10,8,1,10.033339977264404,702.435341835022
10,20,1,10.03269100189209,722.5191938877106
10,4,1,10.018101930618286,743.6040990352631
10,4,1,10.032934188842773,763.6863548755646
10,8,0,0.12887191772460938,773.866621017456
10,20,1,10.032357931137085,791.9373528957367
10,20,1,10.032541990280151,812.0218558311462
10,4,1,10.031996011734009,832.1064419746399
2,8,1,2.025639057159424,850.6496148109436
2,20,1,2.0252389907836914,870.7341368198395
2,4,1,2.025613784790039,890.8190739154816
2,4,1,2.02516508102417,910.9031460285187
2,20,1,2.0256600379943848,930.9882318973541
2,8,1,2.0249860286712646,951.0720360279083
2,8,1,2.0252089500427246,971.1569089889526
2,20,1,2.0254549980163574,991.2413890361786
2,4,1,2.024109125137329,1011.4081008434296
2,20,1,2.0253210067749023,1031.4935858249664
2,4,1,2.025536060333252,1051.5785059928894
2,8,1,2.0241029262542725,1071.6617059707642
2,4,1,2.025169849395752,1091.7471690177917
2,20,1,2.02402400970459,1111.8306348323822
2,8,1,2.0250489711761475,1131.9163718223572
2,8,1,2.02643084526062,1152.0033719539642
2,20,1,2.0243799686431885,1172.0858929157257
2,4,1,2.025430917739868,1192.1716170310974
2,20,1,2.0252151489257812,1212.2556529045105
2,20,1,2.025607109069824,1232.3405969142914
2,4,1,2.0248520374298096,1252.424742937088
0,0,0,0,1269.4745218753815
14,20,0,0.17596101760864258,1320.8954439163208
14,20,1,14.031017065048218,1338.9669768810272
14,4,1,14.029444932937622,1359.0496928691864
14,4,1,14.03073501586914,1379.135761976242
14,8,1,14.031061887741089,1399.2205138206482
14,8,1,14.02867317199707,1419.302794933319
14,8,1,14.028946876525879,1439.38725399971
14,4,1,14.029727935791016,1459.4729669094086
14,20,1,14.027405977249146,1479.555312871933
14,8,1,14.028552055358887,1499.640772819519
14,4,1,14.029585838317871,1519.7263209819794
14,20,1,14.029385805130005,1539.8106319904327
14,8,1,14.03082013130188,1559.896633863449
14,20,1,14.029147863388062,1579.979465007782
14,4,0,0.48929810523986816,1586.5242538452148
14,20,1,14.028659105300903,1604.5806658267975
14,8,0,0.4730079174041748,1611.1090078353882
14,4,0,0.48914194107055664,1615.6256849765778
14,20,1,14.03012990951538,1633.6850249767303
14,8,0,0.39502787590026855,1640.2344508171082
14,20,1,14.029759883880615,1658.302700996399
14,4,1,14.027341842651367,1678.385344028473
14,8,1,14.028226137161255,1698.4702248573303
14,4,1,14.028228998184204,1718.5547478199005
14,8,1,14.02930998802185,1738.6402728557587
10,20,1,10.034492015838623,1761.228593826294
10,8,1,10.03442120552063,1781.3135368824005
10,20,1,10.033124923706055,1801.3967909812927
10,8,1,10.033775806427002,1821.4815340042114
10,4,1,10.03269910812378,1841.5643088817596
10,4,1,10.031904935836792,1861.6481850147247
10,20,1,10.032052993774414,1881.7325348854065
10,4,1,10.032006978988647,1901.8163039684296
10,8,1,10.031902074813843,1921.900733947754
10,4,1,10.033039093017578,1941.9856398105621
10,8,1,10.032978057861328,1962.0703568458557
10,20,1,10.030198097229004,1982.151832818985
10,8,1,10.032214879989624,2002.237900018692
10,4,1,10.033733129501343,2022.324052810669
10,20,1,10.033715009689331,2042.4078660011292
10,20,1,10.0330171585083,2062.4925758838654
10,4,1,10.033458948135376,2082.5772290229797
10,8,1,10.03194808959961,2102.659943819046
10,4,1,10.03260612487793,2122.7447888851166
10,4,1,10.032135009765625,2142.828588962555
10,20,1,10.033105850219727,2162.9136090278625
2,4,1,2.0246150493621826,2181.355572938919
2,20,1,2.0250120162963867,2201.43874502182
2,8,1,2.0244710445404053,2221.523262023926
2,4,1,2.025075912475586,2241.608300924301
2,20,1,2.0247480869293213,2261.692370891571
2,8,1,2.024866819381714,2281.7764389514923
2,4,1,2.025934934616089,2301.861734867096
2,20,1,2.0244531631469727,2321.944604873657
2,4,1,2.024358034133911,2342.0279908180237
2,8,1,2.025642156600952,2362.1129438877106
2,8,1,2.024806022644043,2382.1954638957977
2,20,1,2.024817943572998,2402.2792768478394
2,20,1,2.025036096572876,2422.479740858078
2,8,1,2.025771141052246,2442.5640258789062
2,4,1,2.02376389503479,2462.6456220149994
2,20,1,2.024683952331543,2482.7480878829956
2,4,1,2.024442195892334,2502.831419944763
2,8,1,2.0250110626220703,2522.9139590263367
2,20,1,2.0247089862823486,2542.9989700317383
2,4,1,2.025017023086548,2563.08287191391
2,4,1,2.0257620811462402,2583.1654798984528
