"","Handling","Offer","Choice","RT","Experiment.Time","Block"
"1",10,20,2,9.9989709854126,17.0428919792175,1
"2",10,4,1,10.0165030956268,35.093493938446,1
"3",10,8,1,9.99951910972595,55.1431379318237,1
"4",10,4,0,0.486118078231812,65.6961898803711,1
"5",10,20,1,10.0160291194916,83.7430589199066,1
"6",10,8,1,9.99940204620361,103.793116807938,1
"7",10,4,1,9.99863004684448,123.842069864273,1
"8",10,20,1,9.99959492683411,143.893126964569,1
"9",10,8,1,9.99929189682007,163.942821979523,1
"10",10,20,1,9.99942088127136,183.993113994598,1
"11",10,4,1,9.99907398223877,204.042755842209,1
"12",10,8,1,10.016480922699,224.10936999321,1
"13",10,20,1,9.99966096878052,244.159740924835,1
"14",10,4,0,0.370776891708374,254.58092880249,1
"15",10,4,0,0.525756120681763,263.13608288765,1
"16",10,20,1,9.99951505661011,281.176376819611,1
"17",10,8,1,10.0160591602325,301.24295592308,1
"18",10,8,1,9.99889206886292,321.292724847794,1
"19",10,8,1,9.99872803688049,341.342252969742,1
"20",10,20,1,9.99876403808594,361.392753839493,1
"21",10,4,0,0.679924964904785,372.123131990433,1
"22",10,8,1,10.0004789829254,390.160775899887,1
"23",10,4,0,0.352514028549194,400.562686920166,1
"24",10,20,1,9.99936389923096,418.592753887177,1
"25",2,20,1,1.99989008903503,437.426991939545,2
"26",2,4,1,2.00020694732666,457.47685790062,2
"27",2,8,1,1.99952983856201,477.526329994202,2
"28",2,20,1,2.0162889957428,497.59314084053,2
"29",2,8,1,1.99909901618958,517.642733812332,2
"30",2,4,1,1.99919199943542,537.692711830139,2
"31",2,20,2,2.01710510253906,557.760630846024,2
"32",2,8,1,1.99965906143188,575.793131828308,2
"33",2,8,1,1.99978494644165,595.842931985855,2
"34",2,4,2,2.01774096488953,615.910503864288,2
"35",2,20,1,2.01660895347595,633.959804773331,2
"36",2,4,1,2.00021505355835,654.0103328228,2
"37",2,4,1,1.99938893318176,674.059315919876,2
"38",2,20,2,2.01730298995972,694.127544879913,2
"39",2,8,1,1.9993269443512,712.159296989441,2
"40",2,8,2,2.01652598381042,732.226720809937,2
"41",2,4,1,1.99942684173584,750.259561777115,2
"42",2,20,2,2.01587104797363,770.325853824615,2
"43",2,20,1,1.99973297119141,788.360050916672,2
"44",2,4,1,1.99964308738708,808.409482955933,2
"45",2,4,1,1.99924397468567,828.459233999252,2
"46",2,20,1,2.00062704086304,848.510420799255,2
"47",14,20,1,14.0000250339508,886.909570932388,3
"48",14,8,1,14.016254901886,906.976134777069,3
"49",14,20,1,13.9990870952606,927.025786876678,3
"50",14,4,0,0.584671020507812,933.66114783287,3
"51",14,4,0,0.534204959869385,938.227809906006,3
"52",14,8,1,13.9995901584625,956.259491920471,3
"53",14,4,0,0.338316917419434,962.648115873337,3
"54",14,20,1,13.9994239807129,980.676143884659,3
"55",14,4,0,0.293462038040161,987.020139932632,3
"56",14,8,2,14.0164148807526,1005.0761179924,3
"57",14,8,1,13.9993619918823,1023.10918688774,3
"58",14,20,1,14.0003249645233,1043.15946888924,3
"59",14,4,0,0.318228006362915,1049.5280008316,3
"60",14,4,0,0.255007028579712,1053.81507182121,3
"61",14,20,1,14.0158882141113,1071.85919594765,3
"62",14,8,1,13.99933385849,1091.9091629982,3
"63",14,8,1,13.9992809295654,1111.95912599564,3
"64",14,20,1,14.0169649124146,1132.02697777748,3
"65",14,8,1,13.9998290538788,1152.07619285583,3
"66",14,20,1,14.0007619857788,1172.1261048317,3
"67",14,4,0,0.584903001785278,1178.7613568306,3
"68",14,4,0,0.567347049713135,1183.36083388329,3
"69",14,20,1,13.999165058136,1201.3925178051,3
"70",14,8,1,13.9991610050201,1221.49248290062,3
"71",14,8,1,13.9990119934082,1241.54226088524,3
"72",14,4,0,0.396610975265503,1247.98974990845,3
"73",14,20,1,14.00146484375,1266.02798080444,3
"74",14,8,1,13.999233007431,1286.07596683502,3
"75",10,8,1,10.0002028942108,1338.72686481476,4
"76",10,20,1,10.0164427757263,1358.7927069664,4
"77",10,8,1,10.0153930187225,1378.85862493515,4
"78",10,20,1,9.99900698661804,1398.90870881081,4
"79",10,4,0,0.353718996047974,1409.3136048317,4
"80",10,4,1,10.016086101532,1427.35933494568,4
"81",10,4,0,0.280059814453125,1437.68997478485,4
"82",10,8,1,9.99975299835205,1455.72607398033,4
"83",10,4,0,0.43171501159668,1466.20755290985,4
"84",10,8,1,9.99928498268127,1484.24243783951,4
"85",10,20,1,10.0013949871063,1504.29323077202,4
"86",10,20,1,9.99918699264526,1524.34227895737,4
"87",10,4,0,0.202508926391602,1534.59553480148,4
"88",10,4,0,0.662505149841309,1543.28930497169,4
"89",10,20,1,10.0002799034119,1561.32570981979,4
"90",10,8,1,10.0158438682556,1581.39242577553,4
"91",10,8,1,9.99916100502014,1601.44240498543,4
"92",10,20,1,9.99910998344421,1621.49231600761,4
"93",10,8,1,9.99936890602112,1641.54261779785,4
"94",10,4,0,0.532727003097534,1652.12597179413,4
"95",10,20,1,9.99916291236877,1670.15901899338,4
"96",10,4,0,0.330246925354004,1680.53982281685,4
"97",10,20,1,9.99943399429321,1698.57563686371,4
"98",10,8,1,9.99980282783508,1718.62591099739,4
"99",10,20,1,9.99921798706055,1738.67568898201,4
"100",2,20,1,1.99998497962952,1756.87666678429,5
"101",2,8,1,2.01693916320801,1776.94314289093,5
"102",2,4,1,1.99973607063293,1796.99261784554,5
"103",2,8,1,1.99986815452576,1817.04307389259,5
"104",2,4,1,1.99990582466125,1837.09305000305,5
"105",2,20,1,1.99938797950745,1857.1425318718,5
"106",2,4,1,4.53453803062439,1879.72733187675,5
"107",2,20,1,2.0011191368103,1899.77943491936,5
"108",2,4,1,1.9993588924408,1919.82751488686,5
"109",2,8,1,2.00057196617126,1939.8788599968,5
"110",2,20,2,2.01730799674988,1959.94495677948,5
"111",2,8,1,1.99943494796753,1977.97777485847,5
"112",2,4,1,2.01697182655334,1998.04525899887,5
"113",2,4,1,2.00044107437134,2018.09516382217,5
"114",2,8,1,1.99945592880249,2038.14444088936,5
"115",2,20,1,2.0168399810791,2058.21165585518,5
"116",2,20,1,2.0012629032135,2078.26297783852,5
"117",2,8,1,1.99920392036438,2098.31084179878,5
"118",2,4,1,2.01608300209045,2118.37773394585,5
"119",2,20,1,2.00064516067505,2138.42762589455,5
"120",2,8,2,2.01757192611694,2158.49550700188,5
"121",14,20,1,13.9992501735687,2195.01102089882,6
"122",14,20,1,14.0160241127014,2215.07766985893,6
"123",14,8,1,14.0163159370422,2235.14411377907,6
"124",14,8,1,13.9993438720703,2255.19408297539,6
"125",14,4,0,0.301990032196045,2261.54681277275,6
"126",14,4,0,0.300640821456909,2265.87909698486,6
"127",14,4,0,0.357153177261353,2270.26898598671,6
"128",14,20,2,4.01574993133545,2278.31072187424,6
"129",14,4,0,0.284340143203735,2282.62911295891,6
"130",14,8,1,13.9994978904724,2300.66096496582,6
"131",14,8,1,13.9991319179535,2320.71073389053,6
"132",14,20,1,14.000727891922,2340.76172399521,6
"133",14,8,1,14.0158889293671,2360.82736182213,6
"134",14,4,0,0.267565011978149,2367.14564085007,6
"135",14,20,1,13.9991908073425,2385.17735600471,6
"136",14,20,1,14.0157978534698,2405.24404096603,6
"137",14,4,0,1.23667597770691,2412.53060984612,6
"138",14,8,1,13.999037027359,2430.56038284302,6
"139",14,8,1,14.0008020401001,2450.61074090004,6
"140",14,20,1,14.0161781311035,2470.67743587494,6
"141",14,4,0,0.316021919250488,2477.04424786568,6
"142",14,4,0,0.214531183242798,2481.29294800758,6
"143",14,20,1,14.0166020393372,2499.34471297264,6
"144",14,8,1,13.9987277984619,2519.39364099503,6
"145",14,4,0,0.538802862167358,2525.98364400864,6
"146",14,8,1,14.0163700580597,2544.02760696411,6
"147",14,20,1,14.0164749622345,2564.09430384636,6
"148",14,4,0,0.290849924087524,2570.43573880196,6
"149",14,20,1,14.0003921985626,2588.46177792549,6
