"Handling","Reward","Choice","RT","Experiment.Time","Block"
14,20,1,14.0246980190277,21.0658371448517,1
14,8,1,14.0214080810547,41.1455039978027,1
14,4,1,14.0215032100677,61.2291860580444,1
14,8,1,14.0218560695648,81.312814950943,1
14,20,1,14.0280780792236,101.402405977249,1
14,4,0,2.51934409141541,109.976814985275,1
14,20,1,14.0322830677032,128.039977073669,1
14,4,1,14.0305960178375,148.121438026428,1
14,20,1,14.0222887992859,168.196521043777,1
14,4,1,14.0212728977203,188.278670072556,1
14,8,0,0.237930059432983,194.578387975693,1
14,8,1,14.0222859382629,212.629900932312,1
14,8,1,14.0216581821442,232.712398052216,1
14,8,1,14.0218920707703,252.796041965485,1
14,20,1,14.0215489864349,272.878958940506,1
14,4,1,14.0213720798492,292.961945056915,1
14,20,1,14.0221910476685,313.046230077744,1
14,4,1,14.0217452049255,333.130810022354,1
14,20,1,14.0219810009003,353.213463068008,1
14,4,1,14.0219688415527,373.296724081039,1
14,8,1,14.0213918685913,393.429823160172,1
14,8,1,14.0213630199432,413.513072013855,1
10,4,1,10.0242490768433,436.247411966324,2
10,20,1,10.0211770534515,456.328269958496,2
10,8,1,10.0210249423981,476.411635160446,2
10,8,1,10.0205481052399,496.494127988815,2
10,20,1,10.0178170204163,516.574800014496,2
10,4,1,10.0210609436035,536.644483089447,2
10,8,0,5.31679582595825,552.023594141006,2
10,4,1,10.0211918354034,570.078174114227,2
10,20,1,10.0210690498352,590.161417007446,2
10,8,1,10.0214700698853,610.24503493309,2
10,20,1,10.0205581188202,630.327409982681,2
10,4,1,10.03276014328,650.422930002213,2
10,20,1,10.0277199745178,670.501503944397,2
10,4,1,10.023866891861,690.580747127533,2
10,4,1,10.0312159061432,710.671215057373,2
10,8,1,10.0211129188538,730.744365930557,2
10,8,1,10.0228481292725,750.83055305481,2
10,20,1,10.0203640460968,770.911460161209,2
10,8,1,10.0206308364868,790.995103120804,2
10,8,1,10.020693063736,811.078464984894,2
10,4,1,10.0206530094147,831.16172003746,2
2,4,1,2.01903700828552,849.508579969406,3
2,8,0,0.0821671485900879,867.638525009155,3
