"Handling","Reward","Choice","RT","Experiment.Time","Block"
10,20,0,0.0826139450073242,7.1271710395813,1
10,8,1,10.0286130905151,25.1899878978729,1
10,20,1,10.0335721969604,45.2784860134125,1
10,4,0,1.01905012130737,56.3473379611969,1
10,4,0,1.01907086372375,65.3980960845947,1
10,8,1,10.0222918987274,83.4506161212921,1
10,4,0,1.01918506622314,94.5319049358368,1
10,8,1,10.0319509506226,112.593534946442,1
10,4,1,10.0278770923615,132.674679994583,1
10,8,1,10.0226080417633,152.752465009689,1
10,20,1,10.0227348804474,172.88631105423,1
10,20,1,10.0245950222015,192.972108125687,1
10,4,1,10.0229690074921,213.054353952408,1
10,8,1,10.0224421024323,233.137200117111,1
10,4,0,1.01899695396423,244.217286109924,1
10,20,1,10.0230169296265,262.271704912186,1
10,20,1,10.027184009552,282.359285116196,1
10,8,1,10.0225210189819,302.438196897507,1
10,8,1,10.026134967804,322.52694106102,1
10,20,1,10.0225729942322,342.607049942017,1
10,8,0,1.01908302307129,353.687017917633,1
10,4,0,1.02014899253845,362.738945007324,1
10,20,1,10.0221638679504,380.791110038757,1
10,4,0,1.03569006919861,391.886357069016,1
10,20,1,10.0222730636597,409.941096067429,1
14,8,1,14.0267210006714,440.91219496727,2
14,20,1,14.0238108634949,460.99232006073,2
14,4,0,1.01897287368774,468.071062088013,2
14,20,1,14.0281839370728,486.130360126495,2
14,8,0,1.01942896842957,493.205266952515,2
14,4,0,1.01963090896606,498.255670070648,2
14,4,0,1.01923894882202,503.304779052734,2
14,20,1,14.0241250991821,521.360323905945,2
14,8,0,1.02405214309692,528.443624973297,2
14,8,0,1.01918411254883,533.489212036133,2
14,4,0,1.01923894882202,538.539129972458,2
14,20,1,14.0317759513855,556.601886034012,2
14,4,0,1.01898503303528,563.67275094986,2
14,8,0,1.01932692527771,568.723207950592,2
14,4,0,1.01954817771912,573.773597002029,2
14,20,1,14.0242810249329,591.82799911499,2
14,20,1,14.0236501693726,611.911185026169,2
14,8,0,1.01914095878601,618.990389108658,2
14,20,1,14.0190899372101,637.040364980698,2
14,4,0,1.02176308631897,644.109817028046,2
14,4,0,1.01928782463074,649.157761096954,2
14,8,0,1.01938199996948,654.207991123199,2
14,20,1,14.0238959789276,672.262679100037,2
14,8,0,1.01928496360779,679.341803073883,2
14,20,1,14.0237720012665,697.396057128906,2
14,20,1,14.0236809253693,717.479869127274,2
14,8,0,1.01895809173584,724.560065984726,2
14,4,0,1.02002787590027,729.611072063446,2
14,4,0,1.01962494850159,734.661049127579,2
14,8,0,1.02164697647095,739.712678909302,2
14,4,0,1.02164912223816,744.763025999069,2
14,4,0,1.0224552154541,749.81501698494,2
14,8,0,1.01935005187988,754.860847949982,2
14,8,0,1.01909804344177,759.910738945007,2
14,20,1,14.0235569477081,777.965646982193,2
14,20,1,14.0238020420074,798.049050092697,2
14,4,0,1.01984906196594,805.129230976105,2
14,8,0,1.02007484436035,810.179141044617,2
14,4,0,1.01941299438477,815.228523015976,2
14,8,0,1.01994800567627,820.278994083405,2
14,20,1,14.023332118988,838.333123922348,2
2,8,0,1.01909995079041,851.727292060852,3
2,8,1,2.0194571018219,869.778357982635,3
2,4,0,1.01947498321533,888.845003128052,3
2,20,1,2.0198290348053,906.962682008743,3
2,20,1,2.01933598518372,927.04554104805,3
2,4,1,2.01933407783508,947.112421989441,3
2,4,1,2.01965594291687,967.180133104324,3
2,20,1,2.01965999603271,987.263611078262,3
2,4,0,1.01999402046204,1006.35452508926,3
2,8,1,2.01945209503174,1024.41433000565,3
2,8,1,2.0192391872406,1044.49768400192,3
2,20,1,2.02386093139648,1064.5689239502,3
2,8,1,2.02399921417236,1084.65320801735,3
2,8,1,2.01934909820557,1104.73201203346,3
2,4,1,2.01949906349182,1124.79896497726,3
2,20,1,2.02642202377319,1144.87325310707,3
2,20,1,2.01983189582825,1164.95187997818,3
2,4,0,1.01913690567017,1184.03445005417,3
2,4,0,1.02001881599426,1201.08530807495,3
2,8,1,2.01962089538574,1219.13558506966,3
2,20,1,2.02013516426086,1239.2200729847,3
2,8,1,2.03018379211426,1259.39698505402,3
10,20,1,10.0224540233612,1313.48824095726,4
10,4,0,1.01910901069641,1324.56886100769,4
10,8,1,10.0211670398712,1342.61990809441,4
10,4,0,1.02124905586243,1353.70458698273,4
10,8,0,1.0201370716095,1362.75374698639,4
10,20,1,10.0226180553436,1380.80603909492,4
10,4,0,1.01884603500366,1391.88665890694,4
10,20,1,10.0224320888519,1409.94002199173,4
10,4,0,1.01934194564819,1421.02102994919,4
10,8,0,1.01930904388428,1430.07081103325,4
10,20,1,10.0226540565491,1448.12309193611,4
10,8,0,1.01964592933655,1459.20478606224,4
10,20,1,10.0223081111908,1477.25777792931,4
10,4,0,1.01957702636719,1488.33865094185,4
10,8,0,1.02149605751038,1497.39066696167,4
10,8,0,1.01929187774658,1506.43862009048,4
10,20,1,10.0221271514893,1524.49183797836,4
10,4,0,1.01922798156738,1535.57232689857,4
10,8,0,1.02390789985657,1544.62724804878,4
10,20,1,10.0225360393524,1562.67607712746,4
10,20,1,10.0224370956421,1582.7600300312,4
10,4,0,1.01921105384827,1593.83997297287,4
10,4,0,1.01940584182739,1602.89161491394,4
10,8,0,1.01923489570618,1611.94150209427,4
10,20,1,10.017098903656,1629.99013710022,4
10,8,0,1.02259707450867,1641.06245589256,4
10,20,1,10.0340371131897,1659.12151002884,4
10,4,0,1.01902103424072,1670.19173002243,4
10,4,0,1.0192859172821,1679.24273991585,4
10,8,0,1.01993298530579,1688.29343104362,4
10,20,1,10.0221741199493,1706.34565401077,4
14,8,0,1.01892304420471,1723.95845389366,5
14,20,1,14.0236959457397,1742.0133330822,5
14,8,0,1.01915216445923,1749.0924270153,5
14,4,0,1.01927495002747,1754.14274692535,5
14,20,0,1.01921486854553,1759.19258189201,5
14,4,0,1.01960301399231,1764.24287509918,5
14,4,0,1.0191490650177,1769.29302000999,5
14,8,0,1.01955199241638,1774.34300589561,5
14,8,0,1.01962113380432,1779.39346599579,5
14,4,0,1.01957607269287,1784.44348502159,5
14,20,1,14.023442029953,1802.49726510048,5
14,20,1,14.0238080024719,1822.58150792122,5
14,4,0,1.01922202110291,1829.65911197662,5
14,8,0,1.01944303512573,1834.7110440731,5
14,20,1,14.0234360694885,1852.76496911049,5
14,8,0,1.01916003227234,1859.84437894821,5
14,4,0,1.01934289932251,1864.89434504509,5
14,20,1,14.0237250328064,1882.94908499718,5
14,4,0,1.01885485649109,1890.02793812752,5
14,8,0,1.0190749168396,1895.07815790176,5
14,20,1,14.0231950283051,1913.13235807419,5
14,8,0,1.01921510696411,1920.21204590797,5
14,4,0,1.01888608932495,1925.2619240284,5
14,20,1,14.023885011673,1943.31639003754,5
14,4,0,1.01884508132935,1950.39567494392,5
14,8,0,1.023362159729,1955.44987297058,5
14,8,0,1.02127480506897,1960.49822807312,5
14,20,1,14.0231070518494,1978.54975700378,5
14,20,1,14.023542881012,1998.63423991203,5
14,4,0,1.01901197433472,2005.71336293221,5
14,8,0,1.01934289932251,2010.76373505592,5
14,20,1,14.0234389305115,2028.81794095039,5
14,4,0,1.0191638469696,2035.89883589745,5
14,4,0,1.01894593238831,2041.0650908947,5
14,20,0,1.01909685134888,2046.1157181263,5
14,8,0,1.01930594444275,2051.16453790665,5
14,20,1,14.0234899520874,2069.21901011467,5
14,8,0,1.01892685890198,2076.29860091209,5
14,20,0,1.01928400993347,2081.34919095039,5
14,8,0,1.01895499229431,2086.40000605583,5
14,4,0,1.02242803573608,2091.45242810249,5
