"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
10,20,1,0.894129991531372,1.99951100349426,9.06321501731873,"0",0,0,1
10,20,1,0.534757852554321,3.99977397918701,11.0634789466858,"0",0,3,1
10,20,1,0.944332838058472,6.0164680480957,13.0801720619202,"0",2,2,1
10,20,1,0.719358921051025,7.99957609176636,15.0632798671722,"0",0,3,1
10,20,2,1.00006699562073,9.99939703941345,17.0631010532379,"0",0,2,1
10,20,1,0,9.99960803985596,17.0633108615875,"Reward",0,0,1
10,4,2,1.00006890296936,1.99958300590515,29.1138529777527,"0",0,5,1
10,4,2,0.0078279972076416,3.99920988082886,31.1134810447693,"0",0,1,1
10,4,2,0,3.99946284294128,31.1137318611145,"Forced travel",0,0,1
10,8,1,0.994428873062134,1.99918508529663,41.1467819213867,"0",1,2,1
10,8,2,0.995665073394775,4.01596808433533,43.1635639667511,"0",2,2,1
10,8,1,0.843477964401245,5.9991979598999,45.1467950344086,"0",1,6,1
10,8,1,0.6039879322052,7.99919986724854,47.1467950344086,"0",1,1,1
10,8,1,0.601583003997803,9.9990119934082,49.1466069221497,"0",1,2,1
10,8,1,0,9.99923491477966,49.1468298435211,"Reward",0,0,1
10,20,2,0.747690916061401,2.01622891426086,61.2301740646362,"0",2,3,1
10,20,1,0.637135982513428,3.99961709976196,63.2135629653931,"0",0,0,1
10,20,1,0.748143911361694,6.01627707481384,65.2302229404449,"0",2,5,1
10,20,1,0.656798124313354,7.99954104423523,67.2134869098663,"0",1,6,1
10,20,2,0.881303071975708,10.0158751010895,69.2298200130463,"0",2,1,1
10,20,2,0,10.016077041626,69.2300219535828,"Forced travel",0,0,1
10,8,1,0.66481614112854,2.0161759853363,79.2801568508148,"0",2,4,1
10,8,1,0.812639951705933,3.99929189682007,81.2632720470428,"0",1,7,1
10,8,1,0.671396017074585,5.99952697753906,83.2635078430176,"0",1,1,1
10,8,1,0.72671103477478,7.9995219707489,85.2635040283203,"0",1,4,1
10,8,1,0.755770206451416,9.99951601028442,87.2634980678558,"0",0,4,1
10,8,1,0,10.0006430149078,87.264622926712,"Reward",0,0,1
10,4,1,0.774533987045288,1.99928617477417,99.3135008811951,"0",0,3,1
10,4,1,0.706330060958862,3.99893307685852,101.313147068024,"0",0,2,1
10,4,1,0.514168977737427,5.99933218955994,103.313545942307,"0",0,6,1
10,4,2,0.996742010116577,8.0156512260437,105.32986497879,"0",2,2,1
10,4,1,0.765500068664551,10.0158870220184,107.330101966858,"0",2,7,1
10,4,1,0,10.0161490440369,107.330361843109,"Reward",0,0,1
10,4,1,0.69300103187561,1.99916386604309,119.380202054977,"0",0,2,1
10,4,1,0.630285024642944,3.99911594390869,121.380154848099,"0",0,0,1
10,4,1,0.682158946990967,5.9990918636322,123.380131006241,"0",0,4,1
10,4,1,0.746705055236816,8.01570081710815,125.396739959717,"0",2,6,1
10,4,1,0.731325149536133,10.0156919956207,127.396730899811,"0",2,2,1
10,4,1,0,10.0159518718719,127.396988868713,"Reward",0,0,1
10,20,1,0.966685056686401,1.99938488006592,139.446738958359,"0",1,1,1
10,20,1,0.568701982498169,3.99925494194031,141.446608066559,"0",1,6,1
10,20,1,0.479454040527344,5.99951195716858,143.446863889694,"0",0,2,1
10,20,1,0.785157918930054,7.99925303459167,145.446605920792,"0",0,4,1
10,20,1,0.73179292678833,10.0160610675812,147.463414907455,"0",2,7,1
10,20,1,0,10.0183019638062,147.465653896332,"Reward",0,0,1
10,8,1,0.694805860519409,1.99996614456177,159.513489961624,"0",1,0,1
10,8,2,0.813899040222168,3.99967813491821,161.513201951981,"0",2,0,1
10,8,1,0.553215026855469,5.99992394447327,163.513448953629,"0",0,6,1
10,8,1,0.681557178497314,8.01663208007812,165.530156850815,"0",2,4,1
10,8,1,0.819170951843262,9.99975204467773,167.51327586174,"0",1,0,1
10,8,1,0,9.99996304512024,167.513485908508,"Reward",0,0,1
10,4,0,1.16766500473022,1.16770696640015,178.731850862503,"0",2,5,1
10,4,0,0,1.16880202293396,178.732945919037,"Quit",0,0,1
10,8,1,0.652700901031494,1.99925804138184,188.763473987579,"0",0,3,1
10,8,1,0.7133469581604,4.01570200920105,190.779917001724,"0",2,4,1
10,8,2,0.996968030929565,6.01570820808411,192.779922962189,"0",2,6,1
10,8,1,0.99734902381897,7.99924921989441,194.763463973999,"0",2,4,1
10,8,1,0.582311868667603,9.99924206733704,196.76345705986,"0",0,1,1
10,8,1,0,9.99950504302979,196.76371884346,"Reward",0,0,1
10,20,1,0.593516111373901,1.99913501739502,208.81346988678,"0",0,2,1
10,20,1,0.671123027801514,3.99883008003235,210.813164949417,"0",1,7,1
10,20,1,0.724130868911743,5.99910807609558,212.813443899155,"0",0,4,1
