"Handling","Reward","Choice","RT","Experiment.Time","Block"
14,20,1,14.0208551883698,21.0620679855347,1
14,8,1,14.0345509052277,41.1608738899231,1
14,20,1,14.018707036972,61.2299768924713,1
14,4,0,1.0217010974884,68.3007609844208,1
14,4,0,1.0194399356842,73.3491399288177,1
14,8,1,14.0243380069733,91.4039399623871,1
14,4,0,1.01962399482727,98.4840550422668,1
14,8,1,14.0239360332489,116.538667917252,1
14,20,1,14.0247991085052,136.624228954315,1
14,20,1,14.0242109298706,156.708370923996,1
14,4,0,1.01903295516968,163.787843942642,1
14,8,1,14.0243389606476,181.843226909637,1
14,8,0,1.01976704597473,188.923361063004,1
14,20,1,14.0247142314911,206.978276014328,1
14,4,0,1.01919388771057,214.05762887001,1
14,4,0,1.01929807662964,219.107564926147,1
14,20,1,14.0246789455414,237.164202928543,1
14,8,0,1.01924610137939,244.243141889572,1
14,8,0,1.01957702636719,249.294015884399,1
14,20,1,14.0269911289215,267.351814985275,1
14,4,0,1.01906108856201,274.428479909897,1
14,20,1,14.024729013443,292.484605073929,1
14,8,0,1.02158689498901,299.566065073013,1
14,4,0,1.02172303199768,304.667648077011,1
14,4,0,1.01975607872009,309.715948104858,1
14,8,0,1.01914691925049,314.765558958054,1
14,8,0,1.019122838974,319.816060066223,1
14,4,0,1.01899313926697,324.866503000259,1
14,20,1,14.0243828296661,342.920597076416,1
14,20,1,14.0237531661987,363.005857944489,1
14,4,0,1.02538990974426,370.092674016953,1
14,20,1,14.0239839553833,388.158138036728,1
14,20,1,14.0187129974365,408.237387895584,1
14,4,0,1.02171087265015,415.324423074722,1
10,20,1,10.0231077671051,436.658827066422,2
10,20,1,10.0225460529327,456.74337887764,2
10,8,1,10.0245580673218,476.829386949539,2
10,4,0,1.01903891563416,487.909059047699,2
10,8,1,10.0237908363342,505.96438908577,2
10,4,1,10.0226268768311,526.047789096832,2
10,8,1,10.0250267982483,546.134829998016,2
10,4,0,1.01910901069641,557.213249921799,2
10,20,1,10.0232031345367,575.268503904343,2
10,4,0,1.02172207832336,586.351617097855,2
10,20,1,10.0253000259399,604.405844926834,2
10,8,0,1.02195501327515,615.48736000061,2
10,8,0,1.02183318138123,624.537704944611,2
10,20,1,10.0297899246216,642.596147060394,2
10,20,1,10.0185930728912,662.669682025909,2
10,8,1,10.0223660469055,682.741342067719,2
10,4,0,1.01934099197388,693.822762966156,2
10,4,0,1.02366185188293,702.878134012222,2
10,4,0,1.01915287971497,711.924338102341,2
10,4,0,1.01907396316528,720.974838018417,2
10,8,1,10.0228140354156,739.029000997543,2
10,20,0,7.03689002990723,756.127676010132,2
10,8,1,10.0244140625,774.182734012604,2
10,20,1,10.0224361419678,794.265857934952,2
10,20,1,10.0224130153656,814.350759029388,2
10,4,0,1.01905584335327,825.431811094284,2
10,4,0,1.01957201957703,834.482794046402,2
2,20,1,2.02043890953064,856.052052021027,3
2,8,1,2.01938199996948,876.135339975357,3
2,8,1,2.01994299888611,896.220525979996,3
2,20,1,2.01970791816711,916.371566057205,3
2,4,1,2.01989507675171,936.456456899643,3
2,4,0,0.503597974777222,955.024909973145,3
2,20,1,2.02377200126648,975.348660945892,3
2,4,1,2.02391791343689,995.433433055878,3
2,4,1,2.02341604232788,1015.5178000927,3
2,8,1,2.01966118812561,1035.59891200066,3
2,20,1,2.0196750164032,1055.68356990814,3
2,8,1,2.01961493492126,1075.76824688911,3
2,8,1,2.02385592460632,1095.85706496239,3
2,20,1,2.01957011222839,1115.93751096725,3
2,4,1,2.02001404762268,1136.02267694473,3
2,20,1,2.02377200126648,1156.11225390434,3
2,4,1,2.02377796173096,1176.19698095322,3
2,8,1,2.02029609680176,1196.27823495865,3
2,8,1,2.02374196052551,1216.36669802666,3
2,20,1,2.02357292175293,1236.4508459568,3
2,8,1,2.02048492431641,1256.53281903267,3
14,4,0,1.01913499832153,1394.72228288651,4
14,20,1,14.0342280864716,1412.78772187233,4
14,20,1,14.0337920188904,1432.87163209915,4
14,4,0,1.02119708061218,1439.94313502312,4
14,8,0,1.02171087265015,1444.99408602715,4
14,8,0,1.01883292198181,1450.04166293144,4
14,20,1,14.0231900215149,1468.09607887268,4
14,4,0,1.01940107345581,1475.1768579483,4
14,8,0,1.02368402481079,1480.23119592667,4
14,20,0,1.01924395561218,1485.2772090435,4
14,8,0,1.01944804191589,1490.32755208015,4
14,4,0,1.01934790611267,1495.37790608406,4
14,8,0,1.01946687698364,1500.42829990387,4
14,20,1,14.0230650901794,1518.48219490051,4
14,4,0,1.01885080337524,1525.56241703033,4
14,8,0,1.01965308189392,1530.61362195015,4
14,20,1,14.0231959819794,1548.66702008247,4
14,4,0,1.0192289352417,1555.74763989449,4
14,4,0,1.01918601989746,1560.79806303978,4
14,20,1,14.0322158336639,1578.86038303375,4
14,4,0,1.02181315422058,1585.93521094322,4
14,20,1,14.0342371463776,1603.99814796448,4
14,8,0,1.01925206184387,1611.06758093834,4
14,8,0,1.01939606666565,1616.11784887314,4
14,8,0,1.01969408988953,1621.16860198975,4
14,20,1,14.0238809585571,1639.22281694412,4
14,20,1,14.0252478122711,1659.30873203278,4
14,4,0,1.01887011528015,1666.38677787781,4
14,4,0,1.01949000358582,1671.43773007393,4
14,8,0,1.0195038318634,1676.4879860878,4
14,20,1,14.0233490467072,1694.54199790955,4
14,4,0,1.01922798156738,1701.62403702736,4
14,4,0,1.02143597602844,1706.67614388466,4
14,8,0,1.02179002761841,1711.72661995888,4
14,8,0,1.02078604698181,1716.77500796318,4
14,20,1,14.023766040802,1734.82966089249,4
14,8,0,1.01906490325928,1741.90960288048,4
14,20,1,14.0235221385956,1759.963793993,4
14,8,0,1.01879501342773,1767.04372191429,4
14,4,0,1.01900911331177,1772.09436297417,4
14,20,1,14.0172939300537,1790.14234995842,4
14,4,0,1.01917791366577,1797.2120680809,4
14,20,1,14.0237917900085,1815.26744604111,4
10,8,0,1.01920986175537,1829.66277098656,5
10,8,1,10.0218968391418,1847.71563887596,5
10,4,0,1.01902103424072,1858.79755496979,5
10,20,1,10.0219390392303,1876.85087895393,5
10,4,0,1.02509212493896,1887.93852090836,5
10,20,1,10.0247280597687,1905.98819994926,5
10,20,1,10.0253159999847,1926.07365989685,5
10,20,1,10.0245699882507,1946.15749502182,5
10,8,0,1.01903700828552,1957.23647904396,5
10,8,0,1.01930594444275,1966.28726506233,5
10,4,0,1.01926708221436,1975.33767700195,5
10,4,0,1.01894402503967,1984.38794589043,5
10,8,1,10.0227019786835,2002.44191908836,5
10,20,1,10.0268270969391,2022.53084897995,5
10,4,0,1.01922821998596,2033.60766601562,5
10,4,0,1.01930594444275,2042.65813493729,5
10,8,1,10.0221209526062,2060.71144509315,5
10,20,1,10.0220401287079,2080.79588198662,5
10,4,0,1.01922607421875,2091.87755203247,5
10,4,0,1.01898097991943,2100.92795991898,5
10,8,0,0.0822248458862305,2109.04158306122,5
10,8,1,10.0220050811768,2127.09852194786,5
10,20,1,10.0217661857605,2147.18394899368,5
10,20,1,10.0221109390259,2167.26878499985,5
10,4,0,1.01912498474121,2178.3490998745,5
10,20,1,10.0221359729767,2196.40262007713,5
10,8,0,5.19213604927063,2211.65708398819,5
10,8,1,10.0334990024567,2229.71589589119,5
10,20,1,10.0245358943939,2249.79150509834,5
2,4,1,2.02086997032166,2269.93884706497,6
2,8,1,2.02389597892761,2290.02697491646,6
2,4,1,2.02337789535522,2310.11099290848,6
2,20,1,2.02728390693665,2330.19956302643,6
2,8,1,2.02366995811462,2350.28038787842,6
2,20,1,2.0237729549408,2370.36482405663,6
2,4,1,2.02320694923401,2390.44881510735,6
2,4,1,2.01944804191589,2410.52925395966,6
2,8,1,2.02816486358643,2430.60607910156,6
2,8,1,2.02382779121399,2450.68625497818,6
2,20,1,2.01926016807556,2470.76604199409,6
2,20,1,2.01937699317932,2490.83345508575,6
2,8,1,2.0194399356842,2510.90136003494,6
2,4,1,2.01946902275085,2530.98573088646,6
2,20,1,2.01968216896057,2551.05360198021,6
2,8,1,2.01978015899658,2571.13947200775,6
2,4,1,2.01943588256836,2591.22295808792,6
2,20,1,2.01978492736816,2611.30790305138,6
2,20,1,2.02019000053406,2631.3920340538,6
2,8,1,2.027184009552,2651.48318195343,6
2,4,1,2.0235641002655,2671.56235289574,6
