"Handling","Reward","Choice","RT","Experiment.Time","Block"
10,4,0,0.702739953994751,7.75870513916016,1
10,8,1,10.0168328285217,25.8055331707001,1
10,20,1,10.015692949295,45.8725471496582,1
10,20,1,10.0151240825653,65.9395821094513,1
10,8,0,0.483834028244019,76.4749910831451,1
10,4,0,0.350864887237549,84.8754642009735,1
10,4,0,0.249780178070068,93.1581211090088,1
10,8,1,10.0151069164276,111.207056999207,1
10,8,1,10.015527009964,131.27410697937,1
10,20,1,10.0158021450043,151.341150045395,1
10,4,0,0.301348924636841,161.693910121918,1
10,20,1,10.0154511928558,179.741654157639,1
10,4,0,0.317605972290039,190.110748052597,1
10,20,1,10.0151059627533,208.158822059631,1
10,4,0,0.267307043075562,218.477693080902,1
10,8,0,0.61559796333313,227.126064062119,1
10,20,1,10.0155560970306,245.175958156586,1
10,8,0,0.284688949584961,255.511805057526,1
10,20,1,10.0153870582581,273.559463024139,1
10,4,0,0.234144926071167,283.844856023788,1
10,20,1,10.0153188705444,301.893020153046,1
10,8,0,0.250677108764648,312.195093154907,1
10,4,0,0.267672061920166,320.495522022247,1
10,8,1,10.0154390335083,338.543272018433,1
10,4,0,0.901007890701294,349.495645999908,1
10,20,1,10.0156140327454,367.543482065201,1
10,8,0,0.267626047134399,377.862523078918,1
10,8,0,0.334330081939697,386.229329109192,1
10,4,0,0.350924968719482,394.612554073334,1
10,20,1,10.0153088569641,412.660492181778,1
2,8,1,2.01623892784119,432.894374132156,2
2,20,1,2.01551198959351,452.960757017136,2
2,8,0,0.267544984817505,471.279771089554,2
2,4,1,2.01605105400085,489.32798910141,2
2,20,1,2.01569008827209,509.394745111465,2
2,4,1,2.01526999473572,529.46112704277,2
2,4,1,2.01575899124146,549.528305053711,2
2,20,1,2.01527094841003,569.594683170319,2
2,20,1,2.01609301567078,589.661468029022,2
2,8,1,2.01582407951355,609.728650093079,2
2,4,1,2.01533699035645,629.794995069504,2
2,8,1,2.01535201072693,649.8618080616,2
2,8,1,2.01576900482178,669.928958177567,2
2,20,1,2.01543402671814,689.995370149612,2
2,4,1,2.01539492607117,710.062105178833,2
2,4,0,0.301030874252319,728.414474010468,2
2,20,1,2.01514601707458,746.462097167969,2
2,8,1,2.01560401916504,766.528910160065,2
2,4,0,0.234421014785767,784.814687013626,2
2,8,1,2.01541519165039,802.862409114838,2
2,20,1,2.01544213294983,822.929135084152,2
2,20,1,2.01536083221436,842.995874166489,2
14,20,1,14.0154900550842,882.879354000092,3
14,4,0,0.234409093856812,889.165053129196,3
14,8,0,0.217880964279175,893.415122032166,3
14,8,0,0.117079973220825,897.56444811821,3
14,4,0,0.250165939331055,901.84753704071,3
14,20,1,14.0153300762177,919.896198034286,3
14,20,1,14.0154690742493,939.962965011597,3
14,8,0,0.250874042510986,946.2651720047,3
14,4,0,0.351054906845093,950.648656129837,3
14,8,0,0.234762191772461,954.914868116379,3
14,20,1,14.0153920650482,972.963093042374,3
14,4,0,0.25187087059021,979.26561999321,3
14,20,1,14.0158259868622,997.313232183456,3
14,8,0,0.234246969223022,1003.59892606735,3
14,8,0,0.0175728797912598,1007.64889597893,3
14,4,0,0.683835983276367,1012.36544513702,3
14,20,1,14.0154659748077,1030.4134721756,3
14,4,0,0.184612989425659,1036.64848518372,3
14,20,1,14.015939950943,1054.69688415527,3
14,8,0,0.234166860580444,1060.98235917091,3
14,4,0,0.201059103012085,1065.21515107155,3
14,4,0,0.0673718452453613,1069.31560516357,3
14,20,1,14.0154500007629,1087.36371397972,3
14,8,0,0.217393159866333,1093.63278412819,3
14,8,0,0.0508689880371094,1097.71592998505,3
14,4,0,0.434906959533691,1102.18280506134,3
14,4,0,0.201306104660034,1106.41639614105,3
