"Handling","Reward","Choice","RT","Experiment.Time","Block"
14,4,1,14.0297160148621,21.0741200447083,1
14,8,1,14.0316259860992,41.1603379249573,1
14,4,1,14.0291168689728,61.2427749633789,1
14,8,1,14.0310621261597,81.3290688991547,1
14,20,1,14.0293819904327,101.412029981613,1
14,20,1,14.030748128891,121.498019933701,1
14,8,1,14.0284490585327,141.580021858215,1
14,4,0,0.0503900051116943,147.686573028564,1
14,20,1,14.0294759273529,165.749415874481,1
14,20,1,14.029883146286,185.834360837936,1
14,4,0,0.677577018737793,192.566644906998,1
14,8,0,0.175949096679688,196.781782865524,1
14,20,1,14.031259059906,214.837354898453,1
14,8,1,14.0290439128876,234.919831991196,1
14,8,1,14.030827999115,255.005995988846,1
14,4,0,0.583395957946777,261.643237829208,1
14,4,0,0.52065896987915,266.197623968124,1
14,20,1,14.0290558338165,284.255964994431,1
14,4,0,0.583782196044922,290.89503288269,1
14,8,1,14.0293390750885,308.957614898682,1
14,20,1,14.0306079387665,329.044778823853,1
14,8,1,14.0299699306488,349.129014015198,1
14,20,1,14.0326838493347,369.215919971466,1
14,4,0,0.505316019058228,375.773064851761,1
14,20,1,14.0303661823273,393.83163690567,1
14,20,1,14.0295000076294,413.915869951248,1
10,20,0,0.0504610538482666,426.65380692482,2
10,4,1,10.0345189571381,444.771106958389,2
10,8,1,10.0190899372101,464.840314865112,2
10,8,1,10.0338377952576,484.92277097702,2
10,4,1,10.0341589450836,505.007442951202,2
10,20,1,10.0189909934998,525.077069997787,2
10,20,1,10.0337021350861,545.159092903137,2
10,8,1,10.0336630344391,565.244067907333,2
10,4,0,0.520045042037964,575.81480884552,2
10,4,0,0.0820529460906982,583.927592992783,2
10,20,1,10.032919883728,601.995517015457,2
10,8,1,10.0339081287384,622.081306934357,2
10,4,1,10.0333139896393,642.164628982544,2
10,20,1,10.0342700481415,662.250385046005,2
10,8,1,10.0345838069916,682.351892948151,2
10,8,1,10.0333399772644,702.435341835022,2
10,20,1,10.0326910018921,722.519193887711,2
10,4,1,10.0181019306183,743.604099035263,2
10,4,1,10.0329341888428,763.686354875565,2
10,8,0,0.128871917724609,773.866621017456,2
10,20,1,10.0323579311371,791.937352895737,2
10,20,1,10.0325419902802,812.021855831146,2
10,4,1,10.031996011734,832.10644197464,2
2,8,1,2.02563905715942,850.649614810944,3
2,20,1,2.02523899078369,870.734136819839,3
2,4,1,2.02561378479004,890.819073915482,3
2,4,1,2.02516508102417,910.903146028519,3
2,20,1,2.02566003799438,930.988231897354,3
2,8,1,2.02498602867126,951.072036027908,3
2,8,1,2.02520895004272,971.156908988953,3
2,20,1,2.02545499801636,991.241389036179,3
2,4,1,2.02410912513733,1011.40810084343,3
2,20,1,2.0253210067749,1031.49358582497,3
2,4,1,2.02553606033325,1051.57850599289,3
2,8,1,2.02410292625427,1071.66170597076,3
2,4,1,2.02516984939575,1091.74716901779,3
2,20,1,2.02402400970459,1111.83063483238,3
2,8,1,2.02504897117615,1131.91637182236,3
2,8,1,2.02643084526062,1152.00337195396,3
2,20,1,2.02437996864319,1172.08589291573,3
2,4,1,2.02543091773987,1192.1716170311,3
2,20,1,2.02521514892578,1212.25565290451,3
2,20,1,2.02560710906982,1232.34059691429,3
2,4,1,2.02485203742981,1252.42474293709,3
14,20,0,0.175961017608643,1320.89544391632,4
14,20,1,14.0310170650482,1338.96697688103,4
14,4,1,14.0294449329376,1359.04969286919,4
14,4,1,14.0307350158691,1379.13576197624,4
14,8,1,14.0310618877411,1399.22051382065,4
14,8,1,14.0286731719971,1419.30279493332,4
14,8,1,14.0289468765259,1439.38725399971,4
14,4,1,14.029727935791,1459.47296690941,4
14,20,1,14.0274059772491,1479.55531287193,4
14,8,1,14.0285520553589,1499.64077281952,4
14,4,1,14.0295858383179,1519.72632098198,4
14,20,1,14.02938580513,1539.81063199043,4
14,8,1,14.0308201313019,1559.89663386345,4
14,20,1,14.0291478633881,1579.97946500778,4
14,4,0,0.489298105239868,1586.52425384521,4
14,20,1,14.0286591053009,1604.5806658268,4
14,8,0,0.473007917404175,1611.10900783539,4
14,4,0,0.489141941070557,1615.62568497658,4
14,20,1,14.0301299095154,1633.68502497673,4
14,8,0,0.395027875900269,1640.23445081711,4
14,20,1,14.0297598838806,1658.3027009964,4
14,4,1,14.0273418426514,1678.38534402847,4
14,8,1,14.0282261371613,1698.47022485733,4
14,4,1,14.0282289981842,1718.5547478199,4
14,8,1,14.0293099880219,1738.64027285576,4
10,20,1,10.0344920158386,1761.22859382629,5
10,8,1,10.0344212055206,1781.3135368824,5
10,20,1,10.0331249237061,1801.39679098129,5
10,8,1,10.033775806427,1821.48153400421,5
10,4,1,10.0326991081238,1841.56430888176,5
10,4,1,10.0319049358368,1861.64818501472,5
10,20,1,10.0320529937744,1881.73253488541,5
10,4,1,10.0320069789886,1901.81630396843,5
10,8,1,10.0319020748138,1921.90073394775,5
10,4,1,10.0330390930176,1941.98563981056,5
10,8,1,10.0329780578613,1962.07035684586,5
10,20,1,10.030198097229,1982.15183281898,5
10,8,1,10.0322148799896,2002.23790001869,5
10,4,1,10.0337331295013,2022.32405281067,5
10,20,1,10.0337150096893,2042.40786600113,5
10,20,1,10.0330171585083,2062.49257588387,5
10,4,1,10.0334589481354,2082.57722902298,5
10,8,1,10.0319480895996,2102.65994381905,5
10,4,1,10.0326061248779,2122.74478888512,5
10,4,1,10.0321350097656,2142.82858896255,5
10,20,1,10.0331058502197,2162.91360902786,5
2,4,1,2.02461504936218,2181.35557293892,6
2,20,1,2.02501201629639,2201.43874502182,6
2,8,1,2.02447104454041,2221.52326202393,6
2,4,1,2.02507591247559,2241.6083009243,6
2,20,1,2.02474808692932,2261.69237089157,6
2,8,1,2.02486681938171,2281.77643895149,6
2,4,1,2.02593493461609,2301.8617348671,6
2,20,1,2.02445316314697,2321.94460487366,6
2,4,1,2.02435803413391,2342.02799081802,6
2,8,1,2.02564215660095,2362.11294388771,6
2,8,1,2.02480602264404,2382.1954638958,6
2,20,1,2.024817943573,2402.27927684784,6
2,20,1,2.02503609657288,2422.47974085808,6
2,8,1,2.02577114105225,2442.56402587891,6
2,4,1,2.02376389503479,2462.645622015,6
2,20,1,2.02468395233154,2482.748087883,6
2,4,1,2.02444219589233,2502.83141994476,6
2,8,1,2.02501106262207,2522.91395902634,6
2,20,1,2.02470898628235,2542.99897003174,6
2,4,1,2.02501702308655,2563.08287191391,6
2,4,1,2.02576208114624,2583.16547989845,6
