"Handling","Reward","Choice","Task.RT","Choice.RT","Experiment.Time","Trial.Outcome","Task.Type","Task.Setup","Block"
2,20,1,0.633196830749512,1.99953722953796,9.05583810806274,"0",1,5,1
2,20,1,0,2.00066208839417,9.05696201324463,"Reward",0,0,1
2,20,2,0.694313049316406,2.01561212539673,29.1391890048981,"0",2,3,1
2,20,2,0,2.01584720611572,29.1394240856171,"Forced travel",0,0,1
2,4,1,0.801387071609497,1.99901914596558,47.1725070476532,"0",0,4,1
2,4,1,0,2.00002002716064,47.173506975174,"Reward",0,0,1
2,8,1,0.618032932281494,1.99928784370422,67.2227721214294,"0",0,5,1
2,8,1,0,1.99949598312378,67.2229790687561,"Reward",0,0,1
2,8,1,0.8855299949646,1.99935007095337,87.2726101875305,"0",1,2,1
2,8,1,0,2.00040602684021,87.2736639976501,"Reward",0,0,1
2,4,1,0.643927097320557,1.99884796142578,107.322252988815,"0",0,5,1
2,4,1,0,1.99982500076294,107.323229074478,"Reward",0,0,1
2,8,1,0.507492065429688,1.99893808364868,127.372385978699,"0",1,3,1
2,8,1,0,1.99914407730103,127.372591018677,"Reward",0,0,1
2,8,1,0.592239856719971,1.99903798103333,147.422478199005,"0",0,5,1
2,8,1,0,2.00007200241089,147.42351102829,"Reward",0,0,1
2,4,1,0.487187147140503,1.9991500377655,167.472607135773,"0",0,0,1
2,4,1,0,2.00133514404297,167.474790096283,"Reward",0,0,1
2,4,1,0.747410774230957,2.01617217063904,187.539472103119,"0",2,7,1
2,4,1,0,2.01716709136963,187.540466070175,"Reward",0,0,1
2,20,1,0.649205923080444,2.0160059928894,207.605995178223,"0",2,0,1
2,20,1,0,2.01621508598328,207.606203079224,"Reward",0,0,1
2,20,1,0.515515089035034,2.01584815979004,227.67264509201,"0",2,6,1
2,20,1,0,2.01797699928284,227.674772977829,"Reward",0,0,1
2,4,1,0.466501951217651,1.99904608726501,247.722491979599,"0",1,5,1
2,4,1,0,2.00008201599121,247.723527193069,"Reward",0,0,1
