"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,20,1,10.0170171260834,17.0550379753113,"Reward",1,1
"2","WAIT",10,8,1,10.0167911052704,37.1220970153809,"Reward",1,1
"3","GRIP",10,20,1,10.021665096283,57.19393491745,"Reward",1,1
"4","GRIP",10,4,0,0.950106143951416,67.2560830116272,"OfferQuit",1,1
"5","GRIP",10,8,1,10.0206279754639,85.3102869987488,"Reward",1,1
"6","WAIT",10,4,0,0.709151983261108,95.3559579849243,"OfferQuit",1,1
"7","GRIP",10,4,0,0.669353008270264,103.389637947083,"OfferQuit",1,1
"8","GRIP",10,8,1,10.0210330486298,121.444303035736,"Reward",1,1
"9","WAIT",10,4,0,0.46074104309082,131.490628004074,"OfferQuit",1,1
"10","WAIT",10,8,0,0.68792986869812,139.573647975922,"OfferQuit",1,1
"11","WAIT",10,20,1,10.016783952713,157.624136924744,"Reward",1,1
"12","GRIP",10,20,1,10.0050919055939,177.678857088089,"Reward",1,1
"13","WAIT",10,4,0,0.522344827651978,187.7246530056,"OfferQuit",1,1
"14","GRIP",10,20,1,10.0208139419556,205.778485059738,"Reward",1,1
"15","GRIP",10,4,0,0.925969123840332,215.824868917465,"OfferQuit",1,1
"16","WAIT",10,8,0,1.47078108787537,223.858691930771,"OfferQuit",1,1
"17","GRIP",10,8,1,10.0206110477448,241.91268992424,"Reward",1,1
"18","WAIT",10,20,1,10.0158088207245,261.975655078888,"Reward",1,1
"19","WAIT",10,20,1,10.0162651538849,282.042424917221,"Reward",1,1
"20","WAIT",10,4,0,0.596740007400513,292.092993974686,"OfferQuit",1,1
"21","WAIT",10,8,0,0.853571891784668,300.12639093399,"OfferQuit",1,1
"22","GRIP",10,8,0,1.16349101066589,308.159492015839,"OfferQuit",1,1
"23","GRIP",10,4,0,0.73219108581543,316.193394899368,"OfferQuit",1,1
"24","GRIP",10,20,1,10.0208830833435,334.247247934341,"Reward",1,1
"25","GRIP",10,20,1,10.0205910205841,354.314081907272,"Reward",1,1
"26","WAIT",10,20,1,10.0167939662933,374.377247095108,"Reward",1,1
"27","GRIP",10,4,0,0.70376992225647,384.427386045456,"OfferQuit",1,1
"28","WAIT",10,8,0,0.760648012161255,392.460766077042,"OfferQuit",1,1
"29","WAIT",10,4,0,0.558132171630859,400.494067907333,"OfferQuit",1,1
"30","GRIP",10,8,0,0.800365924835205,408.560854911804,"OfferQuit",1,1
"31","GRIP",10,4,0,0.495568037033081,416.594626903534,"OfferQuit",1,1
"32","WAIT",10,20,1,10.0176019668579,441.04529094696,"Reward",2,0
"33","WAIT",10,8,1,10.0167441368103,461.11190199852,"Reward",2,0
"34","WAIT",10,4,0,0.571943998336792,471.162304878235,"OfferQuit",2,0
"35","COGNITIVE",10,8,1,10.001412153244,489.196233987808,"Reward",2,0
"36","COGNITIVE",10,4,0,0.539279937744141,499.245870113373,"OfferQuit",2,0
"37","COGNITIVE",10,20,1,10.0010459423065,517.279966115952,"Reward",2,0
"38","WAIT",10,20,1,10.0161020755768,537.34534406662,"Reward",2,0
"39","COGNITIVE",10,20,1,10.001268863678,557.397197961807,"Reward",2,0
"40","WAIT",10,8,0,0.724792003631592,567.447125911713,"OfferQuit",2,0
