"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,4,0,4.38635897636414,11.4321458339691,"Quit",1,1
"2","GRIP",10,8,1,10.0118741989136,29.4749839305878,"Reward",1,1
"3","GRIP",10,4,1,10.0195889472961,49.5505218505859,"Reward",1,1
"4","WAIT",10,8,0,2.88638687133789,62.4837398529053,"Quit",1,1
"5","WAIT",10,20,0,3.28626799583435,73.8010950088501,"Quit",1,1
"6","GRIP",10,20,1,10.0190699100494,91.8510830402374,"Reward",1,1
"7","WAIT",10,4,0,1.58564400672913,103.484961032867,"Quit",1,1
"8","WAIT",10,20,0,1.16931796073914,112.735251903534,"Quit",1,1
"9","WAIT",10,8,0,0.733732938766479,121.500324010849,"Quit",1,1
"10","GRIP",10,20,1,10.0355479717255,139.569048881531,"Reward",1,1
"11","GRIP",10,4,1,10.035612821579,159.653379917145,"Reward",1,1
"12","GRIP",10,8,1,10.0224649906158,179.724362850189,"Reward",1,1
"13","GRIP",10,8,1,10.0212290287018,199.806655883789,"Reward",1,1
"14","WAIT",10,8,1,10.0170738697052,219.869812965393,"Reward",1,1
"15","GRIP",10,20,1,10.0191650390625,239.939049005508,"Reward",1,1
"16","WAIT",10,4,1,10.0166139602661,260.00426697731,"Reward",1,1
"17","GRIP",10,4,1,10.0197179317474,280.074198961258,"Reward",1,1
"18","WAIT",10,20,1,10.0176730155945,300.13910984993,"Reward",1,1
"19","WAIT",10,4,1,10.0167541503906,320.206260919571,"Reward",1,1
"20","WAIT",10,20,1,10.0168349742889,340.273384809494,"Reward",1,1
"21","GRIP",10,4,1,10.0257360935211,360.349509000778,"Reward",1,1
"22","GRIP",10,20,1,10.0205290317535,380.428947925568,"Reward",1,1
"23","GRIP",10,8,1,10.0356500148773,400.510867834091,"Reward",1,1
"24","WAIT",10,8,1,10.0170459747314,420.576058864594,"Reward",1,1
"25","COGNITIVE",10,8,2,8.00071716308594,446.043982982635,"Forced Travel",2,0
