"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,20,1,10.0168070793152,17.0548388957977,"Reward",1,0
"2","WAIT",10,8,1,10.0169050693512,37.1217958927155,"Reward",1,0
"3","COGNITIVE",10,20,1,10.0011301040649,57.1725149154663,"Reward",1,0
"4","COGNITIVE",10,4,0,1.20484399795532,67.2221419811249,"OfferQuit",1,0
"5","COGNITIVE",10,8,1,10.0003850460052,85.2561838626862,"Reward",1,0
"6","WAIT",10,4,0,1.37805700302124,95.30628490448,"OfferQuit",1,0
"7","COGNITIVE",10,20,1,10.000746011734,113.339904069901,"Reward",1,0
"8","WAIT",10,8,1,10.016587972641,133.456219911575,"Reward",1,0
"9","COGNITIVE",10,8,1,10.0007338523865,153.507135868073,"Reward",1,0
"10","WAIT",10,20,1,10.0172572135925,173.5735039711,"Reward",1,0
"11","COGNITIVE",10,4,0,0.931120872497559,183.623553037643,"OfferQuit",1,0
"12","WAIT",10,4,1,10.0167260169983,201.673874855042,"Reward",1,0
"13","COGNITIVE",10,8,1,10.0008339881897,221.724634885788,"Reward",1,0
"14","COGNITIVE",10,4,0,0.89806604385376,231.774420022964,"OfferQuit",1,0
"15","COGNITIVE",10,20,1,10.0012290477753,249.809231996536,"Reward",1,0
"16","WAIT",10,20,1,10.0166709423065,269.874598026276,"Reward",1,0
"17","WAIT",10,4,1,10.0168030261993,289.941694974899,"Reward",1,0
"18","WAIT",10,8,1,10.0167899131775,310.008911848068,"Reward",1,0
"19","COGNITIVE",10,4,0,1.058021068573,320.058605909348,"OfferQuit",1,0
"20","COGNITIVE",10,20,1,10.0005028247833,338.09269285202,"Reward",1,0
"21","WAIT",10,4,0,1.07034087181091,348.142554998398,"OfferQuit",1,0
"22","WAIT",10,20,1,10.0168039798737,366.192612886429,"Reward",1,0
"23","COGNITIVE",10,8,1,10.0004498958588,386.310067892075,"Reward",1,0
"24","WAIT",10,8,1,10.0167529582977,406.376493930817,"Reward",1,0
"25","COGNITIVE",10,8,1,10.0008120536804,426.427237987518,"Reward",1,0
"26","WAIT",10,20,1,10.0164339542389,452.810406923294,"Reward",2,1
"27","GRIP",10,4,0,1.10043883323669,462.860384941101,"OfferQuit",2,1
"28","GRIP",10,8,1,10.0274260044098,480.921410083771,"Reward",2,1
"29","GRIP",10,20,1,10.019996881485,500.99777507782,"Reward",2,1
"30","WAIT",10,4,0,1.07556700706482,511.043766975403,"OfferQuit",2,1
"31","WAIT",10,8,1,10.0163910388947,529.094516038895,"Reward",2,1
"32","WAIT",10,4,0,0.926709890365601,539.14481306076,"OfferQuit",2,1
"33","GRIP",10,4,0,0.945745944976807,547.178295850754,"OfferQuit",2,1
"34","GRIP",10,20,1,10.020348072052,565.232119083405,"Reward",2,1
"35","GRIP",10,8,1,10.0202560424805,585.299040079117,"Reward",2,1
"36","WAIT",10,8,1,10.0167970657349,605.362300872803,"Reward",2,1
"37","WAIT",10,20,1,10.0168619155884,625.429278850555,"Reward",2,1
"38","GRIP",10,8,1,10.0201239585876,645.582377910614,"Reward",2,1
"39","WAIT",10,8,1,10.0160531997681,665.645591974258,"Reward",2,1
"40","WAIT",10,20,1,10.0168118476868,685.713350057602,"Reward",2,1
"41","WAIT",10,4,0,0.826262950897217,695.763409852982,"OfferQuit",2,1
"42","GRIP",10,20,1,10.0198581218719,713.816376924515,"Reward",2,1
"43","GRIP",10,4,0,1.33895087242126,723.863581895828,"OfferQuit",2,1
"44","WAIT",10,20,1,10.0168960094452,741.913928985596,"Reward",2,1
"45","GRIP",10,8,1,10.0204799175262,761.984330892563,"Reward",2,1
"46","GRIP",10,4,0,0.885651111602783,772.031022071838,"OfferQuit",2,1
"47","GRIP",10,20,1,10.032173871994,790.096701860428,"Reward",2,1
"48","WAIT",10,8,1,10.0169279575348,810.164824008942,"Reward",2,1
"49","WAIT",10,4,0,1.30213403701782,820.215220928192,"OfferQuit",2,1
"50","GRIP",10,4,0,1.52442193031311,828.247493028641,"OfferQuit",2,1
"51","WAIT",10,8,1,10.0167810916901,846.298668861389,"Reward",2,1
"52","WAIT",10,20,1,10.0170109272003,871.965620994568,"Reward",3,0
"53","COGNITIVE",10,4,0,0.733327150344849,882.015601873398,"OfferQuit",3,0
"54","WAIT",10,8,1,10.0171821117401,900.066174983978,"Reward",3,0
"55","WAIT",10,4,0,0.876439094543457,910.11603307724,"OfferQuit",3,0
"56","COGNITIVE",10,20,1,10.000766992569,928.150104999542,"Reward",3,0
"57","COGNITIVE",10,8,1,10.0006380081177,948.200434923172,"Reward",3,0
"58","WAIT",10,8,1,10.0171480178833,968.266732931137,"Reward",3,0
"59","WAIT",10,4,0,0.827075958251953,978.38341999054,"OfferQuit",3,0
"60","COGNITIVE",10,4,0,0.84580397605896,986.417239904404,"OfferQuit",3,0
"61","WAIT",10,20,1,10.0168211460114,1004.46728396416,"Reward",3,0
"62","COGNITIVE",10,20,1,10.0005280971527,1024.51804590225,"Reward",3,0
"63","COGNITIVE",10,8,1,10.000746011734,1044.56831407547,"Reward",3,0
"64","COGNITIVE",10,4,0,0.765111923217773,1054.61789393425,"OfferQuit",3,0
"65","COGNITIVE",10,20,1,10.0005700588226,1072.65198493004,"Reward",3,0
"66","WAIT",10,8,1,10.0164499282837,1092.71828007698,"Reward",3,0
"67","COGNITIVE",10,8,1,10.0005469322205,1112.7691628933,"Reward",3,0
"68","WAIT",10,4,0,0.84722113609314,1122.91822099686,"OfferQuit",3,0
"69","WAIT",10,20,1,10.016725063324,1140.96887588501,"Reward",3,0
