"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","COGNITIVE",10,8,1,10.0013649463654,17.0413951873779,"Reward",1,0
"2","COGNITIVE",10,4,0,1.57586979866028,27.0910160541534,"OfferQuit",1,0
"3","WAIT",10,8,1,10.0169060230255,45.1412220001221,"Reward",1,0
"4","COGNITIVE",10,20,1,10.0001230239868,65.191997051239,"Reward",1,0
"5","WAIT",10,20,1,10.0171830654144,85.2584660053253,"Reward",1,0
"6","WAIT",10,4,0,1.06645703315735,95.3088901042938,"OfferQuit",1,0
"7","COGNITIVE",10,4,0,0.808634996414185,103.342190027237,"OfferQuit",1,0
"8","WAIT",10,4,0,0.967731952667236,111.375658035278,"OfferQuit",1,0
"9","COGNITIVE",10,20,1,10.0011439323425,129.459650993347,"Reward",1,0
"10","WAIT",10,20,1,10.0173320770264,149.526252031326,"Reward",1,0
"11","WAIT",10,8,1,10.0166790485382,169.593113183975,"Reward",1,0
"12","COGNITIVE",10,8,0,1.34294891357422,179.642965078354,"OfferQuit",1,0
"13","WAIT",10,8,1,10.0169560909271,197.693114042282,"Reward",1,0
"14","COGNITIVE",10,8,0,1.07377910614014,207.743664979935,"OfferQuit",1,0
"15","COGNITIVE",10,4,0,1.40784096717834,215.777190208435,"OfferQuit",1,0
"16","WAIT",10,20,1,10.0169808864594,233.827333211899,"Reward",1,0
"17","WAIT",10,4,0,0.810585021972656,243.877429008484,"OfferQuit",1,0
"18","COGNITIVE",10,20,1,9.99970602989197,261.91152215004,"Reward",1,0
"19","WAIT",10,4,0,0.969304084777832,271.961281061172,"OfferQuit",1,0
"20","WAIT",10,20,1,10.0166471004486,290.011351108551,"Reward",1,0
"21","COGNITIVE",10,4,0,1.06189012527466,300.061434030533,"OfferQuit",1,0
"22","WAIT",10,8,0,1.12165403366089,308.095051050186,"OfferQuit",1,0
"23","COGNITIVE",10,8,0,0.777256011962891,316.128606081009,"OfferQuit",1,0
