"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","GRIP",10,8,1,10.0297389030457,17.0764219760895,"Reward",1,1
"2","WAIT",10,4,0,1.11051106452942,27.1303029060364,"OfferQuit",1,1
"3","WAIT",10,20,1,10.0172929763794,45.1811850070953,"Reward",1,1
"4","GRIP",10,4,0,1.0607328414917,55.2311208248138,"OfferQuit",1,1
"5","GRIP",10,20,1,10.0283699035645,73.2931339740753,"Reward",1,1
"6","WAIT",10,8,0,1.17179989814758,83.34810090065,"OfferQuit",1,1
"7","GRIP",10,8,0,1.256098985672,91.3819508552551,"OfferQuit",1,1
"8","GRIP",10,4,0,0.886163949966431,99.4152300357819,"OfferQuit",1,1
"9","WAIT",10,20,1,10.0164799690247,117.465021848679,"Reward",1,1
"10","GRIP",10,20,1,10.020555973053,137.585743904114,"Reward",1,1
"11","WAIT",10,8,1,10.0168380737305,157.64909696579,"Reward",1,1
"12","WAIT",10,4,0,0.624560117721558,167.699115991592,"OfferQuit",1,1
"13","WAIT",10,8,0,1.24382591247559,175.732722997665,"OfferQuit",1,1
"14","WAIT",10,4,0,0.712728023529053,183.766001939774,"OfferQuit",1,1
"15","WAIT",10,20,1,10.0171761512756,201.816536903381,"Reward",1,1
"16","GRIP",10,8,1,10.0274360179901,221.893676042557,"Reward",1,1
"17","GRIP",10,4,0,0.440390110015869,231.949893951416,"OfferQuit",1,1
"18","GRIP",10,20,1,10.0325138568878,250.016047000885,"Reward",1,1
"19","GRIP",10,20,1,10.0278420448303,270.095018863678,"Reward",1,1
"20","WAIT",10,8,0,1.26667404174805,280.149662971497,"OfferQuit",1,1
"21","GRIP",10,8,1,10.022803068161,298.206684827805,"Reward",1,1
"22","WAIT",10,4,0,0.525589942932129,308.266724824905,"OfferQuit",1,1
"23","WAIT",10,20,1,10.0167260169983,326.317622900009,"Reward",1,1
"24","GRIP",10,4,0,0.801275014877319,336.367715835571,"OfferQuit",1,1
"25","GRIP",10,20,1,10.0256462097168,354.427079916,"Reward",1,1
"26","GRIP",10,4,0,1.01806116104126,364.484730958939,"OfferQuit",1,1
"27","GRIP",10,8,1,10.0300419330597,382.548328876495,"Reward",1,1
"28","WAIT",10,20,1,10.0168349742889,402.618568897247,"Reward",1,1
