"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,4,0,1.68474698066711,7.04506587982178,"OfferQuit",1,0
"2","COGNITIVE",10,4,0,0.0195319652557373,15.0982270240784,"Quit",1,0
"3","COGNITIVE",10,8,2,10.0004920959473,33.12935090065,"Forced Travel",1,0
"4","WAIT",10,20,1,10.0167391300201,51.1791069507599,"Reward",1,0
"5","COGNITIVE",10,20,1,10.001305103302,71.2302539348602,"Reward",1,0
"6","WAIT",10,8,1,10.0179030895233,91.2966549396515,"Reward",1,0
"7","COGNITIVE",10,8,1,10.0004498958588,111.347113847733,"Reward",1,0
"8","WAIT",10,20,1,10.0168628692627,131.463608026505,"Reward",1,0
"9","COGNITIVE",10,20,1,10.0004079341888,151.514049053192,"Reward",1,0
"10","WAIT",10,8,0,0.963328123092651,161.563961029053,"OfferQuit",1,0
"11","COGNITIVE",10,4,0,0.488023996353149,169.597267866135,"OfferQuit",1,0
"12","WAIT",10,4,0,0.80220890045166,177.631105899811,"OfferQuit",1,0
"13","WAIT",10,8,1,10.0164470672607,195.681085824966,"Reward",1,0
"14","COGNITIVE",10,20,1,10.0008239746094,215.731989860535,"Reward",1,0
"15","COGNITIVE",10,8,1,10.0003411769867,235.782258987427,"Reward",1,0
"16","WAIT",10,4,0,0.550259828567505,245.831910848618,"OfferQuit",1,0
"17","WAIT",10,20,1,10.0167050361633,263.915421009064,"Reward",1,0
"18","COGNITIVE",10,4,0,0.853383779525757,273.965615987778,"OfferQuit",1,0
"19","WAIT",10,8,1,10.016352891922,292.015936851501,"Reward",1,0
"20","WAIT",10,4,0,0.688741207122803,302.065969944,"OfferQuit",1,0
"21","WAIT",10,20,1,10.0167648792267,320.116305828094,"Reward",1,0
"22","COGNITIVE",10,4,0,0.835787057876587,330.166278839111,"OfferQuit",1,0
"23","COGNITIVE",10,8,1,10.0001049041748,348.200266838074,"Reward",1,0
"24","COGNITIVE",10,20,1,10.0006859302521,368.250871896744,"Reward",1,0
"25","COGNITIVE",10,4,0,1.59817600250244,378.300498962402,"OfferQuit",1,0
"26","WAIT",10,4,0,0.608258962631226,386.334300041199,"OfferQuit",1,0
"27","COGNITIVE",10,8,1,10.0008230209351,404.368005990982,"Reward",1,0
"28","WAIT",10,8,1,10.0167741775513,424.434412956238,"Reward",1,0
"29","GRIP",10,20,1,10.0338559150696,450.452112913132,"Reward",2,1
"30","WAIT",10,8,1,10.0166790485382,470.518353939056,"Reward",2,1
"31","GRIP",10,8,1,10.0335988998413,490.602252006531,"Reward",2,1
"32","WAIT",10,20,1,10.0166070461273,510.668901920319,"Reward",2,1
"33","GRIP",10,4,0,0.887365102767944,520.719723939896,"OfferQuit",2,1
"34","WAIT",10,4,0,0.536609172821045,528.752990961075,"OfferQuit",2,1
"35","GRIP",10,4,0,0.591028213500977,536.785969018936,"OfferQuit",2,1
"36","WAIT",10,20,1,10.017138004303,554.836263895035,"Reward",2,1
"37","WAIT",10,4,0,0.563545942306519,564.886711835861,"OfferQuit",2,1
"38","WAIT",10,8,1,10.0166289806366,582.936750888824,"Reward",2,1
"39","GRIP",10,8,1,10.0339248180389,603.087569952011,"Reward",2,1
"40","GRIP",10,20,1,10.0334639549255,623.170560836792,"Reward",2,1
"41","WAIT",10,4,0,0.661317110061646,633.220758914948,"OfferQuit",2,1
"42","WAIT",10,8,1,10.0166478157043,651.271039009094,"Reward",2,1
"43","GRIP",10,8,1,10.0336940288544,671.354845046997,"Reward",2,1
"44","GRIP",10,4,0,0.669876098632812,681.40473985672,"OfferQuit",2,1
"45","GRIP",10,20,1,10.0332791805267,699.471448898315,"Reward",2,1
"46","WAIT",10,20,1,10.0167260169983,719.53862285614,"Reward",2,1
"47","GRIP",10,4,0,0.569182872772217,729.588320016861,"OfferQuit",2,1
"48","GRIP",10,8,1,10.0344140529633,747.656730890274,"Reward",2,1
"49","GRIP",10,20,1,10.0339050292969,767.739943027496,"Reward",2,1
"50","WAIT",10,8,1,10.0160388946533,787.805508852005,"Reward",2,1
"51","WAIT",10,4,0,0.68769097328186,797.8566198349,"OfferQuit",2,1
"52","WAIT",10,20,1,10.0164921283722,815.906355857849,"Reward",2,1
"53","WAIT",10,20,1,10.0166070461273,835.973465919495,"Reward",2,1
"54","GRIP",10,4,0,0.814090967178345,846.023790836334,"OfferQuit",2,1
"55","WAIT",10,20,1,10.0175001621246,869.907372951508,"Reward",3,0
"56","COGNITIVE",10,20,1,10.0002439022064,889.957900047302,"Reward",3,0
"57","WAIT",10,8,1,10.0168569087982,910.024729013443,"Reward",3,0
"58","WAIT",10,4,0,0.605956792831421,920.075085878372,"OfferQuit",3,0
"59","COGNITIVE",10,4,0,0.62634801864624,928.108321905136,"OfferQuit",3,0
"60","COGNITIVE",10,8,1,10.0005288124084,946.142348051071,"Reward",3,0
"61","COGNITIVE",10,4,0,0.61705207824707,956.192178964615,"OfferQuit",3,0
"62","WAIT",10,4,0,0.476559162139893,964.225488901138,"OfferQuit",3,0
"63","WAIT",10,20,1,10.0168309211731,982.275766849518,"Reward",3,0
"64","COGNITIVE",10,8,0,1.35724091529846,992.325633049011,"OfferQuit",3,0
"65","WAIT",10,8,0,0.729423046112061,1000.35907888412,"OfferQuit",3,0
"66","COGNITIVE",10,20,1,10.0006020069122,1018.39339804649,"Reward",3,0
"67","COGNITIVE",10,20,1,10.0005450248718,1038.44343400002,"Reward",3,0
"68","WAIT",10,20,1,10.0171749591827,1058.51008892059,"Reward",3,0
"69","WAIT",10,4,0,0.491866827011108,1068.56048798561,"OfferQuit",3,0
"70","COGNITIVE",10,4,0,0.566184997558594,1076.6938958168,"OfferQuit",3,0
"71","WAIT",10,8,0,0.980373859405518,1084.72700285912,"OfferQuit",3,0
"72","COGNITIVE",10,8,0,0.614521026611328,1092.760627985,"OfferQuit",3,0
"73","WAIT",10,8,1,10.0169949531555,1110.81103801727,"Reward",3,0
"74","WAIT",10,4,0,0.487208843231201,1120.86077785492,"OfferQuit",3,0
"75","COGNITIVE",10,4,0,0.563534021377563,1128.8944568634,"OfferQuit",3,0
"76","WAIT",10,20,1,10.0172162055969,1146.9447619915,"Reward",3,0
"77","COGNITIVE",10,20,1,10.0004739761353,1166.99524497986,"Reward",3,0
"78","COGNITIVE",10,8,1,10.0002710819244,1187.04568600655,"Reward",3,0
"79","COGNITIVE",10,4,0,0.707597970962524,1197.09540295601,"OfferQuit",3,0
"80","WAIT",10,8,1,10.0170900821686,1215.14573788643,"Reward",3,0
