10,8,1,0.6844689846038818,2.000746011734009,9.040629863739014,0,0,6
10,8,2,0.9928359985351562,4.000575065612793,11.040458917617798,0,2,2
10,8,1,0.5994739532470703,6.000816106796265,13.040700912475586,0,0,0
10,8,2,0.7316491603851318,8.000881910324097,15.04076600074768,0,2,1
10,20,1,0.500434160232544,2.0004608631134033,25.07431983947754,0,1,3
10,20,1,0.6813809871673584,4.000473976135254,27.07433295249939,0,2,4
10,20,1,0.6971681118011475,6.000487804412842,29.074347019195557,0,2,0
10,20,1,0.9008569717407227,8.00055480003357,31.074414014816284,0,0,5
10,20,1,0.6423749923706055,10.000558853149414,33.07441806793213,0,0,5
10,20,1,0.6832671165466309,2.0009310245513916,101.32553386688232,0,0,2
10,20,2,0.9146928787231445,4.001107931137085,103.32571005821228,0,2,3
10,20,2,0.8806488513946533,6.001152992248535,105.32575488090515,0,2,5
10,8,1,0.5986599922180176,2.0003209114074707,171.56027007102966,0,0,6
10,8,1,0.5246639251708984,4.000360012054443,173.56030893325806,0,1,5
10,8,1,0.6936259269714355,6.000370025634766,175.56031894683838,0,1,2
10,8,1,0.864630937576294,8.00044584274292,177.5603950023651,0,2,0
10,8,2,0.9311521053314209,10.000496864318848,179.56044507026672,0,2,1
10,20,1,0.6642520427703857,2.0003249645233154,191.6106538772583,0,0,2
10,20,2,0.9312210083007812,4.0003368854522705,193.61066603660583,0,2,1
10,20,1,0.7334640026092529,6.000406980514526,195.6107358932495,0,1,2
10,20,1,0.748244047164917,8.000396966934204,197.6107258796692,0,2,4
10,20,1,0.7327489852905273,10.00046706199646,199.61079597473145,0,0,7
10,8,2,0.9982688426971436,2.0001540184020996,267.86202096939087,0,2,5
10,8,1,0.6158418655395508,4.000211000442505,269.8620779514313,0,0,6
10,8,1,0.4197869300842285,6.016913890838623,271.8787820339203,0,0,0
10,8,1,0.6697030067443848,8.00030779838562,273.86217498779297,0,1,6
10,8,1,0.615142822265625,10.000288963317871,275.86215591430664,0,2,1
10,20,1,0.584510087966919,1.9997711181640625,287.9124388694763,0,1,1
10,20,1,0.5057611465454102,3.9996731281280518,289.9123408794403,0,0,2
10,20,1,0.5103468894958496,5.999950170516968,291.9126179218292,0,1,3
10,20,1,0.5623900890350342,7.999851226806641,293.9125189781189,0,1,2
10,20,1,0.5399019718170166,9.999891996383667,295.9125599861145,0,1,5
10,8,2,0.9986848831176758,2.000382900238037,376.1973400115967,0,2,4
10,8,1,0.5308599472045898,4.000432968139648,378.1973888874054,0,1,7
10,8,2,0.9651730060577393,6.000459909439087,380.1974160671234,0,2,5
10,20,1,0.5688419342041016,2.0002779960632324,398.26439785957336,0,0,0
10,20,1,0.7114770412445068,4.0003321170806885,400.2644519805908,0,1,1
10,20,1,0.9511351585388184,6.000370979309082,402.2644908428192,0,0,7
10,20,1,0.5873878002166748,8.000298023223877,404.264417886734,0,0,0
10,20,2,0.9972848892211914,10.000432968139648,406.26455307006836,0,2,3
10,8,1,0.983259916305542,2.0002400875091553,872.222934961319,0,2,6
10,8,2,0.998060941696167,4.000309944152832,874.2230050563812,0,2,4
10,8,1,0.7122371196746826,6.000340938568115,876.2230348587036,0,0,3
10,8,2,0.8643319606781006,8.000365972518921,878.2230608463287,0,2,3
10,20,1,0.8837401866912842,2.0001909732818604,936.4241459369659,0,1,2
10,20,2,0.9476850032806396,4.000172853469849,938.4241280555725,0,2,2
10,20,1,0.7646961212158203,6.000264883041382,940.4242198467255,0,2,3
10,20,2,0.996021032333374,8.000488996505737,942.4244449138641,0,2,0
10,20,1,0.7779591083526611,2.0004148483276367,972.5246980190277,0,0,7
10,20,1,0.7099850177764893,4.000539779663086,974.5248219966888,0,0,1
