"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"1","WAIT",10,20,1,10.0172941684723,17.0573859214783,"Reward",1,0
"2","WAIT",10,8,0,1.60207414627075,27.1076989173889,"OfferQuit",1,0
"3","COGNITIVE",10,20,1,10.000864982605,45.1416108608246,"Reward",1,0
"4","WAIT",10,4,0,0.0193312168121338,55.2103459835052,"Quit",1,0
"5","COGNITIVE",10,4,0,1.76454901695251,63.2413280010223,"OfferQuit",1,0
"6","COGNITIVE",10,8,1,10.0005731582642,81.2754299640656,"Reward",1,0
"7","COGNITIVE",10,8,1,10.001571893692,101.326959848404,"Reward",1,0
"8","WAIT",10,20,1,10.0164740085602,121.391685962677,"Reward",1,0
"9","WAIT",10,8,0,0.912335157394409,131.44215798378,"OfferQuit",1,0
"10","COGNITIVE",10,4,0,0.861279010772705,139.475589036942,"OfferQuit",1,0
"11","COGNITIVE",10,20,1,10.0002918243408,157.509238004684,"Reward",1,0
"12","WAIT",10,4,0,0.657461166381836,167.559203863144,"OfferQuit",1,0
"13","COGNITIVE",10,8,1,10.0017030239105,185.59433889389,"Reward",1,0
"14","COGNITIVE",10,4,0,1.23215818405151,195.643010854721,"OfferQuit",1,0
"15","WAIT",10,4,0,0.897145986557007,203.676539897919,"OfferQuit",1,0
"16","WAIT",10,8,1,10.0164959430695,221.726467847824,"Reward",1,0
"17","COGNITIVE",10,20,1,10.0008931159973,241.777273893356,"Reward",1,0
"18","WAIT",10,20,1,10.0169050693512,261.84395980835,"Reward",1,0
"19","COGNITIVE",10,20,1,10.0015730857849,281.894749879837,"Reward",1,0
"20","WAIT",10,8,0,1.03110194206238,291.943847894669,"OfferQuit",1,0
"21","WAIT",10,20,1,10.0165989398956,309.994392871857,"Reward",1,0
"22","COGNITIVE",10,4,0,1.08367300033569,320.04451584816,"OfferQuit",1,0
"23","WAIT",10,4,0,0.812968969345093,328.078136920929,"OfferQuit",1,0
"24","COGNITIVE",10,8,1,10.0018100738525,346.113036870956,"Reward",1,0
"25","WAIT",10,20,1,10.0173819065094,366.178750991821,"Reward",1,0
"26","WAIT",10,4,0,0.762161016464233,376.228855848312,"OfferQuit",1,0
"27","COGNITIVE",10,4,0,0.884034156799316,384.262125015259,"OfferQuit",1,0
"28","COGNITIVE",10,8,1,10.0006468296051,402.296281814575,"Reward",1,0
"29","WAIT",10,8,0,1.9227569103241,412.345183849335,"OfferQuit",1,0
"30","GRIP",10,20,1,10.022598028183,436.434998035431,"Reward",2,1
"31","WAIT",10,20,1,10.017618894577,456.51319694519,"Reward",2,1
"32","GRIP",10,8,0,1.57883191108704,466.562933921814,"OfferQuit",2,1
"33","GRIP",10,4,0,0.973493099212646,474.596050024033,"OfferQuit",2,1
"34","WAIT",10,4,0,0.950844049453735,482.63026881218,"OfferQuit",2,1
"35","WAIT",10,8,1,10.0167870521545,500.680231809616,"Reward",2,1
"36","WAIT",10,4,0,0.956490993499756,510.73060297966,"OfferQuit",2,1
"37","GRIP",10,20,1,10.0233309268951,528.787302970886,"Reward",2,1
"38","GRIP",10,4,1,10.0214428901672,548.868832826614,"Reward",2,1
"39","WAIT",10,8,0,0.946717977523804,558.930976867676,"OfferQuit",2,1
"40","GRIP",10,8,1,10.0213198661804,576.98605799675,"Reward",2,1
"41","WAIT",10,20,1,10.0169398784637,597.148322820663,"Reward",2,1
"42","WAIT",10,20,1,10.0167970657349,617.215060949326,"Reward",2,1
"43","GRIP",10,4,0,1.00056004524231,627.265218019485,"OfferQuit",2,1
"44","WAIT",10,8,0,1.28014397621155,635.298565864563,"OfferQuit",2,1
"45","WAIT",10,4,0,0.709176063537598,643.332155942917,"OfferQuit",2,1
"46","GRIP",10,20,1,10.0214560031891,661.387022972107,"Reward",2,1
"47","GRIP",10,8,1,10.0212049484253,681.470619916916,"Reward",2,1
"48","WAIT",10,8,0,1.89897799491882,691.532819032669,"OfferQuit",2,1
"49","GRIP",10,8,0,0.0509591102600098,699.617314815521,"Quit",2,1
"50","GRIP",10,4,0,0.833094835281372,707.649807929993,"OfferQuit",2,1
"51","WAIT",10,20,1,10.0173449516296,725.700116872787,"Reward",2,1
"52","WAIT",10,4,0,0.425654172897339,735.749886989594,"OfferQuit",2,1
"53","GRIP",10,20,1,10.0684099197388,753.85177397728,"Reward",2,1
"54","GRIP",10,8,1,10.0207378864288,773.921308994293,"Reward",2,1
"55","WAIT",10,20,1,10.0173461437225,793.984308958054,"Reward",2,1
"56","WAIT",10,8,0,1.20454502105713,804.034339904785,"OfferQuit",2,1
"57","GRIP",10,4,0,0.732592105865479,812.067577838898,"OfferQuit",2,1
"58","GRIP",10,20,1,10.0212340354919,830.122511863708,"Reward",2,1
"59","COGNITIVE",10,4,0,1.39073920249939,845.950949907303,"OfferQuit",3,0
"60","WAIT",10,4,0,0.609109163284302,853.984340906143,"OfferQuit",3,0
"61","WAIT",10,20,1,10.0170018672943,872.035315036774,"Reward",3,0
"62","COGNITIVE",10,20,2,8.00063300132751,890.086081027985,"Forced Travel",3,0
"63","COGNITIVE",10,8,2,8.00109195709229,906.119562864304,"Forced Travel",3,0
"64","WAIT",10,8,1,10.0164198875427,924.169268846512,"Reward",3,0
"65","WAIT",10,8,1,10.017049074173,944.236455917358,"Reward",3,0
"66","COGNITIVE",10,8,0,1.31270599365234,954.285704851151,"OfferQuit",3,0
"67","WAIT",10,20,1,10.0171091556549,972.336360931396,"Reward",3,0
"68","WAIT",10,4,0,0.943603992462158,982.386520862579,"OfferQuit",3,0
"69","COGNITIVE",10,4,0,0.877835035324097,990.420128822327,"OfferQuit",3,0
"70","COGNITIVE",10,20,1,10.0003409385681,1008.45401000977,"Reward",3,0
"71","COGNITIVE",10,4,0,1.32422709465027,1018.503895998,"OfferQuit",3,0
"72","WAIT",10,20,1,10.0168218612671,1036.55411601067,"Reward",3,0
"73","COGNITIVE",10,20,1,10.0015060901642,1056.60490298271,"Reward",3,0
"74","WAIT",10,4,0,1.27402400970459,1066.65433192253,"OfferQuit",3,0
"75","COGNITIVE",10,8,0,1.38257884979248,1074.68754887581,"OfferQuit",3,0
"76","WAIT",10,8,0,0.708034038543701,1082.72167801857,"OfferQuit",3,0
"77","COGNITIVE",10,20,1,10.0010588169098,1100.75542902946,"Reward",3,0
"78","WAIT",10,20,1,10.0173890590668,1120.82184791565,"Reward",3,0
"79","WAIT",10,4,0,1.05164909362793,1130.87199997902,"OfferQuit",3,0
"80","COGNITIVE",10,8,0,0.841462850570679,1138.90524101257,"OfferQuit",3,0
"81","WAIT",10,8,1,10.0166501998901,1156.95570993423,"Reward",3,0
"82","COGNITIVE",10,4,0,0.771198034286499,1167.00554180145,"OfferQuit",3,0
"83","COGNITIVE",10,4,0,0.677770853042603,1175.03906393051,"OfferQuit",3,0
"84","WAIT",10,4,0,0.762994050979614,1183.07181096077,"OfferQuit",3,0
"85","COGNITIVE",10,20,1,10.0013589859009,1201.10737490654,"Reward",3,0
"86","COGNITIVE",10,8,0,1.15053105354309,1211.15622997284,"OfferQuit",3,0
"87","WAIT",10,8,1,10.0162601470947,1229.20601892471,"Reward",3,0
"88","WAIT",10,20,1,10.0169930458069,1249.27356982231,"Reward",3,0
"89","WAIT",10,8,1,10.0161788463593,1284.65702199936,"Reward",4,1
"90","WAIT",10,4,0,0.957965135574341,1294.70750403404,"OfferQuit",4,1
"91","GRIP",10,8,1,10.0211651325226,1312.76198387146,"Reward",4,1
"92","GRIP",10,4,0,0.902923107147217,1322.80772590637,"OfferQuit",4,1
"93","WAIT",10,20,1,10.0169141292572,1340.85806393623,"Reward",4,1
"94","GRIP",10,20,1,10.0208959579468,1360.92893600464,"Reward",4,1
"95","GRIP",10,20,1,10.0209519863129,1380.99603486061,"Reward",4,1
"96","GRIP",10,4,0,0.814106941223145,1391.05878090858,"OfferQuit",4,1
"97","GRIP",10,8,0,0.967277050018311,1399.09212899208,"OfferQuit",4,1
"98","WAIT",10,4,0,0.618531942367554,1407.12548685074,"OfferQuit",4,1
"99","WAIT",10,8,0,0.740550994873047,1415.15893697739,"OfferQuit",4,1
"100","WAIT",10,20,1,10.0163428783417,1433.20885682106,"Reward",4,1
"101","WAIT",10,4,0,0.606230974197388,1443.2591149807,"OfferQuit",4,1
"102","WAIT",10,8,0,0.416255950927734,1451.29287791252,"OfferQuit",4,1
"103","GRIP",10,4,0,0.708125829696655,1459.32613992691,"OfferQuit",4,1
"104","GRIP",10,20,1,10.0205779075623,1477.38039898872,"Reward",4,1
"105","WAIT",10,20,1,10.0167248249054,1497.44322800636,"Reward",4,1
"106","GRIP",10,8,0,0.914289951324463,1507.49326586723,"OfferQuit",4,1
"107","WAIT",10,8,0,1.27869606018066,1515.52714586258,"OfferQuit",4,1
"108","WAIT",10,4,0,0.617135047912598,1523.56049489975,"OfferQuit",4,1
"109","GRIP",10,8,0,0.670631885528564,1531.59385800362,"OfferQuit",4,1
"110","WAIT",10,20,1,10.0166189670563,1549.64387989044,"Reward",4,1
"111","GRIP",10,4,0,1.10395002365112,1559.69414687157,"OfferQuit",4,1
"112","GRIP",10,20,1,10.0207290649414,1577.74835991859,"Reward",4,1
"113","GRIP",10,20,1,10.0206270217896,1597.81526494026,"Reward",4,1
"114","WAIT",10,8,0,0.837069034576416,1607.87808084488,"OfferQuit",4,1
"115","WAIT",10,20,1,10.0166652202606,1625.92853593826,"Reward",4,1
"116","GRIP",10,8,0,1.01925802230835,1636.09552288055,"OfferQuit",4,1
"117","WAIT",10,4,0,0.518553972244263,1644.12853980064,"OfferQuit",4,1
"118","GRIP",10,4,0,0.574947118759155,1652.16201090813,"OfferQuit",4,1
"119","GRIP",10,8,0,0.558120965957642,1660.1953868866,"OfferQuit",4,1
"120","GRIP",10,4,0,0.806682109832764,1668.22898101807,"OfferQuit",4,1
"121","GRIP",10,20,1,10.02041888237,1686.28294897079,"Reward",4,1
"122","COGNITIVE",10,4,0,0.890482187271118,1702.14637994766,"OfferQuit",5,0
"123","COGNITIVE",10,8,0,0.801615953445435,1710.17956185341,"OfferQuit",5,0
"124","WAIT",10,20,1,10.0170431137085,1728.22986793518,"Reward",5,0
"125","WAIT",10,4,0,0.937299966812134,1738.27987980843,"OfferQuit",5,0
"126","WAIT",10,8,0,0.554983854293823,1746.31341385841,"OfferQuit",5,0
"127","COGNITIVE",10,20,1,10.0003900527954,1764.34726595879,"Reward",5,0
"128","COGNITIVE",10,20,1,10.0008909702301,1784.39772987366,"Reward",5,0
"129","WAIT",10,4,0,0.823040008544922,1794.44716596603,"OfferQuit",5,0
"130","WAIT",10,8,0,0.509773969650269,1802.48089385033,"OfferQuit",5,0
"131","WAIT",10,20,1,10.0165090560913,1820.53073883057,"Reward",5,0
"132","COGNITIVE",10,4,0,1.05104184150696,1830.58068990707,"OfferQuit",5,0
"133","COGNITIVE",10,8,0,0.641880989074707,1838.61439800262,"OfferQuit",5,0
"134","COGNITIVE",10,8,0,0.81071400642395,1846.64802980423,"OfferQuit",5,0
"135","WAIT",10,8,1,10.0169160366058,1864.6982858181,"Reward",5,0
"136","COGNITIVE",10,20,1,10.0007469654083,1884.74901199341,"Reward",5,0
"137","COGNITIVE",10,4,0,0.65908408164978,1894.79832291603,"OfferQuit",5,0
"138","WAIT",10,20,1,10.0169088840485,1912.84887695312,"Reward",5,0
"139","WAIT",10,4,0,1.09352898597717,1922.89893984795,"OfferQuit",5,0
"140","COGNITIVE",10,20,1,10.001177072525,1940.93313193321,"Reward",5,0
"141","WAIT",10,20,1,10.01682305336,1960.99943089485,"Reward",5,0
"142","WAIT",10,8,0,1.38390612602234,1971.04962897301,"OfferQuit",5,0
"143","COGNITIVE",10,8,1,10.0009009838104,1989.0838098526,"Reward",5,0
"144","COGNITIVE",10,4,0,1.37738108634949,1999.13336396217,"OfferQuit",5,0
"145","WAIT",10,4,0,0.921442031860352,2007.16681599617,"OfferQuit",5,0
"146","WAIT",10,8,0,1.4311990737915,2015.2002248764,"OfferQuit",5,0
"147","WAIT",10,4,0,0.905203819274902,2023.2329428196,"OfferQuit",5,0
"148","WAIT",10,20,1,10.0167210102081,2041.2839319706,"Reward",5,0
"149","COGNITIVE",10,4,0,0.0362520217895508,2051.36996889114,"Quit",5,0
"150","COGNITIVE",10,20,1,10.0019760131836,2069.40254187584,"Reward",5,0
"151","COGNITIVE",10,8,1,10.0009009838104,2089.4516928196,"Reward",5,0
"152","COGNITIVE",10,4,0,0.890963792800903,2099.50122785568,"OfferQuit",5,0
"153","WAIT",10,20,1,10.0164420604706,2117.55111289024,"Reward",5,0
"154","GRIP",10,8,1,10.0204141139984,2143.42242193222,"Reward",6,1
"155","GRIP",10,4,0,0.738424062728882,2153.4849858284,"OfferQuit",6,1
"156","GRIP",10,20,1,10.0203418731689,2171.5391459465,"Reward",6,1
"157","WAIT",10,8,1,10.0166020393372,2191.60247802734,"Reward",6,1
"158","WAIT",10,20,1,10.0167541503906,2211.66927790642,"Reward",6,1
"159","WAIT",10,4,0,1.19733595848083,2221.71956181526,"OfferQuit",6,1
"160","GRIP",10,8,1,10.020555973053,2239.77329087257,"Reward",6,1
"161","WAIT",10,4,0,0.603176832199097,2249.81937980652,"OfferQuit",6,1
"162","GRIP",10,20,1,10.0203189849854,2267.87357282639,"Reward",6,1
"163","GRIP",10,4,0,0.571733951568604,2277.92028880119,"OfferQuit",6,1
"164","WAIT",10,8,1,10.0166599750519,2295.97026801109,"Reward",6,1
"165","WAIT",10,20,1,10.0164608955383,2316.03698682785,"Reward",6,1
"166","GRIP",10,4,0,1.06588888168335,2326.08728194237,"OfferQuit",6,1
"167","GRIP",10,8,1,10.0203158855438,2344.29133582115,"Reward",6,1
"168","GRIP",10,20,1,10.0206229686737,2364.35865187645,"Reward",6,1
"169","WAIT",10,20,1,10.0169270038605,2384.43833994865,"Reward",6,1
"170","WAIT",10,4,0,1.15922904014587,2394.48855686188,"OfferQuit",6,1
"171","WAIT",10,8,1,10.0167360305786,2412.5385119915,"Reward",6,1
"172","WAIT",10,8,0,1.80677509307861,2422.58865380287,"OfferQuit",6,1
"173","WAIT",10,4,0,0.412151098251343,2430.62223601341,"OfferQuit",6,1
"174","GRIP",10,4,0,0.819193840026855,2438.65576100349,"OfferQuit",6,1
"175","WAIT",10,20,1,10.016988992691,2456.70598888397,"Reward",6,1
"176","GRIP",10,8,1,10.0203619003296,2476.77659702301,"Reward",6,1
"177","GRIP",10,20,1,10.0202679634094,2496.84326386452,"Reward",6,1
"178","GRIP",10,20,1,10.0205340385437,2516.92709684372,"Reward",6,1
"179","WAIT",10,20,1,10.0169649124146,2536.99037003517,"Reward",6,1
